n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
4424	4424	575	1004	29048	59634	101668	74559	390756	115.8e6	Genomes/GCA_003203555.1_RclarusHR1_1.0_genomic.fna
4782	4774	745	500	6893	13177	22430	16167	74089	32.63e6	Genomes/GCA_003206225.1_ASM320622v1_genomic.fna
131	51	5	537	332457	844210	972041	1049031	2546312	10.84e6	Genomes/GCA_003243035.1_ASM324303v1_genomic.fna
474	291	17	500	120685	217078	339440	218181	433307	10.04e6	Genomes/GCA_003243065.1_ASM324306v1_genomic.fna
106	106	14	22079	516972	1168774	1592392	1283968	4085422	48.23e6	Genomes/GCA_003243755.1_ASM324375v1_genomic.fna
153	153	24	14411	311500	562808	1195705	760732	1926827	49.92e6	Genomes/GCA_003243765.1_ASM324376v1_genomic.fna
17	17	3	17316	1014381	1468698	2247135	1782992	3352967	14.12e6	Genomes/GCA_003243815.1_ASM324381v1_genomic.fna
18	18	5	6687	4696547	5196262	7500583	5776955	8116733	61.88e6	Genomes/GCA_003243855.1_ASM324385v1_genomic.fna
1619	1619	73	500	52923	146282	310651	186909	605561	39.56e6	Genomes/GCA_003254425.1_ASM325442v1_genomic.fna
1776	1764	204	501	19741	41369	71341	52273	261712	28.57e6	Genomes/GCA_003263905.1_PhelPouzV1_genomic.fna
624	608	50	501	120783	240915	384847	312244	1130488	40.36e6	Genomes/GCA_003264845.1_ASM326484v1_genomic.fna
524	232	7	505	824768	1571707	2635939	1863170	4024838	33.27e6	Genomes/GCA_003267905.1_ASM326790v1_genomic.fna
613	613	79	1031	20401	41233	93077	66600	304200	13.1e6	Genomes/GCA_003285555.1_ASM328555v1_genomic.fna
10	10	3	38720	836807	1222814	1303301	1016265	1421705	7369627	Genomes/GCA_003290485.1_ASM329048v1_genomic.fna
25809	15118	1380	500	5530	14465	33616	24485	163760	84.51e6	Genomes/GCA_003313085.1_ASM331308v1_genomic.fna
16	16	3	2316	4995715	6178397	7525653	5982956	8344890	40.78e6	Genomes/GCA_003313175.1_ASM331317v1_genomic.fna
188	188	20	10447	409772	1076669	1593695	1129259	2540042	62.73e6	Genomes/GCA_003313425.1_ASM331342v1_genomic.fna
10807	7613	782	500	15236	31938	55098	38931	205177	83.53e6	Genomes/GCA_003313605.1_ASM331360v1_genomic.fna
14500	10392	1170	500	5192	12321	23903	18464	144810	54.11e6	Genomes/GCA_003313625.1_ASM331362v1_genomic.fna
12563	8572	1117	500	4453	9668	18231	13623	98335	39.21e6	Genomes/GCA_003313645.1_ASM331364v1_genomic.fna
51308	29279	2861	500	4049	11060	25433	18009	132247	131.9e6	Genomes/GCA_003313665.1_ASM331366v1_genomic.fna
7819	5598	471	500	12082	29683	63419	45926	268838	56.14e6	Genomes/GCA_003313675.1_ASM331367v1_genomic.fna
13593	10553	1333	500	4734	10712	20421	14971	123711	52.42e6	Genomes/GCA_003313715.1_ASM331371v1_genomic.fna
6484	3670	156	500	17663	64697	138171	87155	338362	39.07e6	Genomes/GCA_003313735.1_ASM331373v1_genomic.fna
3707	3169	300	501	24134	50009	82158	60460	290578	49.36e6	Genomes/GCA_003313775.1_ASM331377v1_genomic.fna
49305	29276	3161	500	3342	8387	18796	15317	201513	111.5e6	Genomes/GCA_003313805.1_ASM331380v1_genomic.fna
5323	3986	283	500	11930	32748	65795	44360	187988	35.23e6	Genomes/GCA_003313825.1_ASM331382v1_genomic.fna
25489	17666	2258	500	3798	8335	16602	13603	127852	73.02e6	Genomes/GCA_003313875.1_ASM331387v1_genomic.fna
7979	6400	763	500	7961	18613	32152	23084	107096	48.7e6	Genomes/GCA_003313945.1_ASM331394v1_genomic.fna
20853	15649	1571	500	6764	15801	31812	28751	470602	97.45e6	Genomes/GCA_003313965.1_ASM331396v1_genomic.fna
19204	13397	1410	500	5703	13573	27002	21913	233022	74.47e6	Genomes/GCA_003313985.1_ASM331398v1_genomic.fna
30341	20952	2739	500	2695	6530	13014	9551	87726	68.28e6	Genomes/GCA_003314005.1_ASM331400v1_genomic.fna
22535	15019	1528	500	4402	10568	26979	24433	319754	73.88e6	Genomes/GCA_003314045.1_ASM331404v1_genomic.fna
15093	10183	1076	500	4937	12082	26826	19821	186246	53.56e6	Genomes/GCA_003314055.1_ASM331405v1_genomic.fna
11311	9414	1265	500	8884	17719	32101	24991	316142	79.39e6	Genomes/GCA_003314085.1_ASM331408v1_genomic.fna
4788	3074	187	500	10686	29215	76338	67988	378774	26.25e6	Genomes/GCA_003314125.1_ASM331412v1_genomic.fna
19294	13209	1643	500	3881	8587	18903	17574	302132	58.81e6	Genomes/GCA_003314235.1_ASM331423v1_genomic.fna
17452	11604	1337	500	3906	9324	18747	14808	131681	48.51e6	Genomes/GCA_003314255.1_ASM331425v1_genomic.fna
64251	47558	6285	500	3768	8547	16628	12048	98605	199.7e6	Genomes/GCA_003314275.1_ASM331427v1_genomic.fna
65942	36921	1731	500	3256	10076	305563	265068	2039324	150.9e6	Genomes/GCA_003314295.1_ASM331429v1_genomic.fna
74	60	8	566	797354	1760169	2893408	1767948	3591682	38.67e6	Genomes/GCA_003314315.1_ASM331431v1_genomic.fna
31146	23118	2392	500	5396	12501	27292	70900	1659620	128.4e6	Genomes/GCA_003314335.1_ASM331433v1_genomic.fna
1283	1283	37	500	99981	260175	391012	344213	1356186	32.52e6	Genomes/GCA_003314355.1_CUFNS_Cheung_Ptr_1.0_genomic.fna
30562	18840	1346	500	6486	19617	49506	35232	314985	117.1e6	Genomes/GCA_003314395.1_ASM331439v1_genomic.fna
10689	7398	993	500	4466	10006	18036	14387	101133	35.66e6	Genomes/GCA_003314595.1_ASM331459v1_genomic.fna
7558	4726	298	500	8597	23107	68772	53867	333535	34.19e6	Genomes/GCA_003314615.1_ASM331461v1_genomic.fna
7793	5536	354	500	19237	44227	100461	234698	2763131	72.22e6	Genomes/GCA_003314645.1_ASM331464v1_genomic.fna
5310	4281	432	500	11770	27196	52141	37790	190787	43.76e6	Genomes/GCA_003315835.1_ASM331583v1_genomic.fna
5386	3524	262	500	14704	35091	67504	52523	292124	34.57e6	Genomes/GCA_003315845.1_ASM331584v1_genomic.fna
9329	7464	860	501	6881	16274	29789	21383	101093	49.99e6	Genomes/GCA_003315875.1_ASM331587v1_genomic.fna
18065	11578	1591	500	2696	6197	12196	9381	87719	37.12e6	Genomes/GCA_003315895.1_ASM331589v1_genomic.fna
10856	7877	906	500	7316	16108	30464	23104	172220	53.83e6	Genomes/GCA_003315915.1_ASM331591v1_genomic.fna
36963	22821	2987	500	2487	5962	11995	9483	85092	69.28e6	Genomes/GCA_003315955.1_ASM331595v1_genomic.fna
11605	8218	856	500	5307	12729	29438	24257	200423	46.56e6	Genomes/GCA_003315975.1_ASM331597v1_genomic.fna
2989	2040	154	500	20704	46694	100544	68408	260909	28.09e6	Genomes/GCA_003315995.1_ASM331599v1_genomic.fna
12799	8818	497	500	5667	21412	60202	57585	678877	53.14e6	Genomes/GCA_003316005.1_ASM331600v1_genomic.fna
4507	1773	131	501	24188	57552	113058	92467	551408	29.43e6	Genomes/GCA_003316025.1_ASM331602v1_genomic.fna
15805	11835	1715	500	3869	8112	15026	11713	125289	50.36e6	Genomes/GCA_003316035.1_ASM331603v1_genomic.fna
4318	3017	251	500	12688	31310	58511	46236	311532	29.25e6	Genomes/GCA_003316055.1_ASM331605v1_genomic.fna
5242	3630	332	500	8715	21537	47123	39524	315244	29.09e6	Genomes/GCA_003316065.1_ASM331606v1_genomic.fna
4316	2982	143	500	12704	45516	128751	97614	539242	31.51e6	Genomes/GCA_003316085.1_ASM331608v1_genomic.fna
4689	3355	236	500	15368	40328	85721	61926	308190	37.32e6	Genomes/GCA_003316125.1_ASM331612v1_genomic.fna
7975	5586	417	500	7616	21972	51196	35856	209167	38.78e6	Genomes/GCA_003316145.1_ASM331614v1_genomic.fna
16322	10015	1018	500	5330	13033	26215	19586	158035	50.57e6	Genomes/GCA_003316165.1_ASM331616v1_genomic.fna
13906	9856	1172	500	4589	10458	21971	16853	184800	48.98e6	Genomes/GCA_003316195.1_ASM331619v1_genomic.fna
15587	10198	1169	500	4099	9669	21032	16795	177013	46.18e6	Genomes/GCA_003316205.1_ASM331620v1_genomic.fna
3109	2125	103	500	32524	92083	228433	161828	732726	41.11e6	Genomes/GCA_003316335.1_ASM331633v1_genomic.fna
25404	17139	2085	500	4426	10403	20219	15206	227372	80.62e6	Genomes/GCA_003316345.1_ASM331634v1_genomic.fna
26186	18165	1660	500	13217	28698	51425	38997	306586	169.4e6	Genomes/GCA_003316355.1_ASM331635v1_genomic.fna
13496	9560	1115	500	5236	11551	22407	17717	127918	48.59e6	Genomes/GCA_003316375.1_ASM331637v1_genomic.fna
9339	6415	714	500	4287	10528	20157	14578	80521	27.75e6	Genomes/GCA_003316405.1_ASM331640v1_genomic.fna
6214	4037	167	500	13779	49062	147081	119343	835730	40.53e6	Genomes/GCA_003316425.1_ASM331642v1_genomic.fna
7382	5900	510	500	11733	31116	67173	49136	358937	63.89e6	Genomes/GCA_003316435.1_ASM331643v1_genomic.fna
25797	16981	1860	500	4543	10944	23558	18197	160778	82.6e6	Genomes/GCA_003316465.1_ASM331646v1_genomic.fna
12454	8931	1091	500	4838	10603	21218	16592	125230	44.62e6	Genomes/GCA_003316485.1_ASM331648v1_genomic.fna
6446	4299	335	501	10247	25319	57587	45948	321452	35.83e6	Genomes/GCA_003316505.1_ASM331650v1_genomic.fna
29607	21023	2862	500	3588	8034	14780	11021	114330	82.75e6	Genomes/GCA_003316525.1_ASM331652v1_genomic.fna
10584	7304	925	500	6014	13005	24268	18819	119320	44.17e6	Genomes/GCA_003316545.1_ASM331654v1_genomic.fna
13238	9782	1274	500	4720	10581	19637	14552	127675	48.69e6	Genomes/GCA_003316565.1_ASM331656v1_genomic.fna
83801	30449	2808	500	2695	8203	19116	13557	126791	97.97e6	Genomes/GCA_003316585.1_ASM331658v1_genomic.fna
17345	13135	1934	500	3445	7389	13637	9854	74867	50.93e6	Genomes/GCA_003316615.1_ASM331661v1_genomic.fna
10976	7861	591	500	8161	23944	49856	34168	185717	55.23e6	Genomes/GCA_003316655.1_ASM331665v1_genomic.fna
3116	980	15	500	59120	648857	1199928	846573	2878011	36.2e6	Genomes/GCA_003324175.1_ASM332417v1_genomic.fna
5775	5774	957	500	6752	12571	20496	15043	56677	39.02e6	Genomes/GCA_003325435.1_Razy_CA_genomic.fna
17	17	6	92142	667945	895080	1045568	872983	1454222	11.85e6	Genomes/GCA_003327635.1_ASM332763v1_genomic.fna
22	22	3	8766	1163060	2129560	2467813	1920950	2950169	12.4e6	Genomes/GCA_003327685.1_ASM332768v1_genomic.fna
30	30	5	6476	1363720	2051212	2496612	1907646	2810115	24.17e6	Genomes/GCA_003327735.1_ASM332773v1_genomic.fna
36	36	5	1073	1414090	2001885	2754468	2285411	4329872	26.37e6	Genomes/GCA_003336255.1_ASM333625v1_genomic.fna
714	714	107	1000	17137	31139	51024	36951	123322	10.47e6	Genomes/GCA_003339355.1_UCD_Pferm_PL1_genomic.fna
55	55	10	1140	827756	1344161	1834214	1371309	2828443	35.75e6	Genomes/GCA_003344505.1_Aspph1_genomic.fna
32	32	3	1373	1910010	4221305	10.15e6	4964731	10.15e6	33.77e6	Genomes/GCA_003344595.1_ASM334459v1_genomic.fna
396	396	17	1010	344559	757052	1122221	789241	2162737	37.48e6	Genomes/GCA_003344945.1_Aspwel1_genomic.fna
50	30	5	609	2954870	4469415	4904004	4129992	6330099	46.21e6	Genomes/GCA_003353625.1_ASM335362v1_genomic.fna
32	32	3	1641	1362089	3781401	5690958	3950405	8027520	33.59e6	Genomes/GCA_003357145.1_ASM335714v1_genomic.fna
160	160	6	1016	1654838	2797858	3828089	2728341	5572714	44.21e6	Genomes/GCA_003369625.1_ASM336962v1_genomic.fna
45	45	9	1056	1497774	1966900	2277208	1913993	3385773	40.42e6	Genomes/GCA_003369635.1_ASM336963v1_genomic.fna
77	77	7	1021	1741819	2352432	3141733	2579427	5328770	42.36e6	Genomes/GCA_003369665.1_ASM336966v1_genomic.fna
1399	1385	127	500	48581	95846	156819	111978	462098	38.96e6	Genomes/GCA_003385255.1_ASM338525v1_genomic.fna
508	496	54	504	128821	248957	401763	294853	802057	43.27e6	Genomes/GCA_003385265.1_ASM338526v1_genomic.fna
1779	1773	180	504	36244	69893	115071	85500	342675	41.44e6	Genomes/GCA_003385315.1_ASM338531v1_genomic.fna
50	50	5	953	2020953	4816645	5778287	4077682	6661909	55.15e6	Genomes/GCA_003386485.1_ASM338648v1_genomic.fna
9	9	3	11690	2479805	3386193	3419234	2942629	3645162	15.55e6	Genomes/GCA_003401635.1_MR1_a14_ref_genomic.fna
13	13	4	17759	4037603	4932594	7657474	5654782	8264539	53.75e6	Genomes/GCA_003415625.1_ASM341562v1_genomic.fna
20	20	4	2165	2122274	3973320	6814826	4052733	7110141	41.84e6	Genomes/GCA_003415645.1_ASM341564v1_genomic.fna
947	947	173	893	42460	74857	127498	93759	366852	43.51e6	Genomes/GCA_003426235.1_ASM342623v1_genomic.fna
1006	1006	185	1134	40413	74043	116309	87756	352309	43.18e6	Genomes/GCA_003426265.1_ASM342626v1_genomic.fna
14	14	4	91324	4441237	4499170	5611102	4540807	5928792	38.72e6	Genomes/GCA_003426965.1_ASM342696v1_genomic.fna
847	803	90	503	71187	129299	214182	166423	552646	39.13e6	Genomes/GCA_003439915.1_ASM343991v1_genomic.fna
1242	1235	203	505	21379	38627	64647	47568	219093	25.69e6	Genomes/GCA_003449175.1_ASM344917v1_genomic.fna
1843	1173	101	503	57581	102721	167457	131945	737016	33.49e6	Genomes/GCA_003503115.1_ASM350311v1_genomic.fna
10567	6837	777	500	16286	32888	58706	81217	1352484	95.61e6	Genomes/GCA_003521225.1_ASM352122v1_genomic.fna
20150	12069	658	500	4389	13540	58227	170561	1440308	57.11e6	Genomes/GCA_003521295.1_ASM352129v1_genomic.fna
34	34	10	19382	945651	1214476	1557080	1289065	2466138	29.35e6	Genomes/GCA_003545705.1_ASM354570v1_genomic.fna
731	703	108	543	222628	428076	682085	507006	1874166	147e6	Genomes/GCA_003547095.1_Glomus_Soap2_v3.1.nr.fa_genomic.fna
2571	2571	246	747	65092	128662	241277	163504	586647	112.7e6	Genomes/GCA_003550305.1_ASM355030v1_genomic.fna
7499	7499	720	917	115327	215220	375760	266362	1145041	522.9e6	Genomes/GCA_003550325.1_ASM355032v1_genomic.fna
5527	1122	11	500	506187	938230	1449744	1128884	3036100	31.71e6	Genomes/GCA_003574815.1_ASM357481v1_genomic.fna
7484	1708	176	500	23992	45134	73714	54505	187578	26.2e6	Genomes/GCA_003589665.1_phiScl_1.0_genomic.fna
10900	10773	1696	500	3695	7259	12484	9097	50651	41.64e6	Genomes/GCA_003610855.1_ASM361085v1_genomic.fna
25079	24292	3907	500	2212	4836	8462	6111	39112	64.71e6	Genomes/GCA_003611235.1_ASM361123v1_genomic.fna
2220	2220	395	2000	12303	23917	39644	28635	110356	30.65e6	Genomes/GCA_003614675.1_DimcrSC1_genomic.fna
1385	1385	237	1990	11826	23189	38407	28376	106818	18.2e6	Genomes/GCA_003614735.1_Thasp1_genomic.fna
3315	3315	757	1882	3262	5841	11292	8871	95175	16.2e6	Genomes/GCA_003614755.1_Synps1_genomic.fna
27	27	6	1543	1582193	2259528	2631404	2080045	3008220	27.19e6	Genomes/GCA_003614865.1_ASM361486v1_genomic.fna
4969	772	74	504	74858	132609	221257	162846	525154	31.61e6	Genomes/GCA_003614995.1_ASM361499v1_genomic.fna
564	564	68	1006	45291	92490	172960	114549	308348	21.79e6	Genomes/GCA_003615045.1_Caupr1_genomic.fna
852	317	29	502	161381	288347	551181	374858	998066	29.82e6	Genomes/GCA_003635345.1_ASM363534v1_genomic.fna
89	89	8	7441	900541	1555341	1943288	1418944	2468947	29.86e6	Genomes/GCA_003665825.1_ASM366582v1_genomic.fna
309	309	28	503	214437	378672	632660	515528	1703713	36.95e6	Genomes/GCA_003666085.1_ASM366608v1_genomic.fna
266	104	6	517	274796	431947	881112	593598	1408195	9519276	Genomes/GCA_003670155.1_ASM367015v1_genomic.fna
78	78	6	506	700313	1244559	2650296	1689312	3745549	25.11e6	Genomes/GCA_003671435.1_ASM367143v1_genomic.fna
5218	853	100	500	78507	160689	261255	190570	880821	51.29e6	Genomes/GCA_003671545.1_ASM367154v1_genomic.fna
501	177	9	500	181514	376274	587279	432713	1100707	10.26e6	Genomes/GCA_003671565.1_ASM367156v1_genomic.fna
349	199	6	500	305098	562868	1025459	674997	1546580	11.02e6	Genomes/GCA_003671575.2_ASM367157v2_genomic.fna
84	60	7	586	307513	555879	777091	562884	1101463	9144368	Genomes/GCA_003671595.2_ASM367159v2_genomic.fna
1089	1088	1	502	48045	22.45e6	22.45e6	12.88e6	22.45e6	39.2e6	Genomes/GCA_003671625.1_ASM367162v1_genomic.fna
307	307	40	4325	152077	441150	662714	527043	2271665	55.91e6	Genomes/GCA_003675405.1_ASM367540v1_genomic.fna
66	66	9	12828	1856644	2978635	4297276	3038223	5124013	72.79e6	Genomes/GCA_003689225.1_ASM368922v1_genomic.fna
2760	1141	13	500	409162	1012881	1125781	890488	2090159	32.79e6	Genomes/GCA_003689335.1_ASM368933v1_genomic.fna
11098	4347	91	500	29595	157987	320087	182227	609881	49.67e6	Genomes/GCA_003693225.1_ASM369322v1_genomic.fna
233	230	33	509	159117	280694	450528	318518	860885	28.45e6	Genomes/GCA_003693505.1_ASM369350v1_genomic.fna
342	338	33	503	162148	295381	422090	301403	782891	27.89e6	Genomes/GCA_003693545.1_ASM369354v1_genomic.fna
359	351	18	506	206457	388903	726155	519817	1289295	25.65e6	Genomes/GCA_003693555.1_ASM369355v1_genomic.fna
1403	1402	158	850	47629	91081	151373	108582	379168	46.63e6	Genomes/GCA_003698175.1_Fus_sp_AF-12_v1.0_genomic.fna
497	262	15	500	153354	286772	476624	322112	788719	12.52e6	Genomes/GCA_003705115.1_ASM370511v1_genomic.fna
3451	2892	189	500	8011	28353	56153	37300	142645	20.07e6	Genomes/GCA_003705165.1_ASM370516v1_genomic.fna
306	130	7	503	280081	506406	817354	721275	1933023	10.46e6	Genomes/GCA_003705175.2_ASM370517v2_genomic.fna
183	109	12	502	204576	366469	679177	458003	1038917	14.85e6	Genomes/GCA_003705185.1_ASM370518v1_genomic.fna
218	76	9	505	182771	335967	789974	447706	1014236	10.39e6	Genomes/GCA_003705215.2_ASM370521v2_genomic.fna
4756	312	38	504	68541	115710	201124	147080	450883	14.49e6	Genomes/GCA_003705225.1_ASM370522v1_genomic.fna
125	73	3	500	753317	1151431	1250338	1136343	2210088	9190917	Genomes/GCA_003705255.2_ASM370525v2_genomic.fna
265	137	13	520	117980	255796	489176	333478	988303	11.7e6	Genomes/GCA_003705275.1_ASM370527v1_genomic.fna
1194	813	53	501	46503	94997	153673	113547	289408	16.53e6	Genomes/GCA_003705295.1_ASM370529v1_genomic.fna
281	104	12	510	226459	347462	533584	573937	1866142	14.64e6	Genomes/GCA_003705305.2_ASM370530v2_genomic.fna
176	68	5	510	405644	970097	1186039	843787	1534210	11.05e6	Genomes/GCA_003705335.1_ASM370533v1_genomic.fna
550	318	9	500	180364	282169	635359	379253	724845	9005971	Genomes/GCA_003705365.1_ASM370536v1_genomic.fna
1346	298	19	502	159144	290682	453024	328329	768231	17.53e6	Genomes/GCA_003705375.1_ASM370537v1_genomic.fna
645	281	13	511	81207	187244	483446	359640	1174119	10.21e6	Genomes/GCA_003705415.1_ASM370541v1_genomic.fna
302	86	4	502	358411	1115028	1328254	855878	1371452	9807244	Genomes/GCA_003705435.1_ASM370543v1_genomic.fna
720	433	21	501	93283	167176	292567	203822	588252	11.93e6	Genomes/GCA_003705455.2_ASM370545v2_genomic.fna
856	466	25	509	73183	138389	226623	148057	330799	10.15e6	Genomes/GCA_003705465.1_ASM370546v1_genomic.fna
209	98	9	501	229362	350369	767172	469699	1112387	10.37e6	Genomes/GCA_003705495.1_ASM370549v1_genomic.fna
650	434	28	500	61775	112988	188970	150668	612800	10.65e6	Genomes/GCA_003705525.2_ASM370552v2_genomic.fna
11407	8486	997	500	1038	3117	7767	15019	261886	14.61e6	Genomes/GCA_003705535.2_ASM370553v2_genomic.fna
34	17	4	1214	686466	843707	1403861	1008788	1722945	9658040	Genomes/GCA_003705555.1_ASM370555v1_genomic.fna
1891	547	18	500	90334	215228	349416	248710	617252	12.55e6	Genomes/GCA_003705615.1_ASM370561v1_genomic.fna
910	332	24	500	107989	184242	280761	221609	691015	14.18e6	Genomes/GCA_003705625.1_ASM370562v1_genomic.fna
266	187	5	503	301523	663820	1415131	963974	2279773	11.98e6	Genomes/GCA_003705635.1_ASM370563v1_genomic.fna
118	83	7	505	529116	873220	1024479	904318	1927655	15.03e6	Genomes/GCA_003705675.1_ASM370567v1_genomic.fna
846	285	21	502	122006	221497	322508	246497	668820	13.71e6	Genomes/GCA_003705695.1_ASM370569v1_genomic.fna
61	44	5	512	387380	677789	1026114	1109214	2958272	12.45e6	Genomes/GCA_003705705.1_ASM370570v1_genomic.fna
246	204	34	520	73049	128247	230157	150255	329432	14.11e6	Genomes/GCA_003705735.2_ASM370573v2_genomic.fna
663	462	16	502	100971	231195	502274	356267	1078439	14.64e6	Genomes/GCA_003705745.2_ASM370574v2_genomic.fna
512	334	15	506	149721	249159	573879	355862	970412	13.72e6	Genomes/GCA_003705765.2_ASM370576v2_genomic.fna
148	81	14	519	185725	330016	431985	342833	753586	12.57e6	Genomes/GCA_003705795.2_ASM370579v2_genomic.fna
157	86	5	508	251415	778961	1173375	724800	1606910	10.81e6	Genomes/GCA_003705805.2_ASM370580v2_genomic.fna
145	98	11	553	287288	473546	616796	465091	933472	14.05e6	Genomes/GCA_003705835.2_ASM370583v2_genomic.fna
531	325	19	502	146897	258083	493755	331197	877097	17.05e6	Genomes/GCA_003705845.2_ASM370584v2_genomic.fna
390	249	10	507	198982	435637	728525	447751	894220	12.18e6	Genomes/GCA_003705865.1_ASM370586v1_genomic.fna
690	368	30	500	78791	143535	243184	167660	473651	13.8e6	Genomes/GCA_003705895.1_ASM370589v1_genomic.fna
706	463	26	500	99133	191657	328160	264174	800456	17.19e6	Genomes/GCA_003705905.1_ASM370590v1_genomic.fna
908	905	60	507	42818	98932	149116	113389	454577	18.74e6	Genomes/GCA_003705915.2_ASM370591v2_genomic.fna
326	252	32	500	64077	108046	156093	120434	271579	10.22e6	Genomes/GCA_003705955.1_ASM370595v1_genomic.fna
576	144	10	504	236033	451587	627697	449518	1092367	11.94e6	Genomes/GCA_003705975.1_ASM370597v1_genomic.fna
835	291	9	500	366881	466427	620782	553918	1154729	12.47e6	Genomes/GCA_003705985.1_ASM370598v1_genomic.fna
157	100	8	532	449588	651929	749639	596946	947261	11.56e6	Genomes/GCA_003706005.1_ASM370600v1_genomic.fna
234	119	8	500	427217	621758	877739	649106	1220971	12.92e6	Genomes/GCA_003706035.1_ASM370603v1_genomic.fna
422	201	11	503	208077	363362	872522	472301	933844	13.61e6	Genomes/GCA_003706045.1_ASM370604v1_genomic.fna
168	104	5	500	752213	890716	1537802	1000409	1805010	11.27e6	Genomes/GCA_003706095.1_ASM370609v1_genomic.fna
479	157	11	515	227501	468011	615619	451332	936193	12.87e6	Genomes/GCA_003706105.2_ASM370610v2_genomic.fna
82	42	7	500	304413	450359	643798	547329	1278667	8827015	Genomes/GCA_003706115.2_ASM370611v2_genomic.fna
311	311	17	504	132572	268676	390183	265123	552003	13.14e6	Genomes/GCA_003706155.2_ASM370615v2_genomic.fna
96	62	7	546	285270	545273	749597	500695	978749	8661463	Genomes/GCA_003706165.2_ASM370616v2_genomic.fna
166	20	4	522	997536	1228363	1316370	1128614	1541281	9073327	Genomes/GCA_003706195.1_ASM370619v1_genomic.fna
181	114	17	521	159564	227353	372367	343888	1232101	12.83e6	Genomes/GCA_003706205.1_ASM370620v1_genomic.fna
121	60	7	517	392829	679072	860372	724974	1633205	11.98e6	Genomes/GCA_003706235.1_ASM370623v1_genomic.fna
53	53	4	506	568817	811748	1335981	942168	1676879	8877475	Genomes/GCA_003706255.2_ASM370625v2_genomic.fna
699	343	34	501	61109	122314	193243	140969	389125	13.43e6	Genomes/GCA_003706265.1_ASM370626v1_genomic.fna
94	68	11	534	320124	434068	633363	552773	1514898	14.72e6	Genomes/GCA_003706285.2_ASM370628v2_genomic.fna
109	85	11	503	317659	419317	458826	393167	742767	10.35e6	Genomes/GCA_003706305.2_ASM370630v2_genomic.fna
819	348	17	504	143163	334567	498162	313373	719706	15.16e6	Genomes/GCA_003706315.2_ASM370631v2_genomic.fna
3163	2722	253	500	9044	22557	37983	28970	185711	19.45e6	Genomes/GCA_003706345.1_ASM370634v1_genomic.fna
8808	7680	710	500	2241	6666	21105	14075	76713	24.7e6	Genomes/GCA_003706365.1_ASM370636v1_genomic.fna
794	369	27	503	50337	109872	184290	119860	312152	8866981	Genomes/GCA_003706385.1_ASM370638v1_genomic.fna
78	56	5	572	329645	741064	1306217	892163	1880460	10.69e6	Genomes/GCA_003706395.1_ASM370639v1_genomic.fna
71	71	9	526	262085	418354	629897	526715	1396749	11.7e6	Genomes/GCA_003706415.3_ASM370641v3_genomic.fna
481	295	13	501	146636	280725	658169	367711	888145	12.71e6	Genomes/GCA_003706445.2_ASM370644v2_genomic.fna
157	63	8	506	289316	466639	726202	535815	1119833	11.58e6	Genomes/GCA_003706475.2_ASM370647v2_genomic.fna
2177	1014	50	501	43110	87158	179808	118374	369455	16.26e6	Genomes/GCA_003706495.1_ASM370649v1_genomic.fna
320	47	5	545	543506	1111818	1252748	915788	1482744	12.36e6	Genomes/GCA_003706505.2_ASM370650v2_genomic.fna
223	104	9	503	462514	607260	881975	648544	1418990	14.77e6	Genomes/GCA_003706525.1_ASM370652v1_genomic.fna
232	121	16	510	160709	268031	414350	310512	765287	12.75e6	Genomes/GCA_003706535.1_ASM370653v1_genomic.fna
440	166	8	509	357940	599434	787651	550635	1143824	10.8e6	Genomes/GCA_003706565.2_ASM370656v2_genomic.fna
120	26	4	504	636414	1487040	1610937	1151611	1718397	11.19e6	Genomes/GCA_003706575.1_ASM370657v1_genomic.fna
60	60	7	507	316299	704842	939491	683496	1500601	12.49e6	Genomes/GCA_003706615.3_ASM370661v3_genomic.fna
108	68	7	513	300052	668977	819315	697630	1450014	12.73e6	Genomes/GCA_003706635.1_ASM370663v1_genomic.fna
270	143	10	519	225853	449399	549081	462540	1003085	11.8e6	Genomes/GCA_003706655.2_ASM370665v2_genomic.fna
194	136	15	501	140576	233890	379067	301972	985007	10.6e6	Genomes/GCA_003706665.1_ASM370666v1_genomic.fna
490	139	6	502	284106	501818	1412321	789126	1840091	11.98e6	Genomes/GCA_003706695.2_ASM370669v2_genomic.fna
192	139	10	501	141519	390696	548698	428438	973885	11.46e6	Genomes/GCA_003706705.2_ASM370670v2_genomic.fna
306	163	15	507	140525	229255	413661	296512	754808	11.04e6	Genomes/GCA_003706715.1_ASM370671v1_genomic.fna
2381	476	25	502	79940	173609	307025	204885	544471	14.04e6	Genomes/GCA_003706755.2_ASM370675v2_genomic.fna
812	114	4	500	350150	1185655	1379899	1016328	2064289	11.73e6	Genomes/GCA_003706765.2_ASM370676v2_genomic.fna
506	138	13	509	112744	269751	356371	255502	530835	9366370	Genomes/GCA_003706775.2_ASM370677v2_genomic.fna
413	92	8	502	250122	412411	727360	542306	1437069	11.22e6	Genomes/GCA_003706805.2_ASM370680v2_genomic.fna
138	100	11	519	185578	341274	475157	361585	841916	10.8e6	Genomes/GCA_003706855.2_ASM370685v2_genomic.fna
277	184	17	516	100807	195708	348002	338176	1348442	12.23e6	Genomes/GCA_003706875.2_ASM370687v2_genomic.fna
