name	domain_evalue	domain_score	meets_ga
GCA_003868215|CDS_8245|124|311	6.5e-24	92.3	True
GCA_001599595|CDS_11756|47|203	5e-24	92.7	True
GCA_003012165|CDS_54|2|154	5.6e-24	92.5	True
GCA_001662655|CDS_5415|197|353	4.7e-24	92.8	True
GCA_003073855|CDS_7385|142|294	5.5e-24	92.5	True
GCA_003019875|CDS_1921|29|189	6.2e-24	92.4	True
GCA_002240705|CDS_2316|134|286	5.8e-24	92.5	True
GCA_001599595|CDS_6933|270|421	6.3e-24	92.3	True
GCA_002081935|CDS_3962|64|242	7.6e-24	92.1	True
GCA_001692735|CDS_12376|44|205	5.5e-24	92.5	True
GCA_002105095|CDS_10382|122|272	5.7e-24	92.5	True
GCA_003264845|CDS_744|53|148	6.6e-24	92.3	True
GCA_002162485|CDS_5848|207|368	5.4e-24	92.6	True
GCA_001566295|CDS_1304|54|213	5e-24	92.7	True
GCA_003313425|CDS_9073|338|533	1.3e-23	91.4	True
GCA_003988795|CDS_9298|85|248	1.1e-23	91.5	True
GCA_003016335|CDS_11377|810|954	7.5e-24	92.1	True
GCA_003012165|CDS_8500|215|388	8.1e-24	92.0	True
GCA_002927785|CDS_3805|275|422	6.6e-24	92.3	True
GCA_001510565|CDS_3207|57|237	5.9e-24	92.4	True
GCA_900465125|CDS_3891|4|129	1.4e-21	84.7	True
GCA_002307695|CDS_11774|208|353	6.2e-24	92.4	True
GCA_003385255|CDS_804|325|455	7.2e-24	92.2	True
GCA_003313425|CDS_9958|3|116	9.2e-24	91.8	True
GCA_000516985|CDS_2038|37|149	5.5e-24	92.5	True
GCA_000738655|CDS_10358|93|130	0.051	21.3	False
GCA_000738655|CDS_10358|162|269	1.5e-17	71.6	True
GCA_003264845|CDS_3080|129|279	5.9e-24	92.4	True
GCA_002865625|CDS_1356|251|392	5.8e-24	92.5	True
GCA_002105025|CDS_15399|56|152	4.5e-24	92.8	True
GCA_001599595|CDS_4279|181|286	7.7e-24	92.1	True
GCA_001599595|CDS_6654|43|231	8.4e-24	91.9	True
GCA_001600455|CDS_2345|214|358	7e-24	92.2	True
GCA_002865625|CDS_14391|230|410	7.5e-24	92.1	True
GCA_001956345|CDS_6703|91|255	7.2e-24	92.2	True
GCA_900290415|CDS_6044|134|239	5.5e-24	92.5	True
GCA_000467715|CDS_10665|198|349	8.2e-24	92.0	True
GCA_900073065|CDS_9987|414|573	4.8e-24	92.7	True
GCA_002865625|CDS_16391|107|253	6e-24	92.4	True
GCA_000146915|CDS_2512|43|229	4.9e-24	92.7	True
GCA_000812075|CDS_7303|79|185	5.2e-24	92.6	True
GCA_003313425|CDS_11129|106|250	5.4e-24	92.6	True
GCA_003313425|CDS_9239|178|323	6e-24	92.4	True
GCA_001692735|CDS_5840|67|202	2.4e-23	90.4	True
GCA_001566295|CDS_7123|61|176	4.9e-24	92.7	True
GCA_000516985|CDS_14766|904|1074	8.6e-24	91.9	True
GCA_003016335|CDS_10585|139|298	6.5e-24	92.3	True
GCA_003016335|CDS_6425|131|272	8.6e-24	91.9	True
GCA_003073855|CDS_15484|20|124	4.1e-24	93.0	True
GCA_001563115|CDS_7406|154|286	1.2e-23	91.4	True
GCA_000354255|CDS_10965|45|233	6.6e-24	92.3	True
GCA_001692915|CDS_1494|209|368	5.9e-24	92.5	True
GCA_900536445|CDS_7087|292|443	9e-24	91.8	True
GCA_001557505|CDS_8108|432|570	5.1e-24	92.7	True
GCA_001599595|CDS_10545|50|105	0.22	19.2	False
GCA_001599595|CDS_10545|236|350	6.1e-18	72.9	True
GCA_003988795|CDS_6210|23|184	1.1e-23	91.6	True
GCA_900073065|CDS_2800|50|227	1.4e-23	91.2	True
GCA_000392275|CDS_4088|46|234	2.1e-23	90.7	True
GCA_001481775|CDS_7282|340|468	7.9e-24	92.0	True
GCA_002368545|CDS_8159|67|224	6.3e-24	92.3	True
GCA_003019895|CDS_7840|56|144	5e-24	92.7	True
GCA_001481775|CDS_5679|188|341	5.2e-24	92.6	True
GCA_000516985|CDS_4103|447|613	7.4e-24	92.1	True
GCA_001557505|CDS_4331|227|385	7.2e-24	92.2	True
GCA_002162545|CDS_8822|51|211	4.2e-24	92.9	True
GCA_001557505|CDS_1218|42|188	9.6e-24	91.8	True
GCA_000963775|CDS_13731|56|96	1.1	17.0	False
GCA_000963775|CDS_13731|146|272	3.7e-18	73.6	True
GCA_002865625|CDS_8192|74|218	7.2e-24	92.2	True
GCA_003012165|CDS_6778|147|298	7.3e-24	92.1	True
GCA_002938385|CDS_14563|166|311	6.5e-24	92.3	True
GCA_001642045|CDS_3963|114|273	6.3e-24	92.3	True
GCA_003073855|CDS_12235|211|359	8.8e-24	91.9	True
GCA_000836435|CDS_1390|224|371	7e-24	92.2	True
GCA_000604185|CDS_6583|51|185	5.5e-24	92.5	True
GCA_001481775|CDS_5444|268|430	2.3e-23	90.5	True
GCA_001599595|CDS_6531|97|237	1.1e-23	91.5	True
GCA_001642045|CDS_5178|271|449	1.2e-23	91.4	True
GCA_001557505|CDS_4661|52|105	1.2	16.9	False
GCA_001557505|CDS_4661|130|257	5.3e-18	73.1	True
GCA_001557505|CDS_2111|170|325	6.7e-24	92.3	True
GCA_003049485|CDS_4286|128|287	2.7e-23	90.3	True
GCA_002081935|CDS_3560|138|273	7.7e-24	92.1	True
GCA_001692735|CDS_12572|80|179	1.3e-21	84.9	True
GCA_001692735|CDS_12572|414|439	3.3e+03	5.7	False
GCA_001566295|CDS_8859|271|415	8.7e-24	91.9	True
GCA_003012165|CDS_2499|73|207	9.8e-24	91.7	True
GCA_900073065|CDS_12125|41|229	8.8e-24	91.9	True
GCA_900073065|CDS_18822|209|328	1.4e-23	91.2	True
GCA_003073855|CDS_4954|54|207	9.2e-24	91.8	True
GCA_000812075|CDS_9050|254|353	8.2e-24	92.0	True
GCA_003988815|CDS_970|71|223	8.4e-24	91.9	True
GCA_003988945|CDS_8368|50|223	1.1e-23	91.6	True
GCA_001692915|CDS_4336|59|153	6.1e-24	92.4	True
GCA_000516985|CDS_7786|52|229	8.1e-24	92.0	True
GCA_900290415|CDS_3830|45|219	1.4e-23	91.2	True
GCA_000365145|CDS_8478|58|242	1.3e-23	91.4	True
GCA_003671545|CDS_7946|82|236	7.8e-24	92.1	True
GCA_000464535|CDS_3002|152|314	8.4e-24	91.9	True
GCA_001599595|CDS_11319|240|388	1e-23	91.7	True
GCA_003264845|CDS_8198|317|466	1e-23	91.7	True
GCA_900536445|CDS_11964|230|326	1.2e-23	91.5	True
GCA_000812075|CDS_5643|27|191	8e-24	92.0	True
GCA_003184365|CDS_7303|155|300	1e-23	91.7	True
GCA_000963775|CDS_12668|59|206	8.1e-24	92.0	True
GCA_003313425|CDS_11463|291|406	5.1e-24	92.7	True
GCA_900073065|CDS_6684|171|324	8.9e-24	91.9	True
GCA_003264845|CDS_207|515|662	1.3e-23	91.3	True
GCA_003049485|CDS_7973|47|216	9.9e-24	91.7	True
GCA_001600455|CDS_4113|252|410	9.8e-24	91.7	True
GCA_002307695|CDS_11775|214|359	1.1e-23	91.6	True
GCA_000442125|CDS_7052|97|248	9e-24	91.8	True
GCA_001604925|CDS_1461|44|201	8.4e-24	91.9	True
GCA_001557505|CDS_8267|62|243	9.5e-24	91.8	True
GCA_001895945|CDS_9498|53|153	3.8e-23	89.8	True
GCA_000467715|CDS_10353|74|266	1.5e-23	91.1	True
GCA_900290415|CDS_8546|302|455	9.4e-24	91.8	True
GCA_002240705|CDS_3826|239|336	1.6e-23	91.0	True
GCA_002865625|CDS_12516|224|334	1.2e-23	91.5	True
GCA_002105025|CDS_1499|6|119	6.4e-24	92.3	True
GCA_002865625|CDS_10031|1|84	5.9e-24	92.4	True
GCA_002865625|CDS_8081|257|384	1.5e-23	91.1	True
GCA_003988795|CDS_9825|228|379	9.6e-24	91.8	True
GCA_002081935|CDS_1150|46|84	0.11	20.3	False
GCA_002081935|CDS_1150|127|288	4.4e-16	66.9	True
GCA_001563115|CDS_11035|66|212	9.7e-24	91.7	True
GCA_003988795|CDS_9816|176|327	3.7e-23	89.8	True
GCA_003016335|CDS_17008|49|145	8.7e-24	91.9	True
GCA_900073065|CDS_8116|58|186	2.9e-23	90.2	True
GCA_001481775|CDS_4475|420|560	1.1e-23	91.6	True
GCA_003868215|CDS_697|56|229	9.1e-24	91.8	True
GCA_001599595|CDS_7609|49|89	0.0077	23.9	True
GCA_001599595|CDS_7609|104|236	1e-15	65.7	True
GCA_002162545|CDS_1625|50|191	5.9e-24	92.4	True
GCA_003184365|CDS_5554|57|207	9.6e-24	91.7	True
GCA_001895945|CDS_14042|127|303	2.6e-23	90.4	True
GCA_002081935|CDS_3848|54|258	6e-23	89.2	True
GCA_000732205|CDS_2661|68|228	1.1e-23	91.6	True
GCA_003049485|CDS_5905|105|247	6.1e-24	92.4	True
GCA_000738655|CDS_4964|183|280	6.9e-21	82.5	True
GCA_000738655|CDS_4964|283|301	4.1e+02	8.6	False
GCA_003988815|CDS_4352|78|270	1.9e-22	87.6	True
GCA_001692915|CDS_7203|103|283	9.2e-24	91.8	True
GCA_000392275|CDS_1856|4|137	1e-23	91.7	True
GCA_900073065|CDS_14526|763|954	3.3e-23	90.0	True
GCA_000516985|CDS_9736|124|303	2.6e-23	90.4	True
GCA_000385595|CDS_1332|45|136	7.7e-24	92.1	True
GCA_001692735|CDS_11283|751|899	1.2e-23	91.4	True
GCA_000385595|CDS_1321|8|178	1.4e-23	91.2	True
GCA_001599595|CDS_10111|340|488	1.1e-23	91.5	True
GCA_001563115|CDS_2081|252|406	1.2e-23	91.5	True
GCA_002307695|CDS_24980|198|348	1.7e-23	91.0	True
GCA_001557505|CDS_5922|194|342	1.1e-23	91.5	True
GCA_000836295|CDS_4868|171|353	2.3e-23	90.5	True
GCA_900465125|CDS_1802|8|163	1e-23	91.7	True
GCA_000836435|CDS_10325|162|322	1e-23	91.7	True
GCA_900073065|CDS_12006|250|396	1.4e-23	91.2	True
GCA_002081935|CDS_11873|116|310	1.8e-22	87.6	True
GCA_001692915|CDS_4603|54|165	8.6e-24	91.9	True
GCA_003988795|CDS_4713|44|210	1.1e-23	91.5	True
GCA_002368545|CDS_3517|164|351	1.4e-22	88.0	True
GCA_003073855|CDS_3089|53|260	2.2e-23	90.6	True
GCA_003049485|CDS_5503|298|468	1.5e-23	91.1	True
GCA_000467715|CDS_4227|688|839	1.3e-23	91.4	True
GCA_003988795|CDS_5542|87|248	1.2e-23	91.5	True
GCA_001692735|CDS_7292|94|205	1.2e-23	91.4	True
GCA_002927785|CDS_6160|81|215	9.9e-24	91.7	True
GCA_002865625|CDS_6414|1|92	8e-24	92.0	True
GCA_001481775|CDS_4591|193|347	1.3e-23	91.4	True
GCA_001557505|CDS_7136|37|242	3.2e-23	90.0	True
GCA_002865625|CDS_11966|202|359	1.3e-23	91.3	True
GCA_001692915|CDS_294|62|169	1.1e-23	91.6	True
GCA_002865625|CDS_12518|242|388	1.2e-23	91.4	True
GCA_002865625|CDS_10414|1|148	1.5e-23	91.1	True
GCA_001692735|CDS_592|64|267	4.4e-23	89.6	True
GCA_001481775|CDS_10932|43|237	8.3e-23	88.7	True
GCA_002081935|CDS_7752|208|368	1.3e-23	91.3	True
GCA_003988945|CDS_8139|61|236	4e-23	89.7	True
GCA_002927785|CDS_9851|48|217	2.9e-23	90.2	True
GCA_000467715|CDS_11317|105|195	1.7e-23	91.0	True
GCA_900073065|CDS_12562|222|367	1.8e-23	90.9	True
GCA_000963775|CDS_14116|53|195	1.3e-23	91.4	True
GCA_000516985|CDS_5741|214|367	1.2e-23	91.4	True
GCA_900465125|CDS_827|58|231	1.7e-23	91.0	True
GCA_003264845|CDS_8356|91|306	1.1e-20	81.9	True
GCA_003671545|CDS_7976|16|164	1.1e-23	91.5	True
GCA_004335205|CDS_8445|51|203	1.3e-23	91.3	True
GCA_003988945|CDS_7306|128|301	1.7e-23	90.9	True
GCA_000963775|CDS_10547|388|539	1.5e-23	91.2	True
GCA_002081935|CDS_4265|52|215	1.4e-23	91.2	True
GCA_002865625|CDS_7638|285|382	5.3e-22	86.1	True
GCA_002081935|CDS_7286|67|217	1.3e-23	91.3	True
GCA_001557505|CDS_4330|337|476	1.6e-23	91.0	True
GCA_003264845|CDS_5534|193|312	1.7e-23	91.0	True
GCA_002240705|CDS_5592|55|67	45	11.7	False
GCA_002240705|CDS_5592|80|165	6.6e-20	79.3	True
GCA_002240705|CDS_9245|460|620	8.4e-24	91.9	True
GCA_002865625|CDS_11633|2|96	5.7e-22	86.0	True
GCA_002865625|CDS_11633|98|114	2.3e+03	6.2	False
GCA_001956345|CDS_2218|994|1155	2e-23	90.7	True
GCA_002105025|CDS_9633|63|250	1.6e-23	91.1	True
GCA_003313425|CDS_9516|44|209	1.5e-23	91.1	True
GCA_000467715|CDS_8449|152|301	1.7e-23	91.0	True
GCA_001692735|CDS_10531|143|289	1.7e-23	91.0	True
GCA_002865625|CDS_12906|47|222	1.8e-23	90.9	True
GCA_000732205|CDS_7527|200|344	1.2e-23	91.5	True
GCA_900618795|CDS_8934|87|269	5.3e-23	89.4	True
GCA_000604185|CDS_6171|265|419	2.1e-23	90.7	True
GCA_000354255|CDS_11438|49|235	2.2e-22	87.3	True
GCA_003988945|CDS_6971|47|211	1.6e-23	91.0	True
GCA_900073065|CDS_656|125|286	1.6e-23	91.0	True
GCA_001599595|CDS_5129|67|270	3.3e-22	86.8	True
GCA_002105025|CDS_3658|127|282	1.7e-23	91.0	True
GCA_900073065|CDS_1424|240|403	2.3e-23	90.5	True
GCA_003012165|CDS_11956|1094|1300	1.5e-22	87.9	True
GCA_001566295|CDS_12309|220|336	1.7e-23	91.0	True
GCA_000516985|CDS_9498|46|84	0.25	19.0	False
GCA_000516985|CDS_9498|112|228	3.1e-17	70.6	True
GCA_001662655|CDS_405|45|233	2.5e-23	90.4	True
GCA_003016335|CDS_11386|56|161	1.2e-23	91.4	True
GCA_900618795|CDS_6372|61|215	1.6e-23	91.0	True
GCA_900073065|CDS_14041|327|471	2.1e-23	90.7	True
GCA_003016335|CDS_11956|236|381	2.1e-23	90.6	True
GCA_002938385|CDS_4899|208|364	2.9e-23	90.2	True
GCA_900073065|CDS_1037|27|223	4.6e-22	86.3	True
GCA_003016335|CDS_13411|51|139	1.2e-23	91.4	True
GCA_003868215|CDS_7246|13|126	1.9e-23	90.8	True
GCA_900290415|CDS_5690|197|310	1.6e-23	91.0	True
GCA_001692915|CDS_12927|55|151	1.3e-23	91.4	True
GCA_000467715|CDS_474|198|344	1.7e-23	90.9	True
GCA_001563115|CDS_5135|50|218	2e-23	90.7	True
GCA_001599595|CDS_8728|214|382	2.3e-23	90.5	True
GCA_900073065|CDS_4488|46|203	3.9e-23	89.8	True
GCA_001604925|CDS_4020|1591|1753	3.1e-23	90.1	True
GCA_000738655|CDS_8693|83|259	2e-23	90.7	True
GCA_001557505|CDS_225|132|278	2e-23	90.7	True
GCA_002307695|CDS_17240|239|342	7.3e-23	88.9	True
GCA_002162545|CDS_8833|67|242	2.1e-23	90.7	True
GCA_003313425|CDS_7552|120|247	1.9e-21	84.3	True
GCA_002865625|CDS_12509|303|469	2.4e-23	90.5	True
GCA_001692915|CDS_12271|45|177	3.7e-23	89.9	True
GCA_003313425|CDS_4659|52|191	1.7e-23	90.9	True
GCA_001642045|CDS_11372|28|126	1.1e-23	91.6	True
GCA_900073065|CDS_14119|161|251	2e-23	90.7	True
GCA_001557505|CDS_8212|366|520	2.3e-23	90.5	True
GCA_000354255|CDS_2855|49|143	1.7e-23	91.0	True
GCA_900290415|CDS_6767|57|217	1.9e-23	90.8	True
GCA_002938385|CDS_12977|194|361	6.3e-23	89.1	True
GCA_002865625|CDS_11684|9|98	1.3e-23	91.3	True
GCA_003988945|CDS_7205|155|305	2.2e-23	90.6	True
GCA_001642045|CDS_5973|46|211	2.4e-23	90.5	True
GCA_001600455|CDS_12472|52|247	8.4e-23	88.7	True
GCA_003313425|CDS_8085|59|196	1.8e-23	90.9	True
GCA_003049485|CDS_9989|410|567	3.6e-23	89.9	True
GCA_002105025|CDS_13177|51|197	2.1e-23	90.7	True
GCA_000738655|CDS_8849|697|846	2e-23	90.7	True
GCA_001599595|CDS_3733|20|191	1.9e-23	90.8	True
GCA_000349385|CDS_9181|88|178	8.5e-22	85.4	True
GCA_000349385|CDS_9181|301|333	16	13.2	False
GCA_003073855|CDS_14992|53|150	1.4e-23	91.2	True
GCA_000392275|CDS_8817|109|258	1.8e-23	90.9	True
GCA_003264845|CDS_1513|224|340	1.8e-23	90.9	True
GCA_003313425|CDS_12381|39|192	1.8e-23	90.9	True
GCA_003073855|CDS_11704|204|345	3.3e-23	90.0	True
GCA_001692735|CDS_2508|62|156	1e-22	88.4	True
GCA_002105025|CDS_9958|30|117	1.4e-23	91.2	True
GCA_001600455|CDS_1869|235|387	2.5e-23	90.4	True
GCA_900465125|CDS_4901|50|204	2.1e-23	90.6	True
GCA_003012165|CDS_2325|54|111	17	13.1	False
GCA_003012165|CDS_2325|236|349	7.2e-19	75.9	True
GCA_000516985|CDS_3616|54|197	2.2e-23	90.6	True
GCA_002927785|CDS_1315|58|232	2.3e-23	90.5	True
GCA_002865625|CDS_11868|186|345	2e-23	90.7	True
GCA_003988945|CDS_2527|32|184	2.6e-23	90.4	True
GCA_000354255|CDS_3821|55|247	1.9e-22	87.5	True
GCA_000365145|CDS_9053|59|216	2e-23	90.7	True
GCA_000516985|CDS_1032|180|340	2.1e-23	90.6	True
GCA_001660795|CDS_7058|157|317	1.3e-23	91.4	True
GCA_900073065|CDS_2682|62|166	4.7e-22	86.3	True
GCA_003012165|CDS_1632|140|292	2.2e-23	90.6	True
GCA_001599595|CDS_12231|449|615	3.6e-23	89.9	True
GCA_001692915|CDS_12758|61|163	4.2e-22	86.4	True
GCA_001692735|CDS_13026|44|204	5.8e-23	89.2	True
GCA_000467715|CDS_2459|604|761	2.6e-23	90.4	True
GCA_001557505|CDS_3270|61|254	1.8e-22	87.6	True
GCA_000827215|CDS_5371|83|169	2.2e-23	90.6	True
GCA_002865625|CDS_14510|53|73	30	12.3	False
GCA_002865625|CDS_14510|76|202	8.5e-20	79.0	True
GCA_000516985|CDS_6655|7|135	2.3e-23	90.5	True
GCA_003868215|CDS_638|78|223	2.5e-23	90.4	True
GCA_003313425|CDS_10242|65|217	2.4e-23	90.5	True
GCA_003313425|CDS_9001|51|188	2.2e-23	90.6	True
GCA_001692915|CDS_9121|40|128	1.7e-23	90.9	True
GCA_000464535|CDS_1136|207|355	2.2e-23	90.6	True
GCA_000464535|CDS_4059|50|138	1.8e-23	90.9	True
GCA_001642045|CDS_4109|240|379	2.6e-23	90.4	True
GCA_001599595|CDS_1010|162|310	2.6e-23	90.4	True
GCA_003264845|CDS_7266|46|182	2.1e-23	90.7	True
GCA_003313425|CDS_9400|107|304	1.7e-22	87.7	True
GCA_003868215|CDS_3054|51|216	2.8e-23	90.2	True
GCA_000836295|CDS_7830|56|182	2e-22	87.5	True
GCA_900290415|CDS_11054|175|333	5.2e-23	89.4	True
GCA_002798055|CDS_5921|59|224	2.8e-23	90.3	True
GCA_002865625|CDS_7576|53|134	1.9e-23	90.8	True
GCA_000516985|CDS_2648|142|278	3.1e-23	90.1	True
GCA_000836295|CDS_963|16|153	2.1e-23	90.6	True
GCA_003019875|CDS_7233|57|136	3.2e-23	90.1	True
GCA_000827215|CDS_11416|35|138	1.5e-21	84.6	True
GCA_000827215|CDS_11416|147|163	3.4e+03	5.7	False
GCA_003016335|CDS_12526|243|419	3.6e-23	89.9	True
GCA_002162485|CDS_2409|19|134	3.7e-23	89.9	True
GCA_002105095|CDS_5992|13|133	2.5e-23	90.4	True
GCA_004335205|CDS_2280|51|89	0.59	17.8	False
GCA_004335205|CDS_2280|129|270	4.7e-17	70.0	True
GCA_001642045|CDS_5568|193|369	3.7e-23	89.8	True
GCA_002162545|CDS_6832|13|134	2.6e-23	90.3	True
GCA_001692735|CDS_4529|47|129	1.9e-23	90.8	True
GCA_900465125|CDS_7264|38|185	3.2e-23	90.1	True
GCA_002865625|CDS_15496|151|298	3e-23	90.1	True
GCA_003795315|CDS_3998|159|307	3.1e-23	90.1	True
GCA_001692915|CDS_203|1|92	1.8e-23	90.9	True
GCA_003019875|CDS_4013|42|130	1.9e-23	90.8	True
GCA_002081935|CDS_3883|99|281	3.6e-23	89.9	True
GCA_900618795|CDS_5710|68|224	3.1e-23	90.1	True
GCA_001642045|CDS_14063|39|130	1.9e-23	90.8	True
GCA_001599595|CDS_8776|234|386	3.3e-23	90.0	True
GCA_002105025|CDS_15350|66|274	4e-22	86.5	True
GCA_003671545|CDS_2971|76|216	3.9e-23	89.8	True
GCA_000385595|CDS_7902|117|270	2.8e-23	90.2	True
GCA_900073065|CDS_15553|203|255	0.061	21.0	False
GCA_900073065|CDS_15553|374|511	3e-17	70.7	True
GCA_002307695|CDS_14765|239|397	3.5e-23	89.9	True
GCA_003073855|CDS_8597|44|246	1.4e-22	87.9	True
GCA_003671545|CDS_8597|59|200	3.2e-23	90.1	True
GCA_001510565|CDS_1309|53|238	2.4e-22	87.2	True
GCA_001566295|CDS_2206|189|342	3e-23	90.1	True
GCA_003988795|CDS_10506|316|493	3.6e-23	89.9	True
GCA_002865625|CDS_7644|67|252	2.1e-22	87.4	True
GCA_900290415|CDS_9244|276|429	3.2e-23	90.1	True
GCA_900073065|CDS_1081|182|288	2.7e-23	90.3	True
GCA_001642045|CDS_6029|199|372	2.8e-23	90.2	True
GCA_003671545|CDS_12958|52|254	1.3e-22	88.1	True
GCA_001566295|CDS_11769|75|217	2.2e-23	90.6	True
GCA_001481775|CDS_2884|194|337	3.4e-23	90.0	True
GCA_003019895|CDS_9588|32|136	2.4e-21	84.0	True
GCA_001692735|CDS_49|43|210	2.6e-23	90.3	True
GCA_900073065|CDS_450|266|414	3.7e-23	89.8	True
GCA_001692915|CDS_9320|93|221	5.8e-23	89.2	True
GCA_000963775|CDS_1503|266|430	3.6e-23	89.9	True
GCA_000812075|CDS_181|211|377	3.9e-23	89.8	True
GCA_000812075|CDS_6090|156|302	3.6e-23	89.9	True
GCA_000498615|CDS_4059|50|219	4e-23	89.8	True
GCA_000732205|CDS_9555|143|281	3.3e-23	90.0	True
GCA_001692735|CDS_12554|46|212	4.1e-23	89.7	True
GCA_900290415|CDS_9119|194|407	3.6e-22	86.6	True
GCA_000146915|CDS_10155|212|371	1.9e-23	90.8	True
GCA_003264845|CDS_6323|51|136	3.1e-23	90.1	True
GCA_900073065|CDS_7044|67|217	2.4e-22	87.2	True
GCA_003988795|CDS_4627|151|293	3.1e-23	90.1	True
GCA_004155245|CDS_9187|44|177	3.6e-23	89.9	True
GCA_000498615|CDS_5361|207|361	5.3e-23	89.4	True
GCA_004335205|CDS_265|49|209	2e-23	90.7	True
GCA_000516985|CDS_3941|131|269	5.2e-23	89.4	True
GCA_000182925|CDS_5717|260|414	4e-23	89.7	True
GCA_900073065|CDS_13757|95|257	5e-23	89.4	True
GCA_003313425|CDS_7989|7|140	3.9e-23	89.8	True
GCA_003671545|CDS_3240|52|250	6.8e-23	89.0	True
GCA_900073065|CDS_10206|81|237	3.3e-23	90.0	True
GCA_002081935|CDS_10398|59|207	3.5e-23	89.9	True
GCA_002865625|CDS_10077|250|425	4.5e-23	89.6	True
GCA_003671545|CDS_11850|98|276	1.2e-22	88.1	True
GCA_000812075|CDS_3824|163|324	3.4e-23	90.0	True
GCA_001692735|CDS_13388|54|189	3.4e-23	90.0	True
GCA_002162485|CDS_4208|46|203	3.1e-23	90.1	True
GCA_003264845|CDS_10321|194|357	4.6e-23	89.6	True
GCA_003264845|CDS_7284|164|311	4e-23	89.7	True
GCA_001566295|CDS_12288|53|218	2e-22	87.5	True
GCA_002927785|CDS_1399|2|125	4.1e-23	89.7	True
GCA_002989075|CDS_4472|217|364	4.1e-23	89.7	True
GCA_003264845|CDS_6951|42|229	4.1e-23	89.7	True
GCA_003988795|CDS_5544|202|299	7e-23	89.0	True
GCA_002865625|CDS_4770|5|88	2.3e-23	90.5	True
GCA_002927785|CDS_6893|254|405	4.6e-23	89.6	True
GCA_001600455|CDS_4593|50|203	3.5e-23	89.9	True
GCA_003016335|CDS_12128|1698|1849	4.9e-23	89.4	True
GCA_000836435|CDS_8116|63|201	3.5e-23	89.9	True
GCA_900290415|CDS_8391|44|222	1.7e-22	87.7	True
GCA_002162485|CDS_8316|21|202	3.5e-22	86.7	True
GCA_002865625|CDS_10161|43|180	8.6e-23	88.7	True
GCA_003988945|CDS_9747|44|238	1.5e-22	87.9	True
GCA_002865625|CDS_5581|714|860	4.3e-23	89.6	True
GCA_001447215|CDS_7458|98|248	4.5e-23	89.6	True
GCA_003049485|CDS_2342|37|252	7.4e-22	85.6	True
GCA_001557505|CDS_1476|60|233	5.6e-23	89.3	True
GCA_001557505|CDS_1787|57|202	4.3e-23	89.7	True
GCA_001557505|CDS_1603|42|225	7e-23	89.0	True
GCA_003073855|CDS_7881|196|337	5.1e-23	89.4	True
GCA_001557505|CDS_3120|133|270	5e-23	89.4	True
GCA_000516985|CDS_6175|61|241	4.8e-23	89.5	True
GCA_000464535|CDS_103|105|247	3.8e-23	89.8	True
GCA_001513895|CDS_5890|65|204	3.7e-23	89.8	True
GCA_000354255|CDS_10253|1|96	2.5e-23	90.4	True
GCA_002865625|CDS_14387|27|143	4e-23	89.8	True
GCA_002865625|CDS_14928|46|248	2.3e-22	87.3	True
GCA_000516985|CDS_12975|1321|1466	5e-23	89.4	True
GCA_001557505|CDS_2102|45|254	4.3e-22	86.4	True
GCA_001692735|CDS_12216|205|355	1e-22	88.4	True
GCA_003012165|CDS_10151|103|242	1.8e-22	87.6	True
GCA_900290415|CDS_8608|1062|1216	7.6e-23	88.8	True
GCA_000516985|CDS_4112|61|221	4.6e-23	89.5	True
GCA_003016335|CDS_13957|32|120	2.9e-23	90.2	True
GCA_900073065|CDS_3511|91|195	5e-23	89.4	True
GCA_001513895|CDS_6593|216|376	5.8e-23	89.2	True
GCA_000963775|CDS_11225|44|197	4.3e-23	89.6	True
GCA_001510565|CDS_4193|97|265	6.6e-23	89.0	True
GCA_003988795|CDS_5828|12|139	5e-23	89.4	True
GCA_003988945|CDS_6887|84|208	1.3e-21	84.9	True
GCA_003016335|CDS_6934|70|196	1.6e-22	87.8	True
GCA_003012165|CDS_9983|91|193	5.9e-22	85.9	True
GCA_000516985|CDS_13457|151|292	5e-23	89.4	True
GCA_003016335|CDS_4176|5|121	3.8e-23	89.8	True
GCA_002105025|CDS_11820|223|322	4.5e-23	89.6	True
GCA_003012165|CDS_2064|49|90	0.0014	26.4	True
GCA_003012165|CDS_2064|113|226	2.5e-14	61.2	True
GCA_003313425|CDS_11426|234|383	5.4e-23	89.3	True
GCA_000738655|CDS_5320|38|178	1.1e-22	88.4	True
GCA_001447215|CDS_4715|13|163	8.7e-23	88.6	True
GCA_001692915|CDS_3588|164|304	4.8e-23	89.5	True
GCA_001692735|CDS_13309|39|127	3.7e-23	89.8	True
GCA_000516985|CDS_4741|46|207	4.9e-23	89.5	True
GCA_000738655|CDS_10368|187|325	7.2e-23	88.9	True
GCA_003313425|CDS_11441|209|367	3e-23	90.1	True
GCA_001692915|CDS_6354|96|253	5.4e-23	89.3	True
GCA_000516985|CDS_3980|120|277	4.9e-23	89.5	True
GCA_900536445|CDS_1270|59|227	5e-23	89.4	True
GCA_000836435|CDS_12172|152|301	6.8e-21	82.5	True
GCA_001566295|CDS_206|798|952	5.8e-23	89.2	True
GCA_001692915|CDS_924|32|116	3.6e-23	89.9	True
GCA_003313425|CDS_10808|57|215	8e-23	88.8	True
GCA_000226115|CDS_2580|9|94	3.5e-23	89.9	True
