GCA	KO	KO_Count	KO_Category
GCA_000020805	K02411	2	Social
GCA_000020805	K04759	2	Social
GCA_000020805	K03749	1	Social
GCA_000020805	K19804	1	Social
GCA_000020805	K19710	1	Social
GCA_000020805	K03527	1	Social
GCA_000020805	K07095	1	Social
GCA_000020805	K09129	1	Social
GCA_000020805	K01655	1	Social
GCA_000020805	K18911	1	Social
GCA_000020805	K02387	1	Social
GCA_000020805	K02388	1	Social
GCA_000020805	K02408	1	Social
GCA_000020805	K02410	1	Social
GCA_000020805	K02389	1	Social
GCA_000020805	K02390	1	Social
GCA_000020805	K02385	1	Social
GCA_000020805	K02556	1	Social
GCA_000020805	K02416	1	Social
GCA_000020805	K02417	1	Social
GCA_000020805	K02419	1	Social
GCA_000020805	K02400	1	Social
GCA_000020805	K02404	1	Social
GCA_000020805	K02392	1	Social
GCA_000020805	K02391	1	Social
GCA_000020805	K02393	1	Social
GCA_000020805	K02394	1	Social
GCA_000020805	K02396	1	Social
GCA_000020805	K02406	2	Social
GCA_000020805	K02407	1	Social
GCA_000020805	K02422	1	Social
GCA_000020805	K08281	1	Social
GCA_000020805	K05516	1	Social
GCA_000020805	K12506	1	Social
GCA_000020805	K02502	1	Social
GCA_000020805	K00282	1	Social
GCA_000020805	K00283	1	Social
GCA_000020805	K01734	1	Social
GCA_000020805	K02123	1	Social
GCA_000020805	K09791	1	Social
GCA_000020805	K08352	1	Social
GCA_000020805	K04765	1	Social
GCA_000020805	K02282	1	Social
GCA_000020805	K02651	1	Social
GCA_000020805	K03166	1	Social
GCA_000020805	K03167	1	Social
GCA_000020805	K11473	1	Social
GCA_000020805	K11472	1	Social
GCA_000020805	K23778	1	Social
GCA_000020805	K13788	1	Social
GCA_000020805	K11936	2	Social
GCA_000020805	K11931	1	Social
GCA_000020805	K06923	1	Social
GCA_000020805	K18930	1	Social
GCA_000020805	K03303	1	Social
GCA_000020805	K18928	1	Social
GCA_000020805	K18929	1	Social
GCA_000020805	K00782	1	Social
GCA_000020805	K21349	1	Social
GCA_000020805	K00262	1	Social
GCA_000020805	K09456	1	Social
GCA_000020805	K03976	1	Social
GCA_000020805	K08358	1	Social
GCA_000020805	K02585	1	Social
GCA_000020805	K02588	1	Social
GCA_000020805	K02586	1	Social
GCA_000020805	K02591	1	Social
GCA_000020805	K02587	1	Social
GCA_000020805	K02596	1	Social
GCA_000020805	K05951	1	Social
GCA_000020805	K01760	2	Social
GCA_000020805	K02302	1	Social
GCA_000020805	K02303	1	Social
GCA_000020805	K12979	1	Social
GCA_000020805	K05776	1	Social
GCA_000020805	K09913	1	Social
GCA_000020805	K00208	1	Social
GCA_000020805	K06199	1	Social
GCA_000020805	K21302	1	Social
GCA_000020805	K01011	1	Social
GCA_000020805	K00099	1	Social
GCA_000020805	K03282	1	Social
GCA_000020805	K01095	1	Social
GCA_000020805	K03743	1	Social
GCA_000020805	K12137	2	Social
GCA_000020805	K12140	1	Social
GCA_000020805	K12141	1	Social
GCA_000020805	K00588	1	Social
GCA_000020805	K02170	1	Social
GCA_000020805	K02169	1	Social
GCA_000020805	K06001	1	Social
GCA_000020805	K03586	1	Social
GCA_000020805	K01560	1	Social
GCA_000020805	K23264	1	Social
GCA_000020805	K23265	1	Social
GCA_000020805	K01665	1	Social
GCA_000020805	K03325	1	Social
GCA_000020805	K09760	1	Social
GCA_000020805	K03526	1	Social
GCA_000020805	K21395	1	Social
GCA_000020805	K11690	1	Social
GCA_000020805	K07397	1	Social
GCA_000020805	K05606	1	Social
GCA_000020805	K06373	1	Social
GCA_000020805	K06374	1	Social
GCA_000020805	K14126	1	Social
GCA_000020805	K14128	1	Social
GCA_000020805	K23269	1	Social
GCA_000020805	K07708	1	Social
GCA_000020805	K16692	1	Social
GCA_000020805	K02377	1	Social
GCA_000020805	K03410	1	Social
GCA_000020805	K06346	1	Social
GCA_000988565	K01113	3	Social
GCA_000988565	K13778	1	Social
GCA_000988565	K13777	1	Social
GCA_000988565	K08224	1	Social
GCA_000988565	K07045	3	Social
GCA_000988565	K13587	5	Social
GCA_000988565	K08994	3	Social
GCA_000988565	K05825	2	Social
GCA_000988565	K03719	2	Social
GCA_000988565	K18546	1	Social
GCA_000988565	K22491	3	Social
GCA_000988565	K19802	2	Social
GCA_000988565	K07099	1	Social
GCA_000988565	K01692	1	Social
GCA_000988565	K02116	1	Social
GCA_000988565	K23107	4	Social
GCA_000988565	K03426	1	Social
GCA_000988565	K01174	1	Social
GCA_000988565	K09934	1	Social
GCA_000988565	K00851	1	Social
GCA_000988565	K05770	1	Social
GCA_000988565	K01256	1	Social
GCA_000988565	K18235	2	Social
GCA_000988565	K02106	1	Social
GCA_000988565	K07093	4	Social
GCA_000988565	K02012	1	Social
GCA_000988565	K02011	2	Social
GCA_000988565	K02010	2	Social
GCA_000988565	K13877	1	Social
GCA_000988565	K24180	1	Social
GCA_000988565	K04711	1	Social
GCA_000988565	K20866	1	Social
GCA_000988565	K10027	3	Social
GCA_000988565	K02291	1	Photosynthesis
GCA_000988565	K09844	1	Photosynthesis
GCA_000988565	K01556	1	Social
GCA_000988565	K10217	1	Social
GCA_000988565	K22757	1	Social
GCA_000988565	K00612	1	Social
GCA_000988565	K22348	1	Social
GCA_000988565	K01447	1	Social
GCA_000988565	K01484	1	Social
GCA_000988565	K01079	1	Social
GCA_000988565	K18586	2	Social
GCA_000988565	K09983	2	Social
GCA_000988565	K20331	2	Social
GCA_000988565	K22027	1	Social
GCA_000988565	K00675	1	Social
GCA_000988565	K18148	1	Social
GCA_000988565	K01233	1	Social
GCA_000988565	K17763	2	Social
GCA_000988565	K06152	1	Social
GCA_000988565	K00252	1	Social
GCA_000988565	K03743	1	Social
GCA_000988565	K05841	2	Social
GCA_000988565	K06907	3	Social
GCA_000988565	K22373	1	Social
GCA_000988565	K03386	1	Social
GCA_000988565	K10680	2	Social
GCA_000988565	K02029	2	Social
GCA_000988565	K02030	2	Social
GCA_000988565	K02028	1	Social
GCA_000988565	K07160	1	Social
GCA_000988565	K07002	1	Social
GCA_000988565	K18476	5	Social
GCA_000988565	K01400	3	Social
GCA_000988565	K00700	4	Social
GCA_000988565	K09456	1	Social
GCA_000988565	K01183	4	Social
GCA_000988565	K03578	1	Social
GCA_000988565	K03576	4	Social
GCA_000988565	K10947	1	Social
GCA_000988565	K09781	1	Social
GCA_000988565	K00279	1	Social
GCA_000988565	K01322	3	Social
GCA_000988565	K01760	1	Social
GCA_000988565	K14379	1	Social
GCA_000988565	K03600	1	Social
GCA_000988565	K02199	2	Social
GCA_000988565	K03744	1	Social
GCA_000988565	K23778	1	Social
GCA_000988565	K01644	2	Social
GCA_000988565	K01119	1	Social
GCA_000988565	K07032	2	Social
GCA_000988565	K00055	2	Social
GCA_000988565	K17675	1	Social
GCA_000988565	K15510	1	Social
GCA_000988565	K00131	1	Social
GCA_000988565	K06903	2	Social
GCA_000988565	K06113	1	Social
GCA_000988565	K08082	1	Social
GCA_000988565	K03784	1	Social
GCA_000988565	K14376	1	Social
GCA_000988565	K00867	1	Social
GCA_000988565	K11414	1	Social
GCA_000988565	K00381	1	Social
GCA_000988565	K00392	1	Social
GCA_000988565	K00380	1	Social
GCA_000988565	K00956	2	Social
GCA_000988565	K02303	1	Social
GCA_000988565	K07044	1	Social
GCA_000988565	K01952	1	Social
GCA_000988565	K17810	1	Social
GCA_000988565	K21420	1	Social
GCA_000988565	K03649	1	Social
GCA_000988565	K07117	1	Social
GCA_000988565	K03669	1	Social
GCA_000988565	K03223	1	Social
GCA_000988565	K02411	1	Social
GCA_000988565	K02412	1	Social
GCA_000988565	K02417	1	Social
GCA_000988565	K03229	1	Social
GCA_000988565	K02400	1	Social
GCA_000988565	K03976	1	Social
GCA_000988565	K18328	2	Social
GCA_000988565	K09166	1	Social
GCA_000988565	K01719	1	Social
GCA_000988565	K09001	1	Social
GCA_000988565	K11891	2	Social
GCA_000988565	K11893	2	Social
GCA_000988565	K11900	2	Social
GCA_000988565	K11901	2	Social
GCA_000988565	K05994	2	Social
GCA_000988565	K20276	4	Social
GCA_000988565	K00647	2	Social
GCA_000988565	K17836	1	Social
GCA_000988565	K11173	1	Social
GCA_000988565	K01061	4	Social
GCA_000988565	K11530	1	Social
GCA_000988565	K10811	1	Social
GCA_000988565	K04068	1	Social
GCA_000988565	K19641	1	Social
GCA_000988565	K07116	2	Social
GCA_000988565	K03933	1	Social
GCA_000988565	K05801	1	Social
GCA_000988565	K00281	1	Social
GCA_000988565	K05375	1	Social
GCA_000988565	K06160	1	Social
GCA_000988565	K00273	1	Social
GCA_000988565	K07148	2	Social
GCA_000988565	K01771	1	Social
GCA_000988565	K09930	3	Social
GCA_000988565	K01847	1	Social
GCA_000988565	K19355	1	Social
GCA_000988565	K06988	1	Social
GCA_000988565	K16090	1	Social
GCA_000988565	K07336	1	Social
GCA_000988565	K14347	1	Social
GCA_000988565	K06978	2	Social
GCA_000988565	K20484	1	Social
GCA_000988565	K20483	2	Social
GCA_000988565	K00216	1	Social
GCA_000988565	K02361	1	Social
GCA_000988565	K02363	1	Social
GCA_000988565	K01252	1	Social
GCA_000988565	K20628	1	Social
GCA_000988565	K05712	2	Social
GCA_000988565	K08999	1	Social
GCA_000988565	K03749	1	Social
GCA_000988565	K14952	1	Social
GCA_000988565	K05516	1	Social
GCA_000988565	K01055	3	Social
GCA_000988565	K02200	1	Social
GCA_000988565	K14170	1	Social
GCA_000988565	K11755	1	Social
GCA_000988565	K09940	1	Social
GCA_000988565	K14445	2	Social
GCA_000988565	K01039	1	Social
GCA_000988565	K01040	1	Social
GCA_000988565	K15020	1	Social
GCA_000988565	K01641	1	Social
GCA_000988565	K11907	1	Social
GCA_000988565	K11895	1	Social
GCA_000988565	K11896	1	Social
GCA_000988565	K11905	1	Social
GCA_000988565	K11903	1	Social
GCA_000988565	K11910	1	Social
GCA_000988565	K11890	1	Social
GCA_000988565	K11892	1	Social
GCA_000988565	K11906	1	Social
GCA_000988565	K11904	5	Social
GCA_000988565	K03781	2	Social
GCA_000988565	K06867	1	Social
GCA_000988565	K08234	1	Social
GCA_000988565	K18588	1	Social
GCA_000988565	K22690	1	Social
GCA_000988565	K09181	1	Social
GCA_000988565	K00662	1	Social
GCA_000988565	K20444	1	Social
GCA_000988565	K02032	1	Social
GCA_000988565	K09791	1	Social
GCA_000988565	K12989	1	Social
GCA_000988565	K04765	1	Social
GCA_000988565	K21572	1	Social
GCA_000988565	K09959	1	Social
GCA_000988565	K00138	1	Social
GCA_000988565	K10255	2	Social
GCA_000988565	K03316	2	Social
GCA_000988565	K21744	1	Social
GCA_000988565	K02651	1	Social
GCA_000988565	K01254	1	Social
GCA_000988565	K23779	2	Social
GCA_000988565	K01083	1	Social
GCA_000988565	K15856	1	Social
GCA_000988565	K06968	1	Social
GCA_000988565	K02167	1	Social
GCA_000988565	K10780	1	Social
GCA_000988565	K01173	1	Social
GCA_000988565	K01807	1	Social
GCA_000988565	K09795	1	Social
GCA_000988565	K01834	1	Social
GCA_000988565	K16044	1	Social
GCA_000988565	K00865	1	Social
GCA_000988565	K03586	1	Social
GCA_000988565	K00043	1	Social
GCA_000988565	K01840	1	Social
GCA_000988565	K04127	1	Social
GCA_000988565	K13507	1	Social
GCA_000988565	K08303	1	Social
GCA_000988565	K18581	2	Social
GCA_000988565	K16840	1	Social
GCA_000988565	K22879	1	Social
GCA_000988565	K00588	1	Social
GCA_000988565	K01259	1	Social
GCA_000988565	K06177	1	Social
GCA_000988565	K22074	1	Social
GCA_000988565	K17247	1	Social
GCA_000988565	K06953	1	Social
GCA_000988565	K08604	2	Social
GCA_000988565	K01752	1	Social
GCA_000988565	K22136	1	Social
GCA_000988565	K01463	1	Social
GCA_000988565	K00754	1	Social
GCA_000988565	K05566	1	Social
GCA_000988565	K05571	1	Social
GCA_000988565	K05569	1	Social
GCA_000988565	K19707	1	Social
GCA_000988565	K07397	1	Social
GCA_000988565	K19620	1	Social
GCA_000988565	K02564	1	Social
GCA_000988565	K08641	1	Social
GCA_000988565	K03828	1	Social
GCA_000988565	K08646	1	Social
GCA_000988565	K05350	1	Social
GCA_000988565	K05555	1	Social
GCA_000988565	K18475	1	Social
GCA_000988565	K01443	1	Social
GCA_000988565	K03410	1	Social
GCA_000988565	K13745	1	Social
GCA_000988565	K09696	1	Social
GCA_000988565	K09697	1	Social
GCA_000988565	K15537	2	Social
GCA_000988565	K05349	1	Social
GCA_000988565	K22342	1	Social
GCA_000988565	K18661	1	Social
GCA_000988565	K13288	1	Social
GCA_000988565	K03325	1	Social
GCA_000988565	K03892	1	Social
GCA_000988565	K03863	1	Social
GCA_000988565	K01483	1	Social
GCA_000988565	K10238	1	Social
GCA_000988565	K10237	1	Social
GCA_000988565	K10236	1	Social
GCA_000988565	K03745	1	Social
GCA_000988565	K02636	1	Social
GCA_000988565	K00318	1	Social
GCA_000988565	K19244	1	Social
GCA_000988565	K18911	1	Social
GCA_000988565	K03495	1	Social
GCA_001027285	K02567	2	Social
GCA_001027285	K01447	5	Social
GCA_001027285	K07491	5	Social
GCA_001027285	K06113	4	Social
GCA_001027285	K10680	1	Social
GCA_001027285	K03745	1	Social
GCA_001027285	K07148	3	Social
GCA_001027285	K19641	1	Social
GCA_001027285	K02636	1	Social
GCA_001027285	K00318	2	Social
GCA_001027285	K10947	4	Social
GCA_001027285	K00383	1	Social
GCA_001027285	K22342	1	Social
GCA_001027285	K11904	7	Social
GCA_001027285	K18911	1	Social
GCA_001027285	K03495	1	Social
GCA_001027285	K02030	2	Social
GCA_001027285	K09930	5	Social
GCA_001027285	K09924	1	Social
GCA_001027285	K08994	2	Social
GCA_001027285	K17810	1	Social
GCA_001027285	K01087	2	Social
GCA_001027285	K07093	4	Social
GCA_001027285	K12989	1	Social
GCA_001027285	K01113	5	Social
GCA_001027285	K19246	2	Social
GCA_001027285	K13587	7	Social
GCA_001027285	K01055	3	Social
GCA_001027285	K22491	3	Social
GCA_001027285	K20276	4	Social
GCA_001027285	K09959	1	Social
GCA_001027285	K00138	1	Social
GCA_001027285	K03892	1	Social
GCA_001027285	K05994	2	Social
GCA_001027285	K08967	1	Social
GCA_001027285	K07099	1	Social
GCA_001027285	K17763	1	Social
GCA_001027285	K02116	1	Social
GCA_001027285	K17734	1	Social
GCA_001027285	K10217	1	Social
GCA_001027285	K01556	2	Social
GCA_001027285	K06988	5	Social
GCA_001027285	K01277	1	Social
GCA_001027285	K02029	1	Social
GCA_001027285	K03426	1	Social
GCA_001027285	K18888	1	Social
GCA_001027285	K15537	3	Social
GCA_001027285	K01807	1	Social
GCA_001027285	K01174	1	Social
GCA_001027285	K00851	1	Social
GCA_001027285	K05770	1	Social
GCA_001027285	K07448	1	Social
GCA_001027285	K07743	1	Social
GCA_001027285	K02106	1	Social
GCA_001027285	K06160	1	Social
GCA_001027285	K13282	3	Social
GCA_001027285	K05712	3	Social
GCA_001027285	K08604	4	Social
GCA_001027285	K03802	1	Social
GCA_001027285	K01305	1	Social
GCA_001027285	K08303	1	Social
GCA_001027285	K05825	2	Social
GCA_001027285	K03719	2	Social
GCA_001027285	K19355	1	Social
GCA_001027285	K20866	1	Social
GCA_001027285	K10027	2	Social
GCA_001027285	K02291	1	Photosynthesis
GCA_001027285	K09844	1	Photosynthesis
GCA_001027285	K01641	2	Social
GCA_001027285	K09166	1	Social
GCA_001027285	K09822	1	Social
GCA_001027285	K09696	2	Social
GCA_001027285	K09697	2	Social
GCA_001027285	K05797	1	Social
GCA_001027285	K10780	1	Social
GCA_001027285	K18586	5	Social
GCA_001027285	K04712	2	Social
GCA_001027285	K17324	1	Social
GCA_001027285	K11354	2	Social
GCA_001027285	K01484	1	Social
GCA_001027285	K08677	1	Social
GCA_001027285	K07045	2	Social
GCA_001027285	K24411	1	Social
GCA_001027285	K01079	1	Social
GCA_001027285	K10187	2	Social
GCA_001027285	K01847	1	Social
GCA_001027285	K20628	2	Social
GCA_001027285	K07120	1	Social
GCA_001027285	K23139	3	Social
GCA_001027285	K19620	3	Social
GCA_001027285	K00662	1	Social
GCA_001027285	K01183	1	Social
GCA_001027285	K18148	1	Social
GCA_001027285	K06953	1	Social
GCA_001027285	K00886	1	Social
GCA_001027285	K05350	1	Social
GCA_001027285	K05286	2	Social
GCA_001027285	K19802	2	Social
GCA_001027285	K03929	2	Social
GCA_001027285	K00252	1	Social
GCA_001027285	K05349	3	Social
GCA_001027285	K01400	3	Social
GCA_001027285	K18235	1	Social
GCA_001027285	K00867	1	Social
GCA_001027285	K01187	1	Social
GCA_001027285	K07032	2	Social
GCA_001027285	K22373	1	Social
GCA_001027285	K21744	2	Social
GCA_001027285	K01322	4	Social
GCA_001027285	K03386	1	Social
GCA_001027285	K07002	1	Social
GCA_001027285	K22349	3	Social
GCA_001027285	K01039	1	Social
GCA_001027285	K01040	1	Social
GCA_001027285	K15020	1	Social
GCA_001027285	K18546	1	Social
GCA_001027285	K01201	1	Social
GCA_001027285	K03735	2	Social
GCA_001027285	K20484	3	Social
GCA_001027285	K18581	3	Social
GCA_001027285	K00988	1	Social
GCA_001027285	K06978	4	Social
GCA_001027285	K11751	1	Social
GCA_001027285	K02167	1	Social
GCA_001027285	K06968	1	Social
GCA_001027285	K01083	1	Social
GCA_001027285	K01254	1	Social
GCA_001027285	K02651	1	Social
GCA_001027285	K23779	2	Social
GCA_001027285	K11895	2	Social
GCA_001027285	K11896	2	Social
GCA_001027285	K11903	2	Social
GCA_001027285	K11900	3	Social
GCA_001027285	K11901	3	Social
GCA_001027285	K11891	3	Social
GCA_001027285	K11892	2	Social
GCA_001027285	K11893	3	Social
GCA_001027285	K08139	1	Social
GCA_001027285	K18476	2	Social
GCA_001027285	K10811	1	Social
GCA_001027285	K05375	2	Social
GCA_001027285	K04068	1	Social
GCA_001027285	K23107	3	Social
GCA_001027285	K00647	2	Social
GCA_001027285	K14170	1	Social
GCA_001027285	K02032	1	Social
GCA_001027285	K20444	1	Social
GCA_001027285	K00216	1	Social
GCA_001027285	K02361	1	Social
GCA_001027285	K02363	1	Social
GCA_001027285	K01252	1	Social
GCA_001027285	K18588	1	Social
GCA_001027285	K08234	1	Social
GCA_001027285	K07160	1	Social
GCA_001027285	K06903	2	Social
GCA_001027285	K06907	3	Social
GCA_001027285	K09795	1	Social
GCA_001027285	K00477	1	Social
GCA_001027285	K02199	2	Social
GCA_001027285	K01483	1	Social
GCA_001027285	K09796	1	Social
GCA_001027285	K14952	1	Social
GCA_001027285	K00849	2	Social
GCA_001027285	K03749	1	Social
GCA_001027285	K08999	1	Social
GCA_001027285	K10941	1	Social
GCA_001027285	K07116	1	Social
GCA_001027285	K03781	2	Social
GCA_001027285	K08646	2	Social
GCA_001027285	K00700	1	Social
GCA_001027285	K11178	2	Social
GCA_001027285	K11177	2	Social
GCA_001027285	K01061	3	Social
GCA_001027285	K03578	1	Social
GCA_001027285	K00301	1	Social
GCA_001027285	K17836	1	Social
GCA_001027285	K00990	1	Social
GCA_001027285	K09456	2	Social
GCA_001027285	K00464	1	Social
GCA_001027285	K22027	3	Social
GCA_001027285	K01734	1	Social
GCA_001027285	K09934	2	Social
GCA_001027285	K11755	1	Social
GCA_001027285	K09940	1	Social
GCA_001027285	K02200	1	Social
GCA_001027285	K01259	2	Social
GCA_001027285	K06177	2	Social
GCA_001027285	K11173	1	Social
GCA_001027285	K03744	1	Social
GCA_001027285	K08988	1	Social
GCA_001027285	K09781	1	Social
GCA_001027285	K05337	1	Social
GCA_001027285	K09983	2	Social
GCA_001027285	K00381	1	Social
GCA_001027285	K00392	1	Social
GCA_001027285	K00380	1	Social
GCA_001027285	K00956	1	Social
GCA_001027285	K02303	1	Social
GCA_001027285	K01011	1	Social
GCA_001027285	K01952	1	Social
GCA_001027285	K20483	2	Social
GCA_001027285	K13483	1	Social
GCA_001027285	K00281	1	Social
GCA_001027285	K05801	1	Social
GCA_001027285	K01760	2	Social
GCA_001027285	K01151	1	Social
GCA_001027285	K19707	3	Social
GCA_001027285	K22136	1	Social
GCA_001027285	K00754	1	Social
GCA_001027285	K07397	2	Social
GCA_001027285	K21420	1	Social
GCA_001027285	K09001	2	Social
GCA_001027285	K08224	1	Social
GCA_001027285	K01752	1	Social
GCA_001027285	K02770	1	Social
GCA_001027285	K00882	1	Social
GCA_001027285	K23993	1	Social
GCA_001027285	K10543	1	Social
GCA_001027285	K10545	1	Social
GCA_001027285	K10544	1	Social
GCA_001027285	K01719	1	Social
GCA_001027285	K20331	1	Social
GCA_001027285	K05841	1	Social
GCA_001027285	K18328	1	Social
GCA_001027285	K16044	1	Social
GCA_001027285	K03976	2	Social
GCA_001027285	K02400	1	Social
GCA_001027285	K03229	1	Social
GCA_001027285	K02419	1	Social
GCA_001027285	K02417	1	Social
GCA_001027285	K02412	1	Social
GCA_001027285	K03223	1	Social
GCA_001027285	K02411	1	Social
GCA_001027285	K07117	1	Social
GCA_001027285	K00227	1	Social
GCA_001027285	K11530	1	Social
GCA_001027285	K11414	1	Social
GCA_001027285	K01771	1	Social
GCA_001027285	K17675	1	Social
GCA_001027285	K13778	1	Social
GCA_001027285	K13777	1	Social
GCA_001027285	K00131	1	Social
GCA_001027285	K03600	1	Social
GCA_001027285	K00865	1	Social
GCA_001027285	K19200	1	Social
GCA_001027285	K03586	1	Social
GCA_001027285	K00043	1	Social
GCA_001027285	K18475	1	Social
GCA_001027285	K14376	1	Social
GCA_001027285	K01840	1	Social
GCA_001027285	K06867	1	Social
GCA_001027285	K00016	1	Social
GCA_001027285	K22757	1	Social
GCA_001027285	K14445	1	Social
GCA_001027285	K04127	1	Social
GCA_001027285	K00675	1	Social
GCA_001027285	K13507	1	Social
GCA_001027285	K00273	1	Social
GCA_001027285	K11906	1	Social
GCA_001027285	K11890	1	Social
GCA_001027285	K11910	1	Social
GCA_001027285	K11905	1	Social
GCA_001027285	K11907	1	Social
GCA_001027285	K01443	1	Social
GCA_001027285	K01644	1	Social
GCA_001027285	K03784	1	Social
GCA_001027285	K22074	1	Social
GCA_001027285	K17247	1	Social
GCA_001027285	K02564	1	Social
GCA_001027285	K08641	1	Social
GCA_001027285	K03828	1	Social
GCA_001027285	K16862	1	Social
GCA_001027285	K03649	1	Social
GCA_001027285	K21572	1	Social
GCA_001027285	K07504	1	Social
GCA_001027285	K04749	1	Social
GCA_001027285	K03410	1	Social
GCA_001027285	K03316	1	Social
GCA_001027285	K13745	1	Social
GCA_001027285	K05555	1	Social
GCA_001027285	K01834	1	Social
GCA_001027285	K03761	1	Social
GCA_001027285	K18661	1	Social
GCA_001027285	K13288	1	Social
GCA_001027285	K03863	1	Social
GCA_001027285	K07336	1	Social
GCA_001027285	K16090	1	Social
GCA_001027285	K10238	1	Social
GCA_001027285	K10237	1	Social
GCA_001027285	K10236	1	Social
GCA_001027285	K09181	1	Social
GCA_001899635	K23779	3	Social
GCA_001899635	K01113	3	Social
GCA_001899635	K07045	1	Social
GCA_001899635	K07226	1	Social
