phylum	species		median_relative_abundance	proportion_host_associated	total_metagenome_count	host_metagenome_count	environment_metagenome_count
Firmi_SpeciesLevel_Data	s__Succiniclasticum sp900314855	eukaryotic-host-associated	0.425	0.9568106312292359	602	576	26
Firmi_SpeciesLevel_Data	s__Blautia_A intestinipullorum	eukaryotic-host-associated	0.19	0.9282868525896414	251	233	18
Firmi_SpeciesLevel_Data	s__Weizmannia coagulans	both	0.19	0.5895522388059702	134	79	55
Firmi_SpeciesLevel_Data	s__Eubacterium_B sulci	eukaryotic-host-associated	0.24	0.9942992874109263	2105	2093	12
Firmi_SpeciesLevel_Data	s__Caproicibacterium lactatifermentans	environmental	1.04	0.03508771929824561	57	2	55
Firmi_SpeciesLevel_Data	s__Paenibacillus sp023512345	environmental	0.09	0.1111111111111111	9	1	8
Firmi_SpeciesLevel_Data	s__CAG-56 sp900762665	eukaryotic-host-associated	0.14	1.0	82	82	0
Firmi_SpeciesLevel_Data	s__Metabacillus sp000981385	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Exiguobacterium_A oxidotolerans	environmental	0.16499999999999998	0.16666666666666666	12	2	10
Firmi_SpeciesLevel_Data	s__Porcincola sp900555005	eukaryotic-host-associated	0.08	0.9523809523809523	84	80	4
Firmi_SpeciesLevel_Data	s__Neobacillus sp900103525	environmental	0.14500000000000002	0.0	4	0	4
Firmi_SpeciesLevel_Data	s__Fournierella sp900543285	eukaryotic-host-associated	0.24	1.0	799	799	0
Firmi_SpeciesLevel_Data	s__Succiniclasticum sp900315345	eukaryotic-host-associated	0.11	0.9937694704049844	642	638	4
Firmi_SpeciesLevel_Data	s__Cohnella sp003990975	eukaryotic-host-associated	0.01	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Phascolarctobacterium_A sp022718015	eukaryotic-host-associated	0.4	0.9716177861873226	1057	1027	30
Firmi_SpeciesLevel_Data	s__Enterococcus_B lacertideformus	eukaryotic-host-associated	95.725	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Streptococcus marimammalium	eukaryotic-host-associated	0.27	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Paenibacillus tengchongensis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__CAG-177 sp017517665	eukaryotic-host-associated	0.04	0.9880952380952381	84	83	1
Firmi_SpeciesLevel_Data	s__CAG-1024 sp000432015	eukaryotic-host-associated	0.22	0.9025866813428729	1817	1640	177
Firmi_SpeciesLevel_Data	s__Priestia aryabhattai	environmental	0.07	0.23376623376623376	154	36	118
Firmi_SpeciesLevel_Data	s__Streptococcus massiliensis	eukaryotic-host-associated	1.75	0.967741935483871	31	30	1
Firmi_SpeciesLevel_Data	s__Paenibacillus_B arenosi	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Agathobacter sp900543445	eukaryotic-host-associated	0.28	0.9877488514548239	653	645	8
Firmi_SpeciesLevel_Data	s__PeH17 sp017538255	eukaryotic-host-associated	0.08	1.0	17	17	0
Firmi_SpeciesLevel_Data	s__Lysinibacillus fusiformis_F	environmental	0.22	0.2222222222222222	18	4	14
Firmi_SpeciesLevel_Data	s__Sporofaciens musculi	eukaryotic-host-associated	0.12	0.996309963099631	1084	1080	4
Firmi_SpeciesLevel_Data	s__Streptococcus parasanguinis_D	eukaryotic-host-associated	0.28	1.0	8	8	0
Firmi_SpeciesLevel_Data	s__Cohnella cholangitidis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Clostridium_H homopropionicum	both	0.03	0.2857142857142857	7	2	5
Firmi_SpeciesLevel_Data	s__Oribacterium parvum	eukaryotic-host-associated	0.19	0.9880952380952381	672	664	8
Firmi_SpeciesLevel_Data	s__Bulleidia sp015256775	eukaryotic-host-associated	0.19	0.9934601664684899	1682	1671	11
Firmi_SpeciesLevel_Data	s__Oceanobacillus chungangensis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Lachnoanaerobaculum sp000296385	eukaryotic-host-associated	0.13	0.9707317073170731	410	398	12
Firmi_SpeciesLevel_Data	s__Thermoanaerobacter thermocopriae	environmental	0.31	0.0	21	0	21
Firmi_SpeciesLevel_Data	s__Sporosarcina ureilytica	eukaryotic-host-associated	0.11	1.0	7	7	0
Firmi_SpeciesLevel_Data	s__CAG-95 sp009774465	eukaryotic-host-associated	1.0	1.0	163	163	0
Firmi_SpeciesLevel_Data	s__Eisenbergiella sp900066775	eukaryotic-host-associated	0.22	0.9672657031492532	28991	28042	949
Firmi_SpeciesLevel_Data	s__Lactococcus garvieae	eukaryotic-host-associated	0.29	0.8002528445006322	791	633	158
Firmi_SpeciesLevel_Data	s__DTU089 sp002440045	eukaryotic-host-associated	0.07	0.96	375	360	15
Firmi_SpeciesLevel_Data	s__Staphylococcus caprae	eukaryotic-host-associated	1.565	0.9342105263157895	228	213	15
Firmi_SpeciesLevel_Data	s__Mammaliicoccus stepanovicii	environmental	0.16	0.0	3	0	3
Firmi_SpeciesLevel_Data	s__Bacillus_A bombysepticus	both	3.0949999999999998	0.32	150	48	102
Firmi_SpeciesLevel_Data	s__Firm-16 sp017561715	eukaryotic-host-associated	0.04	0.99	100	99	1
Firmi_SpeciesLevel_Data	s__UMGS1491 sp900554335	eukaryotic-host-associated	0.1	0.9484978540772532	233	221	12
Firmi_SpeciesLevel_Data	s__Mycoplasmopsis_A anserisalpingitidis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Anaerocolumna sp023391695	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Ventrimonas sp910575255	eukaryotic-host-associated	0.11	0.9970486965076242	2033	2027	6
Firmi_SpeciesLevel_Data	s__Aerococcus sanguinicola	eukaryotic-host-associated	0.18	1.0	19	19	0
Firmi_SpeciesLevel_Data	s__Thermoanaerobacter sp014896455	environmental	0.19	0.0	6	0	6
Firmi_SpeciesLevel_Data	s__Limivicinus sp003150355	eukaryotic-host-associated	0.14	0.978733135147496	4373	4280	93
Firmi_SpeciesLevel_Data	s__Enterococcus rotai	both	0.83	0.7142857142857143	7	5	2
Firmi_SpeciesLevel_Data	s__Lachnospira sp910587485	eukaryotic-host-associated	0.065	1.0	318	318	0
Firmi_SpeciesLevel_Data	s__Enterococcus_B sp017315945	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA644 sp900547165	eukaryotic-host-associated	0.1	0.9955654101995566	3157	3143	14
Firmi_SpeciesLevel_Data	s__Sporosarcina sp002077155	eukaryotic-host-associated	0.04	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Staphylococcus caeli	eukaryotic-host-associated	0.13	1.0	4	4	0
Firmi_SpeciesLevel_Data	s__Streptococcus sp905221095	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_Z phyllosphaerae	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Streptococcus thermophilus	eukaryotic-host-associated	0.34	0.9537203913491246	15536	14817	719
Firmi_SpeciesLevel_Data	s__CAG-115 sp014799385	eukaryotic-host-associated	0.33	1.0	25	25	0
Firmi_SpeciesLevel_Data	s__Roseburia sp900542495	eukaryotic-host-associated	0.14	0.9926648006949136	10361	10285	76
Firmi_SpeciesLevel_Data	s__Pseudobutyrivibrio ruminis_C	eukaryotic-host-associated	0.07	1.0	59	59	0
Firmi_SpeciesLevel_Data	s__Choladocola sp009774135	eukaryotic-host-associated	0.18	0.9995017438963627	2007	2006	1
Firmi_SpeciesLevel_Data	s__Faecousia sp020025515	eukaryotic-host-associated	0.21	1.0	39	39	0
Firmi_SpeciesLevel_Data	s__Streptococcus sp008727815	eukaryotic-host-associated	0.29	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__CAG-791 sp017405805	eukaryotic-host-associated	0.05	1.0	18	18	0
Firmi_SpeciesLevel_Data	s__ISDg sp002311665	eukaryotic-host-associated	0.04	1.0	48	48	0
Firmi_SpeciesLevel_Data	s__Peribacillus sp918741275	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Planococcus versutus	environmental	0.12	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__CAG-177 sp000431775	eukaryotic-host-associated	0.44	0.9635949943117179	2637	2541	96
Firmi_SpeciesLevel_Data	s__Pseudobutyrivibrio ruminis_E	eukaryotic-host-associated	0.055	1.0	48	48	0
Firmi_SpeciesLevel_Data	s__Peribacillus sp001510645	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Neobacillus salipaludis	environmental	0.015	0.0	2	0	2
Firmi_SpeciesLevel_Data	s__Lentilactobacillus senioris	both	0.54	0.3333333333333333	9	3	6
Firmi_SpeciesLevel_Data	s__Phascolarctobacterium_A sp900753045	eukaryotic-host-associated	0.14	0.9644106150997737	4861	4688	173
Firmi_SpeciesLevel_Data	s__Sporosarcina sp003384035	eukaryotic-host-associated	0.07	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Sporomusa malonica	environmental	0.19	0.0	4	0	4
Firmi_SpeciesLevel_Data	s__Lentilactobacillus raoultii	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Halobacillus salinus	environmental	0.03	0.0	2	0	2
Firmi_SpeciesLevel_Data	s__Paenibacillus_B assamensis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA636 sp900546285	eukaryotic-host-associated	0.12	0.9589490968801314	1218	1168	50
Firmi_SpeciesLevel_Data	s__Faecalibacterium sp934561555	eukaryotic-host-associated	0.2	1.0	13	13	0
Firmi_SpeciesLevel_Data	s__Schaedlerella glycyrrhizinilytica_A	eukaryotic-host-associated	0.1	0.997702368328031	5658	5645	13
Firmi_SpeciesLevel_Data	s__Onthovivens sp944369075	eukaryotic-host-associated	0.14	1.0	8	8	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_G tyrfis_A	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Eubacterium_R sp900539325	eukaryotic-host-associated	0.28	0.9846278317152104	1236	1217	19
Firmi_SpeciesLevel_Data	s__Oribacterium sp000702885	eukaryotic-host-associated	0.035	1.0	70	70	0
Firmi_SpeciesLevel_Data	s__CAG-274 sp900545305	eukaryotic-host-associated	0.2	0.9893419833178869	4316	4270	46
Firmi_SpeciesLevel_Data	s__Heyndrickxia sporothermodurans	environmental	0.15000000000000002	0.0	2	0	2
Firmi_SpeciesLevel_Data	s__Fructobacillus fructosus	eukaryotic-host-associated	0.17	0.8478260869565217	46	39	7
Firmi_SpeciesLevel_Data	s__Leuconostoc mesenteroides	both	0.17	0.5624123422159888	713	401	312
Firmi_SpeciesLevel_Data	s__Mesomycoplasma dispar	eukaryotic-host-associated	3.26	1.0	11	11	0
Firmi_SpeciesLevel_Data	s__Streptococcus sp002355895	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Ruminococcus_D sp021202895	eukaryotic-host-associated	28.020000000000003	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Niallia taxi	environmental	0.395	0.24242424242424243	66	16	50
Firmi_SpeciesLevel_Data	s__Eubacterium_R faecale	eukaryotic-host-associated	0.48	0.9405797101449276	690	649	41
Firmi_SpeciesLevel_Data	s__Avilachnospira sp944377405	eukaryotic-host-associated	0.06	0.9772727272727273	44	43	1
Firmi_SpeciesLevel_Data	s__Latilactobacillus curvatus	both	0.16	0.5340659340659341	455	243	212
Firmi_SpeciesLevel_Data	s__Lentihominibacter hominis	eukaryotic-host-associated	0.06	1.0	1290	1290	0
Firmi_SpeciesLevel_Data	s__Enterococcus_E cecorum	eukaryotic-host-associated	0.15	0.8511166253101737	1209	1029	180
Firmi_SpeciesLevel_Data	s__Eubacterium maltosivorans	eukaryotic-host-associated	0.1	0.9876543209876543	324	320	4
Firmi_SpeciesLevel_Data	s__Centipeda noxia	eukaryotic-host-associated	0.45	0.9936628643852978	789	784	5
Firmi_SpeciesLevel_Data	s__Anaerococcus marasmi	eukaryotic-host-associated	0.775	1.0	58	58	0
Firmi_SpeciesLevel_Data	s__Peribacillus loiseleuriae	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Streptococcus cristatus_G	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA3766 sp017624855	eukaryotic-host-associated	0.03	0.9545454545454546	110	105	5
Firmi_SpeciesLevel_Data	s__Clostridium_H botulinum_B	both	10.024999999999999	0.5	2	1	1
Firmi_SpeciesLevel_Data	s__Vagococcus hydrophili	both	0.19	0.6470588235294118	17	11	6
Firmi_SpeciesLevel_Data	s__Streptococcus sp012843315	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Paenibacillus pini	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Fictibacillus aquaticus	environmental	0.11	0.0	18	0	18
Firmi_SpeciesLevel_Data	s__UMGS1781 sp934167835	eukaryotic-host-associated	0.06	1.0	466	466	0
Firmi_SpeciesLevel_Data	s__Agathobacter ruminis	eukaryotic-host-associated	0.04	1.0	187	187	0
Firmi_SpeciesLevel_Data	s__Avilachnospira sp944381575	eukaryotic-host-associated	0.08	0.9669421487603306	121	117	4
Firmi_SpeciesLevel_Data	s__Peribacillus glennii	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Paraclostridium dentum	both	0.45	0.5310734463276836	354	188	166
Firmi_SpeciesLevel_Data	s__Bacillus_A cereus_U	environmental	0.645	0.0	2	0	2
Firmi_SpeciesLevel_Data	s__Companilactobacillus huachuanensis	environmental	0.04	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__Onthomonas sp003150485	eukaryotic-host-associated	0.07	0.9966139954853274	886	883	3
Firmi_SpeciesLevel_Data	s__Ventrenecus sp934085675	eukaryotic-host-associated	0.05	0.9546599496221663	397	379	18
Firmi_SpeciesLevel_Data	s__Streptococcus zalophi	eukaryotic-host-associated	1.15	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_G ehimensis	environmental	0.7	0.14285714285714285	7	1	6
Firmi_SpeciesLevel_Data	s__Acutalibacter sp000432995	eukaryotic-host-associated	0.04	1.0	110	110	0
Firmi_SpeciesLevel_Data	s__Butyrivibrio hungatei	eukaryotic-host-associated	0.065	0.9605263157894737	76	73	3
Firmi_SpeciesLevel_Data	s__Mammaliicoccus lentus	eukaryotic-host-associated	0.15	0.7629911280101395	789	602	187
Firmi_SpeciesLevel_Data	s__Vescimonas sp934591815	eukaryotic-host-associated	0.58	1.0	458	458	0
Firmi_SpeciesLevel_Data	s__Caccovivens sp900551855	eukaryotic-host-associated	0.44	1.0	4	4	0
Firmi_SpeciesLevel_Data	s__Planococcus halotolerans	environmental	0.16499999999999998	0.25	4	1	3
Firmi_SpeciesLevel_Data	s__Eubacterium_I sp900066595	eukaryotic-host-associated	0.04	1.0	49	49	0
Firmi_SpeciesLevel_Data	s__CAG-841 sp900544285	eukaryotic-host-associated	0.73	0.9957203994293866	701	698	3
Firmi_SpeciesLevel_Data	s__CAG-1000 sp900761555	eukaryotic-host-associated	0.22	0.9942528735632183	174	173	1
Firmi_SpeciesLevel_Data	s__Lactobacillus acetotolerans	environmental	0.535	0.2268041237113402	194	44	150
Firmi_SpeciesLevel_Data	s__Eubacterium_R sp017446095	eukaryotic-host-associated	0.04	1.0	22	22	0
Firmi_SpeciesLevel_Data	s__RGIG2000 sp015064855	eukaryotic-host-associated	0.05	1.0	37	37	0
Firmi_SpeciesLevel_Data	s__Paenibacillus sp000499205	environmental	0.57	0.0	3	0	3
Firmi_SpeciesLevel_Data	s__UBA11490 sp003524095	eukaryotic-host-associated	0.07	0.8467336683417085	398	337	61
Firmi_SpeciesLevel_Data	s__Clostridium_J senegalense	both	0.325	0.5416666666666666	24	13	11
Firmi_SpeciesLevel_Data	s__Pseudobutyrivibrio ruminis	eukaryotic-host-associated	0.06	1.0	102	102	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_A sp023704175	environmental	0.18	0.0	4	0	4
Firmi_SpeciesLevel_Data	s__Neobacillus niacini_A	both	0.03	0.37037037037037035	27	10	17
Firmi_SpeciesLevel_Data	s__Ruminococcus flavefaciens_F	eukaryotic-host-associated	0.06	0.9846153846153847	65	64	1
Firmi_SpeciesLevel_Data	s__Mycoplasmoides sp024339025	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA1213 sp900315875	eukaryotic-host-associated	0.03	1.0	169	169	0
Firmi_SpeciesLevel_Data	s__Kurthia huakuii	environmental	0.07	0.2446043165467626	139	34	105
Firmi_SpeciesLevel_Data	s__Caccovivens sp944372585	eukaryotic-host-associated	0.16	1.0	19	19	0
Firmi_SpeciesLevel_Data	s__Butyrivibrio sp000621565	eukaryotic-host-associated	0.1	1.0	305	305	0
Firmi_SpeciesLevel_Data	s__Fictibacillus sp004216955	environmental	0.12	0.12121212121212122	33	4	29
Firmi_SpeciesLevel_Data	s__Butyrivibrio sp000423945	eukaryotic-host-associated	0.06	1.0	49	49	0
Firmi_SpeciesLevel_Data	s__Anoxybacillus flavithermus	both	0.08	0.35294117647058826	17	6	11
Firmi_SpeciesLevel_Data	s__Coproplasma sp910587015	eukaryotic-host-associated	0.355	0.9806629834254144	362	355	7
Firmi_SpeciesLevel_Data	s__Acidaminococcus timonensis	eukaryotic-host-associated	0.15	0.9859649122807017	285	281	4
Firmi_SpeciesLevel_Data	s__UBA1394 sp900066845	eukaryotic-host-associated	0.37	0.9973589435774309	4165	4154	11
Firmi_SpeciesLevel_Data	s__Dysosmobacter sp009774015	eukaryotic-host-associated	0.31	0.9942406789936344	3299	3280	19
Firmi_SpeciesLevel_Data	s__Enterococcus_A dongliensis	both	0.135	0.5	16	8	8
Firmi_SpeciesLevel_Data	s__Saccharofermentans sp902787975	eukaryotic-host-associated	0.03	0.9360730593607306	219	205	14
Firmi_SpeciesLevel_Data	s__Caccovivens sp944350265	eukaryotic-host-associated	0.055	0.9444444444444444	54	51	3
Firmi_SpeciesLevel_Data	s__14-2 sp012519695	eukaryotic-host-associated	0.07	0.7876712328767124	292	230	62
Firmi_SpeciesLevel_Data	s__Vagococcus sp003462485	eukaryotic-host-associated	0.06	0.8679245283018868	53	46	7
Firmi_SpeciesLevel_Data	s__Peribacillus sp918698115	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Oceanobacillus alkalisoli	eukaryotic-host-associated	0.67	1.0	9	9	0
Firmi_SpeciesLevel_Data	s__Wujia sp900553925	eukaryotic-host-associated	0.05	1.0	145	145	0
Firmi_SpeciesLevel_Data	s__Bacillus licheniformis	both	0.1	0.3745704467353952	291	109	182
Firmi_SpeciesLevel_Data	s__UBA6448 sp000437315	eukaryotic-host-associated	0.22	0.9260491299897646	3908	3619	289
Firmi_SpeciesLevel_Data	s__Streptococcus sp916048145	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_A timonensis_A	environmental	0.105	0.1	10	1	9
Firmi_SpeciesLevel_Data	s__Flavonifractor massiliensis_A	eukaryotic-host-associated	0.09	0.9523809523809523	126	120	6
Firmi_SpeciesLevel_Data	s__Clostridium_AD estertheticum_C	both	0.48	0.46511627906976744	43	20	23
Firmi_SpeciesLevel_Data	s__UBA1740 sp934434925	eukaryotic-host-associated	0.11	1.0	21	21	0
Firmi_SpeciesLevel_Data	s__Aerococcus viridans_C	both	0.09	0.4825	400	193	207
Firmi_SpeciesLevel_Data	s__Bacillus_A sp013314535	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Blautia_A sp900066335	eukaryotic-host-associated	0.85	0.9948490230905861	5630	5601	29
Firmi_SpeciesLevel_Data	s__Enterococcus wangshanyuanii	eukaryotic-host-associated	5.01	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Fimenecus sp017438845	eukaryotic-host-associated	0.02	1.0	41	41	0
Firmi_SpeciesLevel_Data	s__Bacillus_A bingmayongensis	environmental	1.14	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__HGM12713 sp015063845	eukaryotic-host-associated	0.05	1.0	172	172	0
Firmi_SpeciesLevel_Data	s__Ruminococcus_E sp017411835	eukaryotic-host-associated	0.125	0.9705882352941176	34	33	1
Firmi_SpeciesLevel_Data	s__Eubacterium_G ventriosum	eukaryotic-host-associated	0.19	0.9948982070842038	20581	20476	105
Firmi_SpeciesLevel_Data	s__Enterococcus_D casseliflavus	both	0.33	0.6753543667123914	2187	1477	710
Firmi_SpeciesLevel_Data	s__Enterococcus_C saigonensis	eukaryotic-host-associated	0.71	1.0	16	16	0
Firmi_SpeciesLevel_Data	s__CAG-1193 sp000436255	eukaryotic-host-associated	0.16	0.964406779661017	590	569	21
Firmi_SpeciesLevel_Data	s__UBA4951 sp944363565	eukaryotic-host-associated	0.21	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__CAG-245 sp000435175	eukaryotic-host-associated	0.23	0.9666376306620209	11480	11097	383
Firmi_SpeciesLevel_Data	s__Onthoplasma sp017531805	eukaryotic-host-associated	0.2	1.0	5	5	0
Firmi_SpeciesLevel_Data	s__Paenibacillus sp900101225	environmental	0.07	0.2	5	1	4
Firmi_SpeciesLevel_Data	s__RUG306 sp900316075	eukaryotic-host-associated	0.18	1.0	225	225	0
Firmi_SpeciesLevel_Data	s__Cytobacillus sp017303275	eukaryotic-host-associated	0.53	1.0	5	5	0
Firmi_SpeciesLevel_Data	s__Mycoplasmopsis_A edwardii	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Clostridium_B algifaecis	environmental	0.28500000000000003	0.1	20	2	18
Firmi_SpeciesLevel_Data	s__Blautia_A schinkii_A	eukaryotic-host-associated	0.35	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__Wujia sp015057525	eukaryotic-host-associated	0.03	0.8087431693989071	183	148	35
Firmi_SpeciesLevel_Data	s__Macrococcus_B sp019357535	both	0.235	0.35714285714285715	84	30	54
Firmi_SpeciesLevel_Data	s__Firm-16 sp017428545	eukaryotic-host-associated	0.05	0.9763593380614657	423	413	10
Firmi_SpeciesLevel_Data	s__Bacillus_J thermoamylovorans	both	0.13	0.30597014925373134	268	82	186
Firmi_SpeciesLevel_Data	s__Lactobacillus amylovorus	eukaryotic-host-associated	1.67	0.8651109846328969	5271	4560	711
Firmi_SpeciesLevel_Data	s__Streptococcus suis_AA	environmental	0.35	0.026373626373626374	1820	48	1772
Firmi_SpeciesLevel_Data	s__Christensenella minuta	eukaryotic-host-associated	0.05	0.9929660023446659	853	847	6
Firmi_SpeciesLevel_Data	s__Acetatifactor sp003447295	eukaryotic-host-associated	0.31	0.9954878736604625	1773	1765	8
Firmi_SpeciesLevel_Data	s__Bacillus_H rhizosphaerae	both	0.11	0.3157894736842105	57	18	39
Firmi_SpeciesLevel_Data	s__Lactococcus_A carnosus	both	0.14	0.6691842900302115	662	443	219
Firmi_SpeciesLevel_Data	s__Vescimonas sp900552475	eukaryotic-host-associated	0.13	0.9960104867206201	8773	8738	35
Firmi_SpeciesLevel_Data	s__CAG-1782 sp016297005	eukaryotic-host-associated	0.03	0.9814814814814815	54	53	1
Firmi_SpeciesLevel_Data	s__Lawsonibacter sp000177015	eukaryotic-host-associated	0.2	0.9836431226765799	4035	3969	66
Firmi_SpeciesLevel_Data	s__Mobilitalea sp023407575	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Neobacillus sp002567005	environmental	0.095	0.14285714285714285	14	2	12
Firmi_SpeciesLevel_Data	s__CAG-590 sp017439675	eukaryotic-host-associated	0.045000000000000005	1.0	6	6	0
Firmi_SpeciesLevel_Data	s__Streptococcus australis_B	eukaryotic-host-associated	0.43	1.0	14	14	0
Firmi_SpeciesLevel_Data	s__Ruminiclostridium papyrosolvens	environmental	0.39	0.2	5	1	4
Firmi_SpeciesLevel_Data	s__Sporosarcina luteola_C	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Ruminococcus_E sp902777275	eukaryotic-host-associated	0.03	0.9888888888888889	180	178	2
Firmi_SpeciesLevel_Data	s__Eubacterium limosum	eukaryotic-host-associated	0.18	0.9876796714579056	487	481	6
Firmi_SpeciesLevel_Data	s__Anaeromassilibacillus senegalensis	eukaryotic-host-associated	0.21	1.0	27	27	0
Firmi_SpeciesLevel_Data	s__Fimivicinus sp900544375	eukaryotic-host-associated	0.58	0.9924590766967077	5437	5396	41
Firmi_SpeciesLevel_Data	s__Planococcus wigleyi	both	0.12	0.2839506172839506	162	46	116
Firmi_SpeciesLevel_Data	s__Acetatifactor sp900755865	eukaryotic-host-associated	0.07	1.0	749	749	0
Firmi_SpeciesLevel_Data	s__Mycoplasmopsis_A mustelae	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Siminovitchia acidinfaciens	both	0.05	0.3333333333333333	3	1	2
Firmi_SpeciesLevel_Data	s__Streptococcus equinus_D	eukaryotic-host-associated	0.02	0.8846153846153846	26	23	3
