Assembly_ID	Order	Genus	BGC_Count	BGCome_Size	Genome_Size	BGC_Genome_Prop	Metallophore_Size	NRPS_Size	PKS_Size	NRPS_or_PKS_Size
GCA_905181585.1	Flavobacteriales	CAJIYG01	1	20837	1721132	0.01210656707329827	0	0	0	0
GCA_022783925.1	Bacteroidales	W0P28-013	2	72192	1981043	0.03644140990377291	0	0	0	0
GCA_014656335.1	Xanthomonadales	Lysobacter_F	2	46746	3057314	0.015289891715407707	0	0	0	0
GCA_934630515.1	Oscillospirales	UBA5905	1	20264	2822897	0.007178441154601107	0	0	0	0
GCA_004293205.1	Cytophagales	RDZD01	4	71140	3559709	0.01998477965474144	0	0	0	0
GCA_015550675.1	Oscillospirales	Phocea	1	20753	2568879	0.008078621063895964	0	0	0	0
GCA_016862975.1	Mycobacteriales	Rugosimonospora	29	825722	11095411	0.07442013639693022	16897	172607	340014	384778
GCA_008831505.1	Flavobacteriales	MFBS3-17	2	83255	2757396	0.03019334183410725	0	0	0	0
GCA_003001795.1	Streptosporangiales	Actinomadura_B	22	682512	6720116	0.10156253255152144	62384	230022	314772	474325
GCA_014857905.1	Actinomycetales	Agilicoccus	6	221520	4234396	0.0523144268981928	0	42598	0	42598
GCA_009728935.1	Paenibacillales	Paenibacillus_AC	7	233628	8101785	0.028836608228927328	17257	99148	99148	99148
GCA_013693735.1	Rhizobiales	GCA-013693735	3	97287	3375962	0.028817563704804733	0	0	42340	42340
GCA_002354735.1	Pseudomonadales	UBA2679	2	84797	4388855	0.01932098463038765	74392	74392	0	74392
GCA_900110225.1	Burkholderiales	Brachymonas	5	138661	2712870	0.051112290673714554	11764	0	0	0
GCA_017458185.1	Burkholderiales	RGIG9985	3	99365	2129436	0.046662590469964814	0	0	0	0
GCA_022808915.1	Desulfovibrionales	Fundidesulfovibrio	6	176612	3904129	0.04523723473276626	0	42640	0	42640
GCA_013410665.1	Actinomycetales	Leifsonia_B	3	89275	3820245	0.023368920056174407	0	0	41155	41155
GCA_011326755.1	Rhodobacterales	Cochlodiniinecator	5	121183	3702221	0.03273251380725246	0	38585	38585	38585
GCA_017565645.3	Rhizobiales	Bradyrhizobium	16	457120	11399526	0.04009991292620412	0	200397	41050	241447
GCA_019915265.1	Bacillales	Bacillus_BT	7	288763	3806094	0.07586859389179564	0	165288	41092	206380
GCA_011046735.1	Rhizobiales	Nordella	6	147571	7184314	0.020540722468422177	0	0	41041	41041
GCA_011009015.1	Pseudomonadales	Spartinivicinus	10	393830	6687090	0.05889407799207129	0	236987	85906	271502
GCA_020667895.1	Pseudomonadales	PGZG01	2	51686	3509988	0.014725406468626103	0	0	0	0
GCA_018399635.1	Peptostreptococcales	ML8-F1	1	21371	2357319	0.009065807385423865	0	0	0	0
GCA_009692185.1	Gemmatimonadales	SHZT01	1	21029	2628891	0.007999190533194415	0	0	0	0
GCA_000176855.2	Burkholderiales	Acidovorax_A	9	339102	5482170	0.061855433158767424	75104	159890	75104	159890
GCA_913056365.1	Paenibacillales	Xylanibacillus	15	522351	4646845	0.11240981784415018	49762	377307	161554	377307
GCA_022772735.1	Erysipelotrichales	UBA9076	1	10075	1786070	0.005640876337433583	0	0	0	0
GCA_934561505.1	Oscillospirales	UMGS1225	2	59815	1943778	0.030772547070704575	0	38169	0	38169
GCA_020447105.2	Actinomycetales	Demequina	4	93912	2920349	0.032157800317701754	0	0	0	0
GCA_903884075.1	PCC-6307	Synechococcus_D	4	99139	2499467	0.03966405637681954	0	0	45766	45766
GCA_013214945.1	Enterobacterales_A	Psychrobium	13	306627	4699491	0.06524685332943504	0	103828	41441	145269
GCA_000429045.1	Rhizobiales	Salinarimonas	11	271081	5245321	0.05168053585281053	0	85372	41101	126473
GCA_900638585.1	Tissierellales	Peptoniphilus_C	1	21553	1587771	0.013574375649889059	0	0	0	0
GCA_002272925.1	Campylobacterales	Helicobacter_I	0	0	1826306	0.0	0	0	0	0
GCA_021026345.1	Rhizobiales	Mycoplana	7	181025	5568550	0.032508462705731295	0	53773	53773	53773
GCA_022703505.1	Treponematales	JAAYUR01	0	0	3655934	0.0	0	0	0	0
GCA_024519155.1	Rhizobiales	CSK15Z-1	6	143484	4096916	0.035022441270458074	0	0	41059	41059
GCA_021491355.1	Rhodobacterales	JAKENF01	7	164399	4198472	0.03915686468791503	0	67796	0	67796
GCA_000295935.2	Cytophagales	Indibacter	4	95669	5033381	0.01900690609353832	0	0	41077	41077
GCA_913020135.1	Flavobacteriales	ASP10-05a	1	20837	2871345	0.007256877874306292	0	0	0	0
GCA_003149935.1	Coriobacteriales	QAMH01	0	0	2198748	0.0	0	0	0	0
GCA_013141125.1	Burkholderiales	JABFRO01	5	122181	3206422	0.03810509034681025	0	0	0	0
GCA_934486615.1	Oscillospirales	RGIG2206	1	20270	1670036	0.01213746290499127	0	0	0	0
GCA_019973775.1	Rhizobiales	Aureimonas_A	6	141858	5099843	0.027816150418748187	0	0	41074	41074
GCA_013113715.1	Actinomycetales	Herbiconiux	6	160745	4522361	0.0355444866077697	0	0	41152	41152
GCA_928721915.1	TANB77	Scatovivens	1	45505	1747832	0.026035110925992887	0	45505	0	45505
GCA_014297335.1	Lachnospirales	CAG-45	4	64340	2707777	0.023761188606004114	0	0	0	0
GCA_024206795.1	Rhodobacterales	Loktanella	5	150643	3913840	0.03848982073871186	0	47869	88976	88976
GCA_004319545.1	Desulfobacterales	Desulfobacter	8	321126	5157696	0.06226152142351934	0	0	51757	51757
GCA_000422845.1	Pseudomonadales	Oceanobacter	4	88581	4505834	0.01965917963244984	0	0	0	0
GCA_017469445.1	TANB77	UMGS1864	3	88840	1533738	0.05792384357693426	0	47461	0	47461
GCA_000236665.1	Burkholderiales	Azospira	2	52343	3806980	0.013749218540680539	0	0	0	0
GCA_018433765.1	Tissierellales	SM3-B41	11	298538	4186474	0.07131012876229495	0	121865	0	121865
GCA_000403335.2	Lachnospirales	COE1	2	41947	4967607	0.008444105985034646	0	0	0	0
GCA_019880405.1	Enterobacterales	Pseudescherichia	5	137577	4258836	0.03230389712118523	54948	54948	0	54948
GCA_017795745.1	Burkholderiales	Piscinibacter	5	140110	5402401	0.02593476493137033	0	53637	53637	53637
GCA_002795265.1	Mycoplasmatales	Spiroplasma_A	0	0	1560007	0.0	0	0	0	0
GCA_002162955.1	Pseudomonadales	42-54-T18	10	487315	6486279	0.07513013239177654	13616	330647	198491	388474
GCA_903864035.1	Myxococcales	CAIWCD01	9	327001	5391786	0.060647993076876565	0	69221	158134	227355
GCA_900066995.1	Oscillospirales	Pseudoruminococcus	3	91203	2635548	0.03460494743408202	0	48979	0	48979
GCA_000314855.2	Enterobacterales	Providencia_D	7	235707	4579454	0.05147054648872988	0	65731	42874	108605
GCA_910574585.1	Lachnospirales	CAG-56	2	56613	3783922	0.014961460622074133	0	0	0	0
GCA_003353065.1	Balneolales	Cyclonatronum	5	121900	4294247	0.0283868161286484	0	0	41182	41182
GCA_011927695.1	Sphingomonadales	Sphingomonas_K	3	76767	2962167	0.02591582446229399	0	0	41053	41053
GCA_900111395.1	Enterobacterales	Thorsellia	1	11764	3550975	0.003312892937855096	0	0	0	0
GCA_000017405.1	Rhizobiales	Ochrobactrum	7	196529	5205777	0.037752097333404795	14695	0	0	0
GCA_004028255.1	Enterobacterales	Pantoea	8	181132	5176640	0.03499026395499784	25764	0	0	0
GCA_022845735.1	Erysipelotrichales	Clostridium_AQ	2	38236	5051129	0.007569792812656339	0	0	0	0
GCA_003752585.1	Pseudomonadales	Sinobacterium	5	159853	4398449	0.03634303819369055	12499	44353	0	44353
GCA_000412185.1	Caulobacterales	Euryhalocaulis	1	20849	3321448	0.00627708156201753	0	0	0	0
GCA_002408265.1	Coriobacteriales	Olegusella	1	10819	1284045	0.008425717167233235	0	0	0	0
GCA_014338175.1	Burkholderiales	Zeimonas	3	102753	3447254	0.029807203066556744	0	49466	0	49466
GCA_002028405.1	Burkholderiales	Thiomonas	6	248121	3343428	0.07421155771860498	0	154879	108540	154879
GCA_017487405.1	Caulobacterales	Brevundimonas	3	68092	3984955	0.017087269492378206	0	0	0	0
GCA_014518315.1	Flavobacteriales	Taishania	6	207535	3752604	0.05530426338617131	0	0	0	0
GCA_007981025.1	Enterobacterales_A	Mannheimia	4	94692	2819195	0.033588311557022486	0	0	0	0
GCA_900129885.1	Burkholderiales	Candidimonas_A	9	262572	5641410	0.046543683228129136	159873	150192	60901	150192
GCA_934293375.1	Lachnospirales	RGIG6919	5	94060	2601232	0.03615978890002891	0	0	0	0
GCA_003347595.2	Cytophagales	Botryobacter	2	61956	5844370	0.010600971533287592	0	0	41122	41122
GCA_009692115.1	Gemmatimonadales	JABFSM01	2	43805	3121474	0.014033434204481601	0	0	0	0
GCA_016432545.1	Nitrososphaerales	UBA183	1	21251	1504337	0.014126488944963794	0	0	0	0
GCA_020832235.1	Balneolales	HLUCCA01	5	143652	3375758	0.04255399824276503	0	0	82412	82412
GCA_017983405.1	Flavobacteriales	UBA952	3	63141	2301411	0.02743577744262107	0	0	0	0
GCA_016861185.1	Burkholderiales	DSNY01	2	64497	4034242	0.015987389948347173	0	42829	0	42829
GCA_017405785.1	Erysipelotrichales	RUG521	0	0	1960563	0.0	0	0	0	0
GCA_015840525.1	PCC-6307	CBW1002	7	226095	3860130	0.05857186156942901	0	43819	129666	173485
GCA_013333255.2	Flavobacteriales	JABCPE02	0	0	1883154	0.0	0	0	0	0
GCA_021029585.1	Oscillospirales	UBA1417	3	63020	3300985	0.019091271241765715	0	0	0	0
GCA_001486165.1	Oscillospirales	Bittarella	2	44404	2806106	0.015824063666875023	0	0	0	0
GCA_024072715.1	Burkholderiales	Paraburkholderia	11	340377	9120800	0.03731876589772827	82532	129912	0	129912
GCA_003259155.1	Pseudomonadales	Marinimicrobium_A	2	21194	3781885	0.005604083677848481	0	0	0	0
GCA_013347205.1	Pseudomonadales	Halomonas	5	168071	5695972	0.029506991958527885	75354	75354	47443	122797
GCA_014695715.1	Cyanobacteriales	FACHB-68	11	490507	6526090	0.07516093097091826	75924	362329	0	362329
GCA_013377195.1	Enterobacterales_A	Bisgaardia	1	30610	2125638	0.014400382379313882	0	0	0	0
GCA_017948555.1	Cytophagales	Nafulsella	5	212172	5631193	0.03767798404352328	0	129049	41107	170156
GCA_002436905.1	Bacteroidales	UBA6398	1	20270	1550467	0.01307348044169918	0	0	0	0
GCA_018816735.1	Desulfobacterales	JAHIVH01	15	390004	6500926	0.05999206882219548	0	177016	55333	177016
GCA_900108075.1	Pseudomonadales	Oceanospirillum	4	92773	3646497	0.02544167731387137	0	0	0	0
GCA_022450275.1	Flavobacteriales	Marisimplicoccus	0	0	1099832	0.0	0	0	0	0
GCA_016185245.1	Rhizobiales	Aestuariivirga	2	56807	3505336	0.016205864430685103	0	0	36048	36048
GCA_000715175.2	Sphingomonadales	Rhizorhabdus	7	180483	6573352	0.027456767871247425	0	0	41056	41056
GCA_008806325.1	Flavobacteriales	Salibacter	1	20837	3116835	0.006685307371099208	0	0	0	0
GCA_002325365.1	Rhizobiales	Pseudohoeflea	4	76974	4030723	0.019096822083780007	0	0	0	0
GCA_019694655.1	Leptospirales	SSF53	2	50826	3916984	0.012975799747969356	0	0	39539	39539
GCA_010500955.1	Bacteroidales	Bacteroides_H	4	104739	5518062	0.01898112054558285	0	0	0	0
GCA_002452815.1	Rhodobacterales	UBA6796	2	41398	3239254	0.012780103073114982	0	0	0	0
GCA_022402465.1	Leptospirales	GCA-2786225	2	28748	3990365	0.007204353486460512	0	0	0	0
GCA_000022085.1	Rhizobiales	Methylobacterium	14	362493	8839022	0.0410105326132235	16529	42850	69468	112318
GCA_023460515.1	TANB77	RGIG5057	3	77486	1663160	0.04658962457009548	0	44296	0	44296
GCA_008033445.1	Xanthomonadales	Vulcaniibacterium_B	2	84059	2663897	0.031554898706669214	0	42847	0	42847
GCA_009371985.2	Flavobacteriales	Pelagihabitans	4	135683	4556815	0.029775841239988894	0	0	41056	41056
GCA_900108915.1	Pseudomonadales	Pseudospirillum	3	52476	2744234	0.019122276015820807	0	0	0	0
GCA_015140235.1	Oscillospirales	Solibaculum	1	21703	2541474	0.008539532570468949	0	0	0	0
GCA_900141845.1	Clostridiales	Clostridium_AG	15	498508	4987666	0.09994815210160424	0	297158	166160	297158
GCA_001747085.1	Flavobacteriales	Algibacter_C	7	271621	4622499	0.05876064007801841	14916	117318	109845	158380
GCA_005884685.1	Rhizobiales	PALSA-894	9	244828	5394776	0.04538242180954316	0	42823	0	42823
GCA_017482005.1	Lachnospirales	CAG-194	0	0	1398219	0.0	0	0	0	0
GCA_013409065.1	Actinomycetales	Spelaeicoccus	6	121466	4029871	0.030141411474461588	11812	0	41131	41131
GCA_024723255.1	Flavobacteriales	Aestuariibaculum	1	20840	4166906	0.005001312724597099	0	0	0	0
GCA_017798165.1	Burkholderiales	Rhodoferax_C	4	148090	5173062	0.028627145779424257	0	0	0	0
GCA_000024085.1	Enterobacterales_A	Kangiella	2	57973	2852073	0.020326618568318553	14323	0	0	0
GCA_019651735.1	Rhodobacterales	MED-G52	2	41758	2674623	0.015612667654469434	0	0	0	0
GCA_023544865.1	Rhodobacterales	JAMJFX01	4	107666	3617155	0.029765381909262943	0	49780	49780	49780
GCA_020150815.1	Halobacteriales	Haloprofundus	3	52661	3727714	0.014126888489835862	0	0	0	0
GCA_017516865.1	Bacteroidales	UBA1715	2	69590	2663323	0.026129012515567956	0	0	0	0
GCA_023423535.1	Myxococcales	JAFAFL01	10	326134	6987298	0.04667526703455327	0	187703	94377	228801
GCA_013402875.1	Halobacteriales	Halobaculum	4	85126	4258755	0.019988470808957076	0	0	0	0
GCA_022709695.1	Bacteroidales	SKPS01	2	41368	3386724	0.012214753844718377	0	0	0	0
GCA_015066015.1	Oscillospirales	UBA6857	3	78313	2383639	0.03285438776593268	0	0	0	0
GCA_020443565.1	Clostridiales	JAIZZN01	3	52994	4125202	0.012846401218655474	0	0	0	0
GCA_900110775.1	Rhodobacterales	Litorimicrobium	9	227740	4019514	0.05665859106349673	0	52077	52077	52077
GCA_009858175.1	Bacillales_D	Pontibacillus	4	103564	3976892	0.026041441407008287	0	0	41089	41089
GCA_002393445.1	Enterobacterales	Cedecea	4	104931	5469298	0.019185460364383143	14409	0	0	0
GCA_945899915.1	Bacteroidales	SFRY01	3	89871	2554507	0.03518134810356754	0	0	0	0
GCA_934438055.1	Oscillospirales	CAKSAY01	1	10381	954293	0.010878210360968801	0	0	0	0
GCA_019355395.1	Lachnospirales	UBA1066	1	21639	3267205	0.0066230922149054005	0	0	0	0
GCA_002844535.1	Bacillales_D	Halalkalibacillus_A	3	78861	2861914	0.02755533534550654	0	0	41053	41053
GCA_900110425.1	Rhodobacterales	Salinihabitans	6	127542	4088599	0.03119454854829246	0	52127	52127	52127
GCA_000015705.1	PCC-6307	Prochlorococcus_C	7	193551	2682675	0.07214850848500098	0	47338	41095	88433
GCA_934338435.1	Lachnospirales	UBA2821	4	78278	2572902	0.030424011485863045	0	0	0	0
GCA_900240315.1	Lachnospirales	Dorea_B	2	72626	2467622	0.029431574203828626	0	50872	0	50872
GCA_019638015.1	Ignavibacteriales	JAHBUP01	3	60446	4110255	0.014706143536106641	0	0	0	0
GCA_016766755.1	Propionibacteriales	Cutibacterium	3	72895	2812988	0.02591372590284779	0	0	0	0
GCA_001904725.1	Cyanobacteriales	Phormidium_B	11	283650	7410502	0.03827675911834313	16918	49134	0	49134
GCA_002863865.1	Pseudomonadales	Ketobacter	11	402581	4914503	0.08191693035898034	14676	249744	153351	293127
GCA_023704295.1	Lactobacillales	Floricoccus	0	0	2159127	0.0	0	0	0	0
GCA_023614255.1	Streptosporangiales	Spirillospora	31	1132331	10230156	0.11068560440329551	88492	455754	477403	708922
GCA_019797965.1	Tissierellales	Helcococcus	3	73675	2052171	0.035901004351001936	0	0	40588	40588
GCA_015066175.1	Oscillospirales	SIG575	4	117729	2634343	0.04469008022114053	0	72248	0	72248
GCA_004103695.1	Clostridiales	JN-9	1	21564	3223191	0.006690264399472449	0	0	0	0
GCA_900537175.1	Rhizobiales	Lentilitoribacter	6	143692	3910419	0.036745934387082305	0	0	0	0
GCA_002159585.1	Bacteroidales	Merdivivens	2	84494	2326696	0.03631501493963973	0	0	0	0
GCA_017550645.1	Oscillospirales	RGIG7949	3	96407	1931394	0.049915760326479215	0	74684	0	74684
GCA_003589925.1	Cytophagales	Chryseolinea	5	203832	8241389	0.024732724059014808	0	0	87332	87332
GCA_014651675.1	Verrucomicrobiales	Roseibacillus	4	133668	5259990	0.02541221561257721	0	50914	91952	91952
GCA_003721175.2	Halobacteriales	Halarchaeum	3	48430	3175875	0.015249340732868894	15694	0	0	0
GCA_001477655.1	Methanobacteriales	Methanobrevibacter_A	2	82945	2543538	0.03261008878184639	0	61081	0	61081
GCA_016214955.1	Myxococcales	JACRMN01	7	177259	5304861	0.03341444761700636	0	27241	31521	58762
GCA_001887535.1	Burkholderiales	Ralstonia	12	502212	6059899	0.08287464857087552	52670	311152	154628	311152
GCA_002428705.1	Desulfovibrionales	UBA6079	7	189869	4541696	0.041805748337185054	0	32033	0	32033
GCA_013374155.1	Campylobacterales	Helicobacter_E	0	0	1777109	0.0	0	0	0	0
GCA_015056545.1	TANB77	SIG350	3	74201	1449863	0.05117793888112187	0	44281	0	44281
GCA_014647935.1	Streptosporangiales	Planomonospora	26	902393	7790543	0.11583184894814136	99929	568637	271597	746209
GCA_000222485.1	Cytophagales	Cyclobacterium	3	103595	6221273	0.0166517367104771	0	0	41080	41080
GCA_009937995.1	Burkholderiales	Sulfuriferula_A	6	173634	3435893	0.05053533390009526	0	0	47578	47578
GCA_016795485.1	Verrucomicrobiales	JAEUHM01	6	180107	6495270	0.027728947372472584	0	42907	41008	83915
GCA_900174585.1	Pseudomonadales	Sansalvadorimonas	4	197833	5449354	0.036303936209686506	10831	0	164068	164068
GCA_020160835.1	Rhodothermales	BA12	2	48418	3250619	0.014895009227473291	0	0	28693	28693
GCA_009649995.1	Paenibacillales	Paenibacillus_O	10	252219	5825233	0.0432976672349415	51343	65929	0	65929
GCA_000243335.1	Leptospirales	Leptonema	1	11287	4522760	0.0024956000318389657	0	0	0	0
GCA_017983825.1	Burkholderiales	SSSZ01	7	233506	3442264	0.06783500626331972	0	0	0	0
GCA_001642945.1	Rhodobacterales	LGRT01	3	62385	3636317	0.01715609502691872	0	0	0	0
GCA_001425575.1	Rhizobiales	Leaf443	4	75439	3908067	0.01930340498256555	0	0	0	0
GCA_003820355.1	Enterobacterales_A	Alteromonas_F	3	91400	3960835	0.02307594232024308	0	0	0	0
GCA_001586255.1	Pseudomonadales	Zhongshania	3	79695	4204359	0.01895532707839649	0	42970	0	42970
GCA_020687825.1	Enterobacterales_A	Aestuariibacter_A	3	73508	4032098	0.01823070768617231	0	0	0	0
GCA_000407285.1	Lactobacillales	Enterococcus_F	2	62016	2604038	0.023815320667363533	0	0	41155	41155
GCA_008033135.1	Burkholderiales	Chitinolyticbacter	8	263200	4325960	0.06084198651859934	71809	115118	71809	115118
GCA_003452425.1	Bacteroidales	UBA12077	6	332576	3632188	0.09156354241575601	0	166306	123852	166306
GCA_014042015.1	Actinomycetales	Actinotalea	3	94127	3546809	0.026538502637159206	0	0	41077	41077
GCA_003477405.1	Oscillospirales	Pseudobutyricicoccus	0	0	3013853	0.0	0	0	0	0
GCA_014192065.1	Gemmatimonadales	Fen-1231	1	21056	2447829	0.008601908058120073	0	0	0	0
GCA_019359235.1	Cyanobacteriales	Oscillatoria	15	481317	8493665	0.05666776356260813	0	232738	0	232738
GCA_003611035.1	Actinomycetales	Cryobacterium	4	136240	4385465	0.031066260932421076	0	0	41257	41257
GCA_018413565.1	Rhizobiales	TNE-4	5	124321	3169845	0.0392198987647661	0	0	0	0
GCA_002838205.1	Acholeplasmatales	Mariniplasma	0	0	2157199	0.0	0	0	0	0
GCA_010686705.1	Actinomycetales	Diaminobutyricibacter	5	139882	4052689	0.03451584861310601	0	0	41071	41071
GCA_000750955.1	Chlamydiales	Criblamydia	3	104341	2969604	0.035136334676273334	0	42727	41167	83894
GCA_009711895.1	Rhodobacterales	Sediminimonas	6	97376	3223358	0.030209489606801355	0	0	0	0
GCA_004295665.1	Enterobacterales_A	Litorilituus	4	131642	4275717	0.030788286502591262	0	0	0	0
GCA_019651335.1	Flavobacteriales	GCA-002727735	2	39490	2586274	0.015269070485184479	0	0	0	0
GCA_023442775.1	Tissierellales	JAEZXH01	2	32339	1516154	0.02132962746528387	0	0	0	0
GCA_020097455.1	Staphylococcales	Gemella	1	41170	1928240	0.021351076629465213	0	0	41170	41170
GCA_007833955.1	Bacillales	Planococcus	4	101557	4092386	0.02481608528618757	0	0	41071	41071
GCA_024233495.1	Chlamydiales	JACKPM01	2	83747	1716003	0.04880352773276037	0	42658	41089	83747
GCA_003051865.1	Burkholderiales	Microvirgula	7	259060	4127211	0.06276878017624977	128396	113817	60826	113817
GCA_025148965.1	Peptostreptococcales	Intestinibacter	2	45936	3006269	0.015280069747584132	0	0	0	0
GCA_902807015.1	Chlamydiales	Chlamydiifrater	0	0	1205214	0.0	0	0	0	0
GCA_934876675.1	Oscillospirales	HGM13222	3	86856	2444126	0.035536629453637	0	44844	0	44844
GCA_020063575.1	Desulfovibrionales	UBA12183	3	68628	2224542	0.030850395272375167	0	0	0	0
GCA_017416145.1	Treponematales	RGIG1711	0	0	2915156	0.0	0	0	0	0
GCA_016650445.1	Mycobacteriales	SCTD01	0	0	3437679	0.0	0	0	0	0
GCA_000632985.1	Rickettsiales	Neorickettsia	0	0	884232	0.0	0	0	0	0
GCA_014205875.1	Peptostreptococcales	Anaerosolibacter	6	113190	5180073	0.02185104341193647	0	0	0	0
GCA_003006155.1	Pseudomonadales	Salinicola	6	139769	4276240	0.03268502235608853	13784	0	41914	41914
GCA_018262985.1	Treponematales	JAFGNN01	2	47299	3437658	0.013759076673712161	0	0	0	0
GCA_943359445.1	UBA6257	CALRGO01	0	0	589672	0.0	0	0	0	0
GCA_011801145.1	Mycobacteriales	Nocardia	49	2575007	10014015	0.2571403178445409	200937	1627789	1222566	2128674
GCA_000300005.1	Pseudomonadales	Alcanivorax	5	134608	4928223	0.02731369907571147	65760	65760	0	65760
GCA_018829585.1	Acetobacterales	Acidomonas	6	160764	3428141	0.04689538732508377	0	25632	0	25632
GCA_003491285.1	Methanobacteriales	UBA117	3	88752	2173134	0.04084055562151252	0	42790	0	42790
GCA_017874975.1	Lactobacillales	Enterococcus_I	0	0	2680100	0.0	0	0	0	0
GCA_014838715.1	Cytophagales	Algoriphagus	9	275653	6378979	0.043212714762033234	0	97687	138872	138872
GCA_014396975.1	Xanthomonadales	Thermomonas	2	68832	3456638	0.01991299059953631	0	0	0	0
GCA_943908465.1	Chlamydiales	CALTSX01	1	42718	1163660	0.036710035577402336	0	42718	0	42718
GCA_020724265.1	Ignavibacteriales	SURF-28	4	79906	3774009	0.021172710504929904	0	0	0	0
GCA_018918285.1	Clostridiales	MSJ-11	4	87494	4011997	0.02180809207982957	0	0	0	0
GCA_900185645.1	Clostridiales	Clostridium_AK	3	63057	3852702	0.01636695493188936	0	0	0	0
GCA_013141175.1	Xanthomonadales	SCMT01	8	438767	4155120	0.10559670960164809	0	210865	203706	357535
GCA_018604225.1	Lactobacillales	Listeria	2	61927	3100316	0.019974415511193052	0	0	41167	41167
GCA_015061195.1	Bacteroidales	RF16	2	84827	2642025	0.032106812009727384	0	0	0	0
GCA_008807075.1	PCC-6307	RSCCF101	4	130306	2984853	0.04365575122124942	0	48730	89822	89822
GCA_001375535.1	Bacillales	Lederbergia	4	109270	4682446	0.02333609399873485	0	0	41083	41083
GCA_015228685.1	Desulfobacterales	YD0425bin51	24	949326	5628840	0.16865393224891806	0	341382	621802	781478
