assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_003535595.1_ASM353559v1	NA	74	74	100.00	0.00	70	Yes
GCA_003535875.1_ASM353587v1	NA	74	74	100.00	0.00	66	Yes
GCA_003535935.1_ASM353593v1	NA	74	72	100.00	2.70	68	Yes
GCA_003537855.1_ASM353785v1	NA	73	72	98.65	2.70	66	Yes
GCA_003539585.1_ASM353958v1	NA	66	66	89.19	0.00	58	Yes
GCA_003543135.1_ASM354313v1	NA	50	50	67.57	0.00	49	Yes
GCA_003546645.1_ASM354664v1	NA	73	73	98.65	0.00	66	Yes
GCA_003546665.1_ASM354666v1	NA	74	70	100.00	5.41	67	Yes
GCA_003550065.1_ASM355006v1	NA	74	74	100.00	0.00	65	Yes
GCA_003555505.2_ASM355550v2	NA	71	69	95.95	2.70	67	Yes
GCA_003568605.1_ASM356860v1	NA	73	69	98.65	5.41	64	Yes
GCA_003568625.1_ASM356862v1	NA	74	71	100.00	4.05	64	Yes
GCA_003568825.1_ASM356882v1	NA	74	74	100.00	0.00	72	Yes
GCA_003568985.1_Vezurae	NA	72	68	97.30	5.41	65	Yes
GCA_003569005.1_Vsuperstes	NA	72	68	97.30	5.41	66	Yes
GCA_003569145.1_ASM356914v1	NA	68	66	91.89	2.70	56	Yes
GCA_003569185.1_ASM356918v1	NA	58	57	78.38	1.35	51	Yes
GCA_003569745.1_ASM356974v1	NA	72	70	97.30	2.70	61	Yes
GCA_003569785.1_ASM356978v1	NA	74	73	100.00	4.05	68	Yes
GCA_003569805.1_ASM356980v1	NA	73	73	98.65	0.00	64	Yes
GCA_003569905.1_ASM356990v1	NA	72	72	97.30	0.00	70	Yes
GCA_003569915.1_ASM356991v1	NA	74	73	100.00	1.35	68	Yes
GCA_003570725.1_ASM357072v1	NA	74	72	100.00	2.70	70	Yes
GCA_003570885.1_ASM357088v1	NA	74	70	100.00	5.41	65	Yes
GCA_003570905.1_ASM357090v1	NA	71	60	95.95	18.92	57	Yes
GCA_003573575.1_ASM357357v1	NA	73	71	98.65	2.70	67	Yes
GCA_003573975.1_ASM357397v1	NA	74	73	100.00	1.35	70	Yes
GCA_003574395.1_ASM357439v1	NA	74	73	100.00	1.35	64	Yes
GCA_003574445.1_ASM357444v1	NA	73	69	98.65	6.76	62	Yes
GCA_003574625.1_ASM357462v1	NA	73	71	98.65	2.70	60	Yes
GCA_003574835.2_ASM357483v2	NA	74	70	100.00	5.41	64	Yes
GCA_003575225.1_ASM357522v1	NA	73	71	98.65	2.70	69	Yes
GCA_003576245.1_ASM357624v1	NA	73	73	98.65	0.00	63	Yes
GCA_003576285.1_ASM357628v1	NA	74	71	100.00	4.05	62	Yes
GCA_003576345.1_ASM357634v1	NA	73	73	98.65	0.00	63	Yes
GCA_003576595.1_ASM357659v1	NA	73	71	98.65	2.70	67	Yes
GCA_003583405.1_CHULA_Jazt_1.1_for_version_1.1_of_the_Jishengella_sp._nov._AZ1_13_genome_from_a_lab_in_CHULA	NA	73	69	98.65	5.41	60	Yes
GCA_003583725.1_ASM358372v1	NA	73	73	98.65	0.00	58	Yes
GCA_003583745.1_ASM358374v1	NA	70	69	94.59	1.35	66	Yes
GCA_003583765.1_ASM358376v1	NA	74	70	100.00	5.41	67	Yes
GCA_003583935.1_ASM358393v1	NA	73	72	98.65	1.35	58	Yes
GCA_003584125.1_ASM358412v1	NA	73	71	98.65	4.05	63	Yes
GCA_003584565.3_ASM358456v3	NA	73	73	98.65	0.00	70	Yes
GCA_003584705.1_ASM358470v1	NA	73	66	98.65	9.46	60	Yes
GCA_003584965.1_ASM358496v1	NA	73	72	98.65	1.35	70	Yes
GCA_003586285.1_ASM358628v1	NA	73	71	98.65	2.70	62	Yes
GCA_003586305.1_ASM358630v1	NA	74	73	100.00	1.35	68	Yes
GCA_003586525.1_ASM358652v1	NA	74	70	100.00	6.76	63	Yes
GCA_003589745.1_ASM358974v1	NA	73	72	98.65	1.35	68	Yes
GCA_003590055.1_ASM359005v1	NA	74	68	100.00	8.11	65	Yes
GCA_003590075.1_ASM359007v1	NA	74	74	100.00	0.00	72	Yes
GCA_003590145.2_ASM359014v2	NA	74	74	100.00	0.00	61	Yes
GCA_003590335.1_ASM359033v1	NA	73	73	98.65	0.00	69	Yes
GCA_003590715.1_ASM359071v1	NA	73	72	98.65	1.35	63	Yes
GCA_003590795.1_ASM359079v1	NA	74	72	100.00	2.70	60	Yes
GCA_003591005.1_ASM359100v1	NA	73	72	98.65	1.35	58	Yes
GCA_003591235.1_ASM359123v1	NA	74	73	100.00	1.35	71	Yes
GCA_003591485.1_ASM359148v1	NA	74	71	100.00	5.41	68	Yes
GCA_003591515.1_ASM359151v1	NA	74	73	100.00	1.35	63	Yes
GCA_003591655.1_ASM359165v1	NA	74	72	100.00	5.41	62	Yes
GCA_003594935.2_ASM359493v2	NA	70	70	94.59	0.00	68	Yes
GCA_003595175.1_ASM359517v1	NA	73	72	98.65	1.35	69	Yes
GCA_003595215.1_ASM359521v1	NA	72	72	97.30	0.00	62	Yes
GCA_003595235.1_ASM359523v1	NA	73	68	98.65	10.81	60	Yes
GCA_003595525.1_ASM359552v1	NA	74	73	100.00	1.35	71	Yes
GCA_003596405.1_ASM359640v1	NA	73	71	98.65	2.70	67	Yes
GCA_003597125.1_ASM359712v1	NA	74	73	100.00	1.35	70	Yes
GCA_003597675.1_ASM359767v1	NA	73	72	98.65	1.35	60	Yes
GCA_003598715.1_ASM359871v1	NA	74	69	100.00	8.11	59	Yes
GCA_003600155.1_ASM360015v1	NA	73	73	98.65	0.00	62	Yes
GCA_003600855.1_ASM360085v1	NA	74	74	100.00	0.00	70	Yes
GCA_003600895.1_ASM360089v1	NA	73	70	98.65	4.05	63	Yes
GCA_003601975.1_ASM360197v1	NA	73	72	98.65	1.35	59	Yes
GCA_003602095.1_ASM360209v1	NA	74	74	100.00	0.00	72	Yes
GCA_003602235.1_ASM360223v1	NA	73	73	98.65	0.00	63	Yes
GCA_003602275.1_ASM360227v1	NA	73	73	98.65	0.00	62	Yes
GCA_003602285.1_ASM360228v1	NA	73	70	98.65	4.05	59	Yes
GCA_003603115.1_ASM360311v1	NA	74	73	100.00	1.35	66	Yes
GCA_003603825.1_ASM360382v1	NA	72	69	97.30	4.05	64	Yes
GCA_003604195.1_ASM360419v1	NA	74	74	100.00	0.00	68	Yes
GCA_003605195.1_ASM360519v1	NA	73	71	98.65	2.70	62	Yes
GCA_003605435.1_ASM360543v1	NA	74	71	100.00	4.05	68	Yes
GCA_003605475.1_ASM360547v1	NA	74	73	100.00	1.35	62	Yes
GCA_003605645.1_ASM360564v1	NA	73	70	98.65	6.76	68	Yes
GCA_003605735.1_ASM360573v1	NA	71	68	95.95	4.05	66	Yes
GCA_003606325.3_ASM360632v3	NA	73	73	98.65	0.00	63	Yes
GCA_003606365.2_ASM360636v2	NA	73	71	98.65	2.70	68	Yes
GCA_003606385.1_ASM360638v1	NA	71	69	95.95	2.70	56	Yes
GCA_003609635.1_ASM360963v1	NA	73	71	98.65	2.70	66	Yes
GCA_003609795.1_ASM360979v1	NA	74	73	100.00	1.35	60	Yes
GCA_003609815.1_ASM360981v1	NA	74	73	100.00	1.35	63	Yes
GCA_003609835.1_ASM360983v1	NA	74	73	100.00	1.35	64	Yes
GCA_003609875.1_ASM360987v1	NA	74	73	100.00	1.35	69	Yes
GCA_003609995.1_ASM360999v1	NA	73	73	98.65	0.00	66	Yes
GCA_003610155.1_ASM361015v1	NA	73	72	98.65	1.35	60	Yes
GCA_003610255.1_ASM361025v1	NA	74	71	100.00	5.41	66	Yes
GCA_003610295.1_ASM361029v1	NA	74	70	100.00	5.41	64	Yes
GCA_003610375.1_ASM361037v1	NA	73	73	98.65	0.00	65	Yes
GCA_003610405.1_ASM361040v1	NA	74	74	100.00	0.00	66	Yes
GCA_003610655.1_ASM361065v1	NA	73	73	98.65	0.00	61	Yes
GCA_003610785.1_ASM361078v1	NA	73	71	98.65	2.70	64	Yes
GCA_003610895.1_ASM361089v1	NA	73	70	98.65	4.05	63	Yes
GCA_003610995.1_ASM361099v1	NA	74	71	100.00	4.05	63	Yes
GCA_003611035.1_ASM361103v1	NA	73	71	98.65	2.70	56	Yes
GCA_003612015.1_ASM361201v1	NA	73	71	98.65	4.05	69	Yes
GCA_003612395.1_ASM361239v1	NA	71	67	95.95	5.41	63	Yes
GCA_003612485.1_ASM361248v1	NA	73	69	98.65	5.41	63	Yes
GCA_003612515.1_ASM361251v1	NA	72	71	97.30	1.35	63	Yes
GCA_003612555.1_ASM361255v1	NA	72	70	97.30	2.70	67	Yes
GCA_003612585.1_ASM361258v1	NA	73	72	98.65	1.35	66	Yes
GCA_003612775.1_ASM361277v1	NA	74	67	100.00	9.46	59	Yes
GCA_003612935.1_ASM361293v1	NA	70	69	94.59	1.35	67	Yes
GCA_003614185.1_ASM361418v1	NA	74	72	100.00	2.70	70	Yes
GCA_003614435.1_ASM361443v1	NA	73	73	98.65	0.00	62	Yes
GCA_003614885.1_ASM361488v1	NA	72	70	97.30	2.70	68	Yes
GCA_003614915.1_ASM361491v1	NA	69	69	93.24	0.00	59	Yes
GCA_003614975.1_ASM361497v1	NA	74	74	100.00	0.00	71	Yes
GCA_003625475.1_ASM362547v1	NA	74	69	100.00	6.76	66	Yes
GCA_003625485.1_ASM362548v1	NA	74	69	100.00	6.76	64	Yes
GCA_003626515.1_ASM362651v1	NA	73	73	98.65	0.00	71	Yes
GCA_003626535.1_ASM362653v1	NA	73	70	98.65	4.05	61	Yes
GCA_003626545.1_ASM362654v1	NA	74	69	100.00	8.11	62	Yes
GCA_003626575.1_ASM362657v1	NA	73	72	98.65	1.35	63	Yes
GCA_003626595.1_ASM362659v1	NA	74	68	100.00	10.81	60	Yes
GCA_003626655.1_ASM362665v1	NA	74	69	100.00	6.76	57	Yes
GCA_003626735.1_ASM362673v1	NA	73	73	98.65	0.00	61	Yes
GCA_003626895.1_ASM362689v1	NA	74	66	100.00	10.81	58	Yes
GCA_003626975.1_ASM362697v1	NA	74	73	100.00	1.35	71	Yes
GCA_003627035.1_ASM362703v1	NA	72	71	97.30	1.35	68	Yes
GCA_003627075.1_ASM362707v1	NA	74	73	100.00	1.35	64	Yes
GCA_003627095.1_ASM362709v1	NA	74	72	100.00	2.70	70	Yes
GCA_003627155.1_ASM362715v1	NA	74	74	100.00	0.00	71	Yes
GCA_003627215.1_ASM362721v1	NA	73	69	98.65	5.41	66	Yes
GCA_003627755.1_ASM362775v1	NA	73	68	98.65	6.76	56	Yes
GCA_003627795.1_ASM362779v1	NA	73	71	98.65	2.70	60	Yes
GCA_003627815.1_ASM362781v1	NA	73	72	98.65	2.70	65	Yes
GCA_003627995.1_ASM362799v1	NA	73	72	98.65	1.35	61	Yes
GCA_003628145.1_ASM362814v1	NA	74	73	100.00	2.70	66	Yes
GCA_003628305.1_ASM362830v1	NA	72	70	97.30	2.70	66	Yes
GCA_003628445.1_ASM362844v1	NA	74	73	100.00	1.35	70	Yes
GCA_003628505.1_ASM362850v1	NA	72	71	97.30	1.35	69	Yes
GCA_003628555.1_ASM362855v1	NA	73	71	98.65	4.05	67	Yes
GCA_003628755.1_ASM362875v1	NA	73	73	98.65	0.00	67	Yes
GCA_003634045.1_ASM363404v1	NA	73	72	98.65	2.70	63	Yes
GCA_003634095.1_ASM363409v1	NA	73	72	98.65	1.35	61	Yes
GCA_003634495.1_ASM363449v1	NA	73	70	98.65	4.05	61	Yes
GCA_003634705.1_ASM363470v1	NA	74	72	100.00	4.05	62	Yes
GCA_003634845.1_ASM363484v1	NA	73	72	98.65	1.35	65	Yes
GCA_003634925.1_ASM363492v1	NA	74	70	100.00	6.76	60	Yes
GCA_003634935.1_ASM363493v1	NA	74	70	100.00	6.76	63	Yes
GCA_003634995.1_ASM363499v1	NA	74	66	100.00	13.51	58	Yes
GCA_003635115.1_ASM363511v1	NA	74	74	100.00	0.00	64	Yes
GCA_003635165.1_ASM363516v1	NA	74	72	100.00	2.70	67	Yes
GCA_003640395.1_ASM364039v1	NA	70	68	94.59	2.70	68	Yes
GCA_003641105.1_ASM364110v1	NA	69	69	93.24	0.00	66	Yes
GCA_003641205.1_ASM364120v1	NA	74	72	100.00	2.70	61	Yes
GCA_003651185.1_ASM365118v1	NA	74	74	100.00	0.00	70	Yes
GCA_003651225.1_ASM365122v1	NA	74	74	100.00	0.00	64	Yes
GCA_003651245.1_ASM365124v1	NA	74	70	100.00	5.41	62	Yes
GCA_003660445.1_ASM366044v1	NA	73	73	98.65	0.00	65	Yes
GCA_003660455.1_ASM366045v1	NA	74	74	100.00	0.00	63	Yes
GCA_003663795.1_ASM366379v1	NA	74	71	100.00	6.76	63	Yes
GCA_003663825.1_ASM366382v1	NA	74	74	100.00	0.00	69	Yes
GCA_003664125.1_ASM366412v1	NA	74	74	100.00	0.00	72	Yes
GCA_003664255.1_ASM366425v1	NA	74	66	100.00	13.51	57	Yes
GCA_003665065.1_ASM366506v1	NA	71	69	95.95	2.70	66	Yes
GCA_003665095.1_ASM366509v1	NA	73	71	98.65	2.70	63	Yes
GCA_003665595.1_ASM366559v1	NA	72	72	97.30	0.00	70	Yes
GCA_003666485.1_ASM366648v1	NA	72	72	97.30	0.00	68	Yes
GCA_003667705.1_ASM366770v1	NA	70	59	94.59	14.86	55	Yes
GCA_003667785.1_ASM366778v1	NA	74	73	100.00	1.35	69	Yes
GCA_003667805.1_ASM366780v1	NA	74	73	100.00	1.35	70	Yes
GCA_003667845.1_ASM366784v1	NA	74	73	100.00	2.70	70	Yes
GCA_003667905.1_ASM366790v1	NA	73	73	98.65	0.00	60	Yes
GCA_003668635.1_ASM366863v1	NA	74	73	100.00	1.35	72	Yes
GCA_003668955.1_ASM366895v1	NA	74	69	100.00	6.76	59	Yes
GCA_003669015.1_ASM366901v1	NA	74	74	100.00	0.00	70	Yes
GCA_003671495.1_ASM367149v1	NA	53	51	71.62	2.70	49	Yes
GCA_003671915.1_ASM367191v1	NA	74	73	100.00	1.35	68	Yes
GCA_003671935.1_ASM367193v1	NA	67	65	90.54	2.70	61	Yes
GCA_003674045.1_ASM367404v1	NA	74	68	100.00	8.11	63	Yes
GCA_003674065.1_ASM367406v1	NA	74	73	100.00	1.35	61	Yes
GCA_003674095.1_ASM367409v1	NA	73	69	98.65	5.41	59	Yes
GCA_003675305.1_ASM367530v1	NA	73	73	98.65	0.00	71	Yes
GCA_003675325.1_ASM367532v1	NA	74	73	100.00	2.70	64	Yes
GCA_003687175.1_ASM368717v1	NA	74	73	100.00	1.35	62	Yes
GCA_003687745.1_ASM368774v1	NA	72	72	97.30	0.00	70	Yes
GCA_003688285.1_ASM368828v1	NA	74	72	100.00	2.70	61	Yes
GCA_003688305.1_ASM368830v1	NA	74	74	100.00	0.00	62	Yes
GCA_003688595.1_ASM368859v1	NA	74	74	100.00	0.00	66	Yes
GCA_003688625.1_ASM368862v1	NA	74	74	100.00	0.00	66	Yes
GCA_003688855.1_ASM368885v1	NA	73	73	98.65	0.00	62	Yes
GCA_003688915.1_ASM368891v1	NA	72	69	97.30	4.05	60	Yes
GCA_003688995.1_ASM368899v1	NA	72	66	97.30	9.46	57	Yes
GCA_003691365.1_ASM369136v1	NA	74	74	100.00	0.00	66	Yes
GCA_003691445.1_ASM369144v1	NA	72	70	97.30	2.70	67	Yes
GCA_003691465.1_ASM369146v1	NA	74	70	100.00	5.41	68	Yes
GCA_003692825.1_ASM369282v1	NA	72	72	97.30	0.00	67	Yes
GCA_003696265.1_ASM369626v1	NA	74	67	100.00	9.46	59	Yes
GCA_003696305.1_ASM369630v1	NA	73	72	98.65	1.35	71	Yes
GCA_003696345.1_ASM369634v1	NA	74	72	100.00	2.70	61	Yes
GCA_003696365.1_ASM369636v1	NA	74	72	100.00	2.70	70	Yes
GCA_003697185.1_ASM369718v1	NA	73	70	98.65	6.76	58	Yes
GCA_003697345.1_ASM369734v1	NA	72	72	97.30	0.00	69	Yes
GCA_003697785.1_ASM369778v1	NA	74	74	100.00	0.00	61	Yes
GCA_003700275.1_ASM370027v1	NA	73	73	98.65	0.00	70	Yes
GCA_003702045.1_ASM370204v1	NA	73	72	98.65	1.35	69	Yes
GCA_003704105.1_ASM370410v1	NA	74	74	100.00	0.00	63	Yes
GCA_003709565.1_ASM370956v1	NA	74	74	100.00	0.00	60	Yes
GCA_003710085.1_ASM371008v1	NA	73	73	98.65	0.00	61	Yes
GCA_003710915.1_ASM371091v1	NA	73	72	98.65	1.35	70	Yes
GCA_003710935.1_ASM371093v1	NA	72	72	97.30	0.00	71	Yes
GCA_003710985.1_ASM371098v1	NA	73	71	98.65	2.70	69	Yes
GCA_003711105.1_ASM371110v1	NA	74	70	100.00	6.76	62	Yes
GCA_003711205.1_ASM371120v1	NA	74	72	100.00	2.70	68	Yes
GCA_003711265.1_ASM371126v1	NA	74	73	100.00	1.35	66	Yes
GCA_003711805.1_ASM371180v1	NA	74	74	100.00	0.00	60	Yes
GCA_003713065.1_ASM371306v1	NA	74	71	100.00	6.76	66	Yes
GCA_003716585.1_ASM371658v1	NA	74	73	100.00	1.35	66	Yes
GCA_003718335.1_ASM371833v1	NA	71	71	95.95	0.00	68	Yes
GCA_003718735.1_ASM371873v1	NA	74	71	100.00	4.05	70	Yes
GCA_003719305.1_ASM371930v1	NA	73	73	98.65	0.00	65	Yes
GCA_003719335.1_ASM371933v1	NA	73	71	98.65	2.70	68	Yes
GCA_003719725.1_ASM371972v1	NA	72	72	97.30	0.00	71	Yes
GCA_003721155.4_ASM372115v4	NA	74	74	100.00	0.00	64	Yes
GCA_003721245.1_ASM372124v1	NA	74	72	100.00	2.70	70	Yes
GCA_003721495.1_ASM372149v1	NA	73	69	98.65	5.41	64	Yes
GCA_003722315.1_ASM372231v1	NA	71	71	95.95	0.00	68	Yes
GCA_003722335.1_ASM372233v1	NA	73	73	98.65	0.00	65	Yes
GCA_003722355.1_ASM372235v1	NA	73	73	98.65	0.00	62	Yes
GCA_003724185.1_ASM372418v1	NA	74	73	100.00	1.35	64	Yes
GCA_003725295.1_ASM372529v1	NA	72	70	97.30	2.70	67	Yes
GCA_003725415.1_YH_panp20	NA	70	63	94.59	9.46	62	Yes
GCA_003725535.1_ASM372553v1	NA	74	73	100.00	1.35	63	Yes
GCA_003725575.1_ASM372557v1	NA	72	72	97.30	0.00	70	Yes
GCA_003725695.1_ASM372569v1	NA	74	72	100.00	2.70	62	Yes
GCA_003725745.1_ASM372574v1	NA	74	69	100.00	9.46	59	Yes
GCA_003725775.1_ASM372577v1	NA	73	73	98.65	0.00	64	Yes
GCA_003725995.1_ASM372599v1	NA	72	70	97.30	2.70	61	Yes
GCA_003726115.1_ASM372611v1	NA	73	70	98.65	4.05	69	Yes
GCA_003726935.1_ASM372693v1	NA	73	69	98.65	5.41	67	Yes
GCA_003731635.1_ASM373163v1	NA	74	72	100.00	2.70	69	Yes
GCA_003731765.1_ASM373176v1	NA	70	70	94.59	0.00	67	Yes
GCA_003732225.1_ASM373222v1	NA	71	71	95.95	0.00	68	Yes
GCA_003732245.1_ASM373224v1	NA	71	66	95.95	6.76	63	Yes
GCA_003732265.1_ASM373226v1	NA	71	66	95.95	6.76	63	Yes
GCA_003732275.1_ASM373227v1	NA	72	72	97.30	0.00	68	Yes
GCA_003732425.1_ASM373242v1	NA	71	70	95.95	1.35	67	Yes
GCA_003732665.1_ASM373266v1	NA	71	70	95.95	1.35	67	Yes
GCA_003732675.1_ASM373267v1	NA	71	70	95.95	1.35	67	Yes
GCA_003732705.1_ASM373270v1	NA	71	71	95.95	0.00	68	Yes
GCA_003732745.1_ASM373274v1	NA	71	70	95.95	1.35	66	Yes
GCA_003732755.1_ASM373275v1	NA	71	70	95.95	1.35	67	Yes
GCA_003751305.1_ASM375130v1	NA	73	73	98.65	0.00	69	Yes
GCA_003751445.1_ASM375144v1	NA	73	73	98.65	0.00	62	Yes
GCA_003751505.1_ASM375150v1	NA	68	68	91.89	0.00	66	Yes
GCA_003751565.1_ASM375156v1	NA	74	74	100.00	0.00	69	Yes
GCA_003751785.1_ASM375178v1	NA	74	74	100.00	0.00	61	Yes
GCA_003751945.1_ASM375194v1	NA	74	69	100.00	9.46	62	Yes
GCA_003752025.1_ASM375202v1	NA	74	74	100.00	0.00	68	Yes
GCA_003752265.1_ASM375226v1	NA	72	72	97.30	0.00	68	Yes
GCA_003752275.1_ASM375227v1	NA	73	72	98.65	1.35	62	Yes
GCA_003752465.1_ASM375246v1	NA	74	74	100.00	0.00	68	Yes
GCA_003752505.1_ASM375250v1	NA	73	72	98.65	1.35	61	Yes
GCA_003755175.1_ASM375517v1	NA	73	72	98.65	1.35	64	Yes
GCA_003755185.1_ASM375518v1	NA	74	71	100.00	4.05	61	Yes
GCA_003762905.1_ASM376290v1	NA	74	74	100.00	0.00	67	Yes
GCA_003795105.1_ASM379510v1	NA	73	69	98.65	5.41	66	Yes
GCA_003795125.1_ASM379512v1	NA	72	71	97.30	1.35	69	Yes
GCA_003795145.1_ASM379514v1	NA	73	72	98.65	1.35	70	Yes
GCA_003797185.1_ASM379718v1	NA	73	71	98.65	2.70	56	Yes
GCA_003797765.1_ASM379776v1	NA	74	71	100.00	4.05	67	Yes
GCA_003797775.2_ASM379777v2	NA	74	73	100.00	1.35	63	Yes
GCA_003797825.1_ASM379782v1	NA	74	73	100.00	1.35	62	Yes
GCA_003797835.1_ASM379783v1	NA	74	72	100.00	2.70	61	Yes
GCA_003797905.1_ASM379790v1	NA	73	69	98.65	8.11	65	Yes
GCA_003798325.1_ASM379832v1	NA	74	74	100.00	0.00	63	Yes
GCA_003798425.1_ASM379842v1	NA	74	74	100.00	0.00	72	Yes
GCA_003812265.1_ASM381226v1	NA	72	70	97.30	2.70	63	Yes
GCA_003812525.1_ASM381252v1	NA	73	73	98.65	0.00	71	Yes
GCA_003812745.1_ASM381274v1	NA	71	71	95.95	0.00	69	Yes
GCA_003813865.1_ASM381386v1	NA	71	68	95.95	4.05	66	Yes
GCA_003813965.1_ASM381396v1	NA	71	71	95.95	0.00	57	Yes
GCA_003813985.1_ASM381398v1	NA	73	72	98.65	1.35	66	Yes
GCA_003814005.1_ASM381400v1	NA	74	73	100.00	1.35	67	Yes
GCA_003814515.1_ASM381451v1	NA	73	72	98.65	1.35	69	Yes
GCA_003814555.1_ASM381455v1	NA	74	74	100.00	0.00	70	Yes
GCA_003814705.1_ASM381470v1	NA	74	71	100.00	5.41	61	Yes
GCA_003814765.1_ASM381476v1	NA	74	68	100.00	9.46	61	Yes
GCA_003814875.1_ASM381487v1	NA	72	68	97.30	5.41	60	Yes
GCA_003814885.1_ASM381488v1	NA	74	70	100.00	6.76	64	Yes
GCA_003815535.1_ASM381553v1	NA	74	74	100.00	0.00	62	Yes
GCA_003833015.1_ASM383301v1	NA	73	68	98.65	6.76	64	Yes
GCA_003837805.1_ASM383780v1	NA	74	74	100.00	0.00	58	Yes
GCA_003837865.1_ASM383786v1	NA	74	73	100.00	1.35	66	Yes
GCA_003846135.1_ASM384613v1	NA	74	74	100.00	0.00	72	Yes
GCA_003850005.1_ASM385000v1	NA	71	70	95.95	1.35	67	Yes
GCA_003850045.1_ASM385004v1	NA	73	71	98.65	2.70	62	Yes
GCA_003850245.1_ASM385024v1	NA	74	74	100.00	0.00	63	Yes
GCA_003850545.1_ASM385054v1	NA	69	68	93.24	1.35	67	Yes
GCA_003851465.1_ASM385146v1	NA	70	70	94.59	0.00	68	Yes
GCA_003851495.1_ASM385149v1	NA	70	70	94.59	0.00	68	Yes
GCA_003851545.1_ASM385154v1	NA	74	73	100.00	1.35	66	Yes
GCA_003851585.1_ASM385158v1	NA	70	70	94.59	0.00	68	Yes
GCA_003851685.1_ASM385168v1	NA	69	68	93.24	1.35	67	Yes
GCA_003851745.1_ASM385174v1	NA	71	71	95.95	0.00	68	Yes
GCA_003851985.1_ASM385198v1	NA	70	69	94.59	1.35	66	Yes
GCA_003852315.1_ASM385231v1	NA	69	68	93.24	1.35	67	Yes
GCA_003852405.1_ASM385240v1	NA	68	67	91.89	1.35	66	Yes
GCA_003852545.1_ASM385254v1	NA	74	73	100.00	1.35	68	Yes
GCA_003853415.1_ASM385341v1	NA	74	71	100.00	4.05	65	Yes
GCA_003853705.1_ASM385370v1	NA	74	72	100.00	2.70	66	Yes
GCA_003854235.1_ASM385423v1	NA	74	72	100.00	2.70	66	Yes
GCA_003854275.1_ASM385427v1	NA	74	71	100.00	4.05	65	Yes
GCA_003854875.1_ASM385487v1	NA	73	72	98.65	2.70	67	Yes
GCA_003854935.1_ASM385493v1	NA	74	72	100.00	2.70	66	Yes
GCA_003855095.1_ASM385509v1	NA	74	73	100.00	1.35	64	Yes
GCA_003855155.1_ASM385515v1	NA	74	74	100.00	0.00	70	Yes
GCA_003855395.1_ASM385539v1	NA	73	72	98.65	1.35	70	Yes
GCA_003855495.1_ASM385549v1	NA	73	71	98.65	2.70	60	Yes
GCA_003855655.1_ASM385565v1	NA	73	72	98.65	1.35	69	Yes
GCA_003856515.1_ASM385651v1	NA	73	73	98.65	0.00	71	Yes
GCA_003856525.1_ASM385652v1	NA	74	72	100.00	2.70	70	Yes
GCA_003856715.1_ASM385671v1	NA	74	73	100.00	2.70	63	Yes
GCA_003856815.1_ASM385681v1	NA	74	73	100.00	1.35	68	Yes
GCA_003856865.1_ASM385686v1	NA	74	73	100.00	1.35	71	Yes
GCA_003858455.1_ASM385845v1	NA	74	73	100.00	1.35	62	Yes
GCA_003859805.1_ASM385980v1	NA	74	72	100.00	2.70	61	Yes
GCA_003859965.1_ASM385996v1	NA	69	69	93.24	0.00	63	Yes
GCA_003859975.1_ASM385997v1	NA	73	72	98.65	1.35	70	Yes
GCA_003860045.1_ASM386004v1	NA	74	74	100.00	0.00	72	Yes
GCA_003860075.1_ASM386007v1	NA	74	73	100.00	1.35	59	Yes
GCA_003860405.1_ASM386040v1	NA	73	71	98.65	2.70	58	Yes
GCA_003862435.1_ASM386243v1	NA	72	71	97.30	1.35	68	Yes
GCA_003862465.1_ASM386246v1	NA	73	73	98.65	0.00	71	Yes
GCA_003862475.1_ASM386247v1	NA	74	73	100.00	1.35	69	Yes
GCA_003862485.1_ASM386248v1	NA	73	72	98.65	1.35	69	Yes
GCA_003863965.1_ASM386396v1	NA	73	72	98.65	1.35	70	Yes
GCA_003864335.1_ASM386433v1	NA	71	70	95.95	1.35	61	Yes
GCA_003865095.1_ASM386509v1	NA	73	70	98.65	9.46	68	Yes
GCA_003865155.1_ASM386515v1	NA	74	68	100.00	9.46	61	Yes
GCA_003865225.1_ASM386522v1	NA	73	69	98.65	5.41	59	Yes
GCA_003865375.1_ASM386537v1	NA	73	73	98.65	0.00	63	Yes
GCA_003885045.1_ASM388504v1	NA	69	65	93.24	6.76	61	Yes
GCA_003925875.1_ASM392587v1	NA	71	69	95.95	12.16	68	Yes
GCA_003931565.1_ASM393156v1	NA	73	70	98.65	4.05	62	Yes
GCA_003931795.1_ASM393179v1	NA	68	67	91.89	1.35	64	Yes
GCA_003931855.1_ASM393185v1	NA	73	71	98.65	2.70	68	Yes
GCA_003931875.1_ASM393187v1	NA	74	73	100.00	5.41	64	Yes
GCA_003931915.1_ASM393191v1	NA	74	71	100.00	5.41	63	Yes
GCA_003932715.1_ASM393271v1	NA	73	72	98.65	1.35	62	Yes
GCA_003933235.1_ASM393323v1	NA	73	73	98.65	0.00	61	Yes
GCA_003933715.1_ASM393371v1	NA	74	74	100.00	0.00	62	Yes
GCA_003933735.1_ASM393373v1	NA	74	72	100.00	2.70	65	Yes
GCA_003933745.1_ASM393374v1	NA	74	71	100.00	5.41	63	Yes
GCA_003934285.1_ASM393428v1	NA	74	74	100.00	0.00	64	Yes
