DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	NACHT
FIELD_LABELS	WD40	Ank_2	Ank	HET	Ank_4	NACHT_N	PNP_UDP_1	TIR_2	TPR_10	Helo_like_N
GCA_027603655|CDS_7150|458|620	0	0	0	0	0	0	0	1	0	0
GCA_027596945|CDS_5788|425|591	0	0	0	0	0	0	0	0	0	0
GCA_027596945|CDS_12700|17|184	0	0	0	0	0	0	0	0	0	0
GCA_027596945|CDS_3246|323|517	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_10214|273|430	0	1	1	0	1	0	0	0	0	1
GCA_003790465|CDS_11301|136|283	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_15315|352|521	0	1	0	0	0	0	0	0	0	0
GCA_003385255|CDS_337|400|579	0	1	0	0	0	0	0	0	0	0
GCA_000349385|CDS_6220|272|412	0	0	0	0	0	1	0	0	0	0
GCA_900536445|CDS_10936|401|554	0	0	1	0	0	0	0	0	0	0
GCA_000516985|CDS_13568|383|551	0	1	0	0	0	0	0	0	0	0
GCA_000836435|CDS_11943|341|495	0	1	0	0	1	1	0	0	0	0
GCA_000225545|CDS_7462|89|243	0	1	1	0	0	0	0	0	0	0
GCA_001481775|CDS_7798|86|245	0	1	0	0	1	0	0	0	0	0
GCA_002240705|CDS_4619|232|384	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_5559|427|577	0	1	1	0	0	0	0	0	0	0
GCA_003012165|CDS_10548|367|530	0	1	0	0	1	0	0	0	0	0
GCA_002105025|CDS_525|383|546	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10903|44|205	0	0	0	0	1	0	0	0	0	0
GCA_003016335|CDS_7060|403|562	0	1	0	0	0	0	0	0	0	0
GCA_000225545|CDS_6592|3|165	0	0	0	0	0	0	0	0	0	0
GCA_000225545|CDS_520|91|234	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_7068|413|564	0	1	1	0	0	0	1	0	0	0
GCA_003988795|CDS_4589|420|578	0	1	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5417|31|205	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5418|31|205	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1686|84|256	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8822|103|275	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11781|103|224	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4683|28|145	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1293|154|328	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4126|52|226	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13801|314|488	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6853|314|488	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6855|374|547	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9807|194|368	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_12976|385|560	0	0	0	0	0	0	0	0	0	0
GCA_000182895|CDS_10085|372|546	0	0	0	0	0	0	0	0	0	0
GCA_000143565|CDS_2841|294|456	0	0	0	0	0	0	0	0	1	0
GCA_000143565|CDS_784|400|570	0	0	0	0	0	0	0	0	1	0
GCA_000143565|CDS_9813|383|553	0	0	0	0	0	0	0	0	1	0
GCA_002938385|CDS_9943|2090|2227	0	0	0	0	0	0	0	0	1	0
GCA_002938385|CDS_9943|433|604	0	0	0	0	0	0	0	0	1	0
GCA_002938385|CDS_11266|415|585	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_1378|452|613	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_5449|467|628	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_10004|449|602	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_7383|461|620	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11052|373|531	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_508|42|206	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_3462|478|642	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_8191|521|678	0	0	0	0	0	0	0	0	0	0
GCA_001660795|CDS_5982|451|614	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_4821|432|591	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_13574|338|498	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_8927|441|601	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_12518|439|601	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_3299|643|799	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_10255|622|779	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_2700|475|636	0	0	0	0	0	0	0	0	0	0
GCA_003990805|CDS_6569|529|688	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_13053|338|501	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_8141|339|388	0	0	0	1	0	0	0	0	0	0
GCA_001566295|CDS_12834|427|585	0	0	0	0	0	0	0	0	0	0
GCA_001619985|CDS_7746|522|678	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_11492|358|514	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_13164|399|557	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_7959|407|574	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_5553|372|534	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_5554|416|578	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_2108|236|398	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_6481|362|514	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_1333|456|591	0	0	0	0	0	0	0	0	1	0
GCA_001662655|CDS_9651|191|362	0	1	1	0	0	0	0	0	0	0
GCA_000732205|CDS_8320|2|116	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_703|395|503	0	0	0	0	0	0	0	0	0	0
GCA_002916505|CDS_4438|75|233	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_11719|75|229	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_16607|83|247	0	0	0	0	0	0	0	0	1	0
GCA_003016335|CDS_16841|72|229	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_12003|93|255	0	0	0	0	0	0	0	0	1	0
GCA_001642045|CDS_8445|69|230	0	0	0	0	0	0	0	0	1	0
GCA_003313425|CDS_12714|73|228	0	0	0	0	0	0	0	0	1	0
GCA_001642045|CDS_8448|74|238	0	0	0	0	0	0	0	0	1	0
GCA_001642045|CDS_12249|110|273	0	0	0	0	0	0	0	0	1	0
GCA_002105095|CDS_9947|41|210	0	0	0	0	0	0	0	0	1	0
GCA_003988945|CDS_3551|406|574	0	0	0	0	0	0	0	0	1	0
GCA_003988945|CDS_6224|417|575	0	0	0	0	0	0	0	0	1	0
GCA_900073065|CDS_4882|386|523	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_2467|79|231	0	0	0	0	0	0	0	0	1	0
GCA_001566295|CDS_12652|38|186	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_11772|65|207	0	0	0	0	0	0	0	0	0	0
GCA_003574815|CDS_8949|270|425	0	0	0	0	0	0	0	0	0	0
GCA_002798055|CDS_7740|243|400	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_13040|32|182	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_8518|111|262	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_14319|360|516	0	0	0	0	0	0	0	0	0	0
GCA_002778095|CDS_6955|297|459	0	0	0	1	0	0	0	0	1	0
GCA_000464535|CDS_4041|409|566	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_11509|281|435	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_13434|252|394	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_7234|294|450	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_15945|286|441	0	0	0	1	0	0	0	0	1	0
GCA_001447215|CDS_11748|43|198	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_9248|280|428	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_1862|283|439	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_10924|279|435	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_13545|83|238	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_12090|276|432	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5559|281|435	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_5552|313|468	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_2384|282|437	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12532|279|434	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_8338|314|470	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12882|63|219	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_13691|279|436	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_4336|279|434	0	0	0	0	0	0	0	0	0	0
GCA_002572855|CDS_6885|363|512	0	0	0	0	0	0	0	0	0	0
GCA_003574815|CDS_7069|454|603	0	0	0	0	0	0	1	0	1	0
GCA_001599595|CDS_12684|433|585	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_7403|338|489	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_8730|292|447	0	0	0	0	0	0	0	0	0	0
GCA_002105095|CDS_7056|294|450	0	0	0	1	0	0	0	0	0	0
GCA_004000055|CDS_2851|338|477	0	0	0	0	0	0	0	0	0	0
GCA_000225545|CDS_2986|364|504	0	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_9277|288|448	0	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_3011|311|460	1	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_4041|296|442	1	0	0	0	0	0	0	0	0	0
GCA_002554575|CDS_3275|375|520	0	0	0	0	0	0	0	0	0	0
GCA_002104985|CDS_7117|418|585	0	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_2355|269|416	1	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_5437|470|619	1	0	0	0	0	0	0	0	0	0
GCA_002989075|CDS_2110|318|472	0	1	0	0	0	0	0	0	0	0
GCA_001660795|CDS_818|81|227	0	1	0	0	0	0	0	0	0	0
GCA_001660795|CDS_3106|266|426	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_8164|335|488	0	1	1	0	0	0	0	0	0	0
GCA_025435555|CDS_6913|430|586	0	0	0	0	0	0	0	1	0	0
GCA_027604745|CDS_10071|432|587	1	0	0	0	0	0	0	1	0	0
GCA_027604085|CDS_6988|432|588	1	0	0	0	0	0	0	1	0	0
GCA_027596065|CDS_11550|550|730	0	1	1	0	0	0	0	0	0	0
GCA_002104985|CDS_12580|411|568	1	0	0	0	0	0	0	1	0	0
GCA_027604365|CDS_11245|332|471	1	0	0	0	0	0	0	1	0	0
GCA_002104985|CDS_3755|423|580	1	0	0	0	0	0	0	1	0	0
GCA_027604365|CDS_1879|343|500	1	0	0	0	0	0	0	1	0	0
GCA_027604365|CDS_5003|1570|1745	0	1	1	0	1	0	0	1	0	0
GCA_027604365|CDS_2335|471|641	0	1	1	0	1	0	0	1	0	0
GCA_027604365|CDS_10206|469|648	0	1	1	0	0	0	0	0	0	0
GCA_027604365|CDS_9323|552|731	0	0	0	0	0	0	0	1	0	0
GCA_027604365|CDS_8872|470|633	0	1	0	0	1	0	0	1	0	0
GCA_002214945|CDS_6385|42|198	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_8498|218|385	0	1	0	0	0	0	0	0	0	0
GCA_000827215|CDS_5604|234|359	0	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_1644|418|598	1	0	0	0	0	0	0	1	0	0
GCA_025602895|CDS_2993|57|240	1	0	0	0	0	0	0	0	0	0
GCA_002104985|CDS_5465|440|608	0	0	0	0	0	0	0	1	0	0
GCA_027596065|CDS_7213|350|509	0	0	0	0	0	0	0	1	0	0
GCA_027596065|CDS_9477|259|425	0	0	0	0	0	0	0	1	0	0
GCA_025602895|CDS_5675|278|436	1	0	0	0	0	0	0	1	0	0
GCA_025765595|CDS_11805|357|548	0	0	0	0	0	0	0	1	0	0
GCA_025765595|CDS_15063|304|463	0	0	0	0	0	0	0	1	0	0
GCA_025765595|CDS_15061|159|321	0	0	0	0	0	0	0	0	0	0
GCA_025765615|CDS_3114|65|232	1	0	0	0	0	0	0	0	0	0
GCA_025765615|CDS_15576|41|214	1	0	0	0	0	0	0	0	0	0
GCA_025765615|CDS_7502|42|202	1	0	0	0	0	0	0	0	0	0
GCA_027596845|CDS_10605|353|526	0	0	0	0	0	0	0	1	0	0
GCA_025526935|CDS_693|490|636	1	0	0	0	0	0	0	0	0	0
GCA_027596065|CDS_7770|74|229	1	0	0	0	0	0	0	0	0	0
GCA_002214945|CDS_6064|389|537	0	0	0	0	0	0	0	0	1	0
GCA_027600645|CDS_4096|125|295	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_1178|907|1076	1	0	0	0	0	0	0	0	0	0
GCA_025449115|CDS_5605|199|349	1	0	0	0	0	0	0	0	0	0
GCA_025602895|CDS_2991|248|396	1	0	0	0	0	0	0	1	0	0
GCA_003790465|CDS_5086|239|395	0	0	1	0	0	0	0	0	0	0
GCA_003790465|CDS_4554|403|566	0	1	0	0	0	0	0	0	0	0
GCA_003790465|CDS_5094|300|447	0	0	0	0	0	0	0	0	0	0
GCA_002214945|CDS_5510|238|386	0	0	0	0	0	0	0	1	0	0
GCA_027596075|CDS_490|37|194	1	0	0	0	0	0	0	0	0	0
GCA_027596945|CDS_12558|54|233	0	0	0	0	0	0	0	0	0	0
GCA_027596845|CDS_10105|256|407	0	0	0	0	0	0	0	1	0	0
GCA_000968615|CDS_3144|199|356	0	1	1	0	0	0	0	0	0	0
GCA_027604605|CDS_7185|63|207	1	0	0	0	0	0	0	0	0	0
GCA_027604605|CDS_7778|391|511	1	0	0	0	0	0	0	0	0	0
GCA_027596075|CDS_2920|392|537	1	0	0	0	0	0	0	0	0	0
GCA_025526935|CDS_2672|694|852	1	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_6834|388|548	0	1	0	0	1	0	0	0	0	0
GCA_027596845|CDS_887|94|244	0	0	0	0	0	0	0	0	0	0
GCA_027596845|CDS_6757|466|613	1	0	0	0	0	0	0	1	0	0
GCA_027596845|CDS_881|1189|1339	1	0	0	0	0	0	0	1	0	0
GCA_027596845|CDS_8748|368|518	1	0	0	0	0	0	0	1	0	0
GCA_027600645|CDS_6352|819|977	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_1205|1680|1841	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_2398|684|841	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_3032|641|796	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_590|496|672	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_6534|562|738	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_4840|258|413	0	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_580|561|737	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_6190|495|658	1	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_1256|521|682	1	0	0	0	0	0	0	0	0	0
GCA_027596075|CDS_10436|172|291	0	0	0	0	0	0	0	0	0	0
GCA_027596135|CDS_9008|245|392	1	0	0	0	0	0	0	0	0	0
GCA_027603655|CDS_2015|346|498	0	0	0	0	0	0	0	1	0	0
GCA_027604545|CDS_2526|240|392	1	0	0	0	0	0	0	0	0	0
GCA_027604725|CDS_3575|390|542	1	0	0	0	0	0	0	0	0	0
GCA_025765615|CDS_4884|743|897	0	0	0	0	0	0	0	0	0	0
GCA_025201725|CDS_3745|91|253	1	0	0	0	0	0	0	0	0	0
GCA_027604165|CDS_4839|362|538	1	0	0	0	0	0	0	0	0	0
GCA_025435555|CDS_4183|431|605	1	0	0	0	0	0	0	0	0	0
GCA_025765595|CDS_15421|13|166	0	0	0	0	0	0	0	0	0	0
GCA_025765595|CDS_11269|353|513	1	0	0	0	0	0	0	0	0	0
GCA_027596065|CDS_7580|202|366	0	0	0	0	0	0	0	0	0	0
GCA_025765595|CDS_6047|51|234	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2370|222|367	0	1	1	0	0	0	0	0	0	0
GCA_000827475|CDS_12016|169|313	0	1	1	0	0	0	0	0	0	0
GCA_000827475|CDS_2368|222|366	0	1	1	0	0	0	0	0	0	0
GCA_000766925|CDS_6984|68|230	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_6979|258|417	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_8057|266|426	0	1	1	0	0	0	0	0	0	0
GCA_000827475|CDS_10452|267|415	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_8560|316|475	0	1	0	0	0	0	0	0	0	0
GCA_000827475|CDS_8486|280|453	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2919|285|448	0	1	0	0	0	0	0	0	0	0
GCA_000827475|CDS_8253|260|382	0	1	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2141|299|462	0	1	0	0	1	0	0	0	0	0
GCA_000827475|CDS_10496|14|171	0	1	0	0	0	0	0	0	0	0
GCA_025765615|CDS_11717|135|273	1	0	0	0	0	0	0	0	0	0
GCA_000392275|CDS_3087|355|532	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_100|341|517	0	0	0	0	0	0	0	0	0	0
GCA_003788565|CDS_6433|51|164	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_709|371|561	0	1	0	0	0	0	0	0	0	0
GCA_003788565|CDS_10647|236|394	0	1	1	0	0	0	0	0	0	0
GCA_003868215|CDS_5170|264|405	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_11958|297|454	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_5443|318|464	0	0	0	0	0	0	0	0	0	0
GCA_002307695|CDS_6920|327|498	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2817|87|268	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13311|653|834	0	0	0	0	0	0	0	0	0	0
GCA_001447215|CDS_12271|163|352	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_9714|22|162	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_4039|230|377	0	1	0	0	0	0	0	0	0	0
GCA_027604625|CDS_6457|136|288	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_3175|231|388	0	1	0	0	0	0	0	0	0	0
GCA_003013795|CDS_971|405|547	0	1	0	0	0	0	1	0	0	0
GCA_002927785|CDS_7678|208|355	0	1	0	0	0	0	0	0	0	0
GCA_003264845|CDS_9150|408|565	0	1	0	0	0	0	0	0	0	0
GCA_001662655|CDS_8512|355|506	0	1	0	0	0	0	0	0	0	0
GCA_002927785|CDS_7781|363|513	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_6076|389|546	0	1	0	0	0	0	0	0	0	0
GCA_001447215|CDS_5474|296|434	0	1	1	0	0	0	0	0	0	0
GCA_000225545|CDS_2053|948|1115	0	1	1	0	0	0	0	0	0	0
GCA_025526935|CDS_14856|119|299	0	0	0	0	0	0	0	0	0	0
GCA_027604605|CDS_4101|450|622	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1896|273|403	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_255|265|379	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_8213|296|408	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_8754|299|420	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_240|210|372	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_902|206|336	0	0	0	0	0	0	0	0	0	0
GCA_000225545|CDS_81|541|661	0	0	0	0	0	0	1	0	0	0
GCA_001481775|CDS_5486|40|154	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_1903|82|280	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_8675|238|416	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_8655|252|420	0	0	0	0	0	0	0	0	0	0
GCA_001270325|CDS_1685|276|403	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_1899|237|356	0	1	1	0	0	0	0	0	0	0
GCA_900073065|CDS_4195|345|511	0	1	0	0	0	1	0	0	0	0
GCA_002105095|CDS_3851|309|463	0	1	0	0	0	1	0	0	0	0
GCA_900073065|CDS_6092|337|499	0	1	0	0	0	1	0	0	0	0
GCA_003184365|CDS_10902|180|334	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_3418|347|503	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_3856|282|447	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_7235|246|369	0	0	1	0	0	0	0	0	0	0
GCA_000766925|CDS_1898|276|395	0	1	0	0	0	0	0	0	0	0
GCA_000766925|CDS_1901|242|360	0	1	0	0	0	0	0	0	0	0
GCA_002105025|CDS_15240|219|383	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_12404|107|258	0	0	0	1	0	0	0	0	0	0
GCA_003184365|CDS_4077|85|227	0	1	0	0	0	0	0	0	0	0
GCA_000732205|CDS_8224|311|479	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_12284|300|439	0	1	1	1	0	0	0	0	0	0
GCA_027600665|CDS_4577|23|187	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_1807|407|591	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_13452|411|590	0	1	0	0	0	0	1	0	0	0
GCA_001956345|CDS_2542|214|373	0	1	0	0	0	0	0	0	0	0
GCA_000349385|CDS_7900|344|490	0	1	1	0	0	0	0	0	0	0
GCA_003013795|CDS_4503|410|563	0	1	1	0	1	0	0	0	0	0
GCA_000516985|CDS_7493|414|556	0	1	1	0	0	0	1	0	0	0
GCA_000611775|CDS_8360|248|408	0	1	1	0	0	0	0	0	0	0
GCA_001662655|CDS_2131|202|379	0	1	0	0	0	0	0	0	0	0
GCA_000827215|CDS_23686|238|409	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_29353|205|352	0	0	0	0	0	0	0	0	0	1
GCA_002927785|CDS_6282|223|377	0	1	1	0	0	0	0	0	0	0
GCA_900073065|CDS_2576|267|411	0	0	1	1	1	0	0	0	0	0
GCA_003184365|CDS_8484|124|275	0	1	1	0	0	0	0	0	0	0
GCA_900073065|CDS_1576|395|565	0	0	0	0	0	1	0	0	0	0
GCA_003795315|CDS_9188|416|562	0	1	0	0	0	1	0	0	0	0
GCA_001662655|CDS_4222|414|561	0	1	1	0	0	1	0	0	0	0
GCA_900073065|CDS_14139|449|597	0	1	0	0	0	1	0	0	0	0
GCA_001481775|CDS_188|390|541	0	1	0	0	0	1	0	0	0	0
GCA_001481775|CDS_8140|379|540	0	1	1	0	1	1	0	0	0	0
GCA_001481775|CDS_1116|389|538	0	1	1	0	0	1	0	0	0	0
GCA_003868215|CDS_3650|414|575	0	1	0	0	0	1	0	0	0	0
GCA_900073065|CDS_605|463|613	0	1	1	0	0	1	0	0	0	0
GCA_900073065|CDS_10705|524|672	0	1	0	0	0	1	0	0	0	0
GCA_001563115|CDS_5497|412|558	0	1	0	0	0	1	0	0	0	0
GCA_002081935|CDS_11417|363|510	0	1	0	0	1	1	0	0	0	0
GCA_000143565|CDS_4574|224|385	0	1	1	0	1	0	0	0	0	0
GCA_000827265|CDS_9468|87|260	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_17374|70|217	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_21805|85|203	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_17399|103|233	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_20765|71|220	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_20650|190|350	0	1	1	0	0	0	0	0	0	0
GCA_000827265|CDS_17484|69|210	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_9422|69|216	0	1	1	0	0	0	0	0	0	0
GCA_000827265|CDS_16443|109|260	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_19417|88|163	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_17492|78|201	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_13028|46|194	0	1	0	0	0	0	0	0	0	0
GCA_000827265|CDS_10749|105|237	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_1740|62|214	0	1	0	0	0	0	0	0	0	0
GCA_000611775|CDS_3109|255|398	0	1	1	0	1	0	0	0	0	0
GCA_900073065|CDS_5018|214|387	0	1	1	0	0	0	0	0	0	1
GCA_002240705|CDS_2007|422|579	0	1	0	0	0	0	0	0	0	0
GCA_900290415|CDS_9445|217|340	0	0	0	0	0	0	0	0	0	1
GCA_001599595|CDS_2497|431|578	0	1	1	0	1	0	1	0	0	0
GCA_000264905|CDS_10616|338|491	0	0	0	0	0	0	0	0	0	0
GCA_003118255|CDS_3369|237|408	0	1	0	0	0	0	0	0	0	0
GCA_000264905|CDS_6045|351|534	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_6635|43|165	0	1	0	0	1	0	0	0	0	0
GCA_000827265|CDS_11504|313|465	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_13701|307|457	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_7014|333|479	0	1	1	0	0	0	0	0	0	0
GCA_000827215|CDS_23906|117|270	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_23919|174|326	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_4280|370|511	0	1	1	0	1	0	0	0	0	0
GCA_000766925|CDS_7009|357|502	0	1	0	0	1	0	0	0	0	0
GCA_002994785|CDS_7666|256|405	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_7674|207|356	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_7543|467|616	0	0	0	0	0	0	0	0	0	0
GCA_002994785|CDS_6915|288|443	0	1	1	0	0	0	0	0	0	0
GCA_001481775|CDS_2626|405|583	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_1425|55|238	0	1	0	0	0	0	0	0	0	0
GCA_000225545|CDS_5660|105|261	0	1	1	0	0	0	0	0	0	0
GCA_000349385|CDS_10938|394|541	0	0	0	0	0	0	1	0	0	0
GCA_000963775|CDS_12020|406|552	0	0	0	0	0	0	1	0	0	0
GCA_000963775|CDS_11026|142|289	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11829|399|548	0	1	1	0	1	0	0	0	0	0
GCA_000516985|CDS_8346|405|578	0	1	1	0	0	0	0	0	0	0
GCA_002105095|CDS_3547|372|525	0	1	1	0	0	0	1	0	0	0
GCA_002105095|CDS_6206|164|319	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_6914|411|566	0	1	0	0	0	0	0	0	0	0
GCA_003313425|CDS_13183|405|583	0	1	1	0	0	0	0	0	0	0
GCA_001692915|CDS_5898|372|516	0	0	0	0	0	0	1	0	0	0
GCA_001600455|CDS_472|395|549	0	1	0	0	0	0	0	0	0	0
GCA_001692735|CDS_11059|229|378	0	0	1	0	0	0	0	0	0	1
GCA_003012165|CDS_1842|226|369	0	1	1	0	1	0	0	0	0	0
