DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	HET
FIELD_LABELS	Ank_2	NACHT	TPR_12	WD40	TPR_10	NB-ARC	Pkinase	Ank	Ank_4	ZZ
GCA_002865625|CDS_343|71|156	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_6930|48|195	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_2435|31|147	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_2111|170|325	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_8081|257|384	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_532|46|222	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_6055|50|225	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_10002|72|226	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_12605|49|194	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_13026|44|204	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_13921|3|80	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_4102|9|121	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_7764|120|275	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_2512|127|252	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_10085|83|209	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_11926|40|172	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_4650|46|202	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_12231|449|615	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12348|29|175	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_9607|28|174	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_2706|221|367	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16674|43|237	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_20088|84|229	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1092|45|177	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_4736|78|250	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_7254|100|284	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_4041|44|167	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_2308|42|224	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_8851|48|222	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_35|44|203	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_9759|49|238	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_8006|43|207	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16195|103|252	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_714|75|224	0	0	0	0	0	0	0	0	0	0
GCA_000261425|CDS_2696|98|255	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_4074|71|217	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10641|62|193	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_13218|47|212	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11258|47|212	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_3021|48|213	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_8968|67|215	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_4331|227|385	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_7342|58|187	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_11824|103|257	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6434|53|205	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_4536|47|249	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_8960|48|182	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_8817|46|202	0	0	0	0	0	0	0	0	0	0
GCA_004155245|CDS_8288|65|209	0	0	0	0	0	0	0	0	0	0
GCA_000498615|CDS_1360|116|308	0	0	0	0	0	0	0	0	0	0
GCA_001956345|CDS_7033|963|1092	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_10516|49|198	0	0	0	0	0	0	0	0	0	0
GCA_004155245|CDS_9187|44|177	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_10830|324|470	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_5305|58|241	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_9314|8|170	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_6097|83|178	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_1948|301|449	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14713|66|181	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_11451|252|392	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_4099|248|384	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_12668|59|206	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_2650|43|186	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_9400|107|304	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5823|93|243	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_6413|211|358	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_6492|154|297	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_12566|79|239	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_1474|235|385	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_4062|213|358	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_10459|216|362	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_723|143|305	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_5653|44|185	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14162|62|158	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_10321|194|357	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_1741|71|221	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_7003|61|209	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_2998|127|283	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_3998|206|352	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_11256|81|150	0	0	0	0	0	0	0	0	0	0
GCA_002760635|CDS_14341|206|354	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_9084|178|328	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_3665|63|217	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_9038|95|266	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_5806|190|341	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_523|48|219	0	0	0	0	0	0	0	0	0	0
GCA_000697705|CDS_6909|121|216	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_2664|30|171	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_609|53|239	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_13411|51|139	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_8211|92|260	0	0	0	0	0	0	0	0	0	0
GCA_002162485|CDS_8070|57|204	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_4383|190|339	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_583|171|320	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_17466|123|259	0	0	0	0	0	0	0	0	0	0
GCA_002105095|CDS_10623|46|206	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_8764|65|245	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_6288|219|368	0	0	0	0	0	0	0	0	0	0
GCA_002778095|CDS_8915|104|222	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_979|56|228	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_4584|46|194	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_8043|60|239	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14041|327|471	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_9988|88|227	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_16053|46|204	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_10833|71|213	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_3575|38|214	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_3701|65|232	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_10458|65|220	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_6160|81|215	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_405|45|233	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_3218|55|168	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12381|39|192	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_260|47|229	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_11068|180|335	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_11419|116|181	0	0	0	0	0	0	0	0	0	0
GCA_000968615|CDS_3846|101|261	0	0	0	0	0	0	0	0	0	0
GCA_027600645|CDS_7240|52|140	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_652|119|187	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_1671|79|237	0	0	0	0	0	0	0	0	0	0
GCA_003988815|CDS_4352|78|270	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_3919|56|201	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_14275|68|176	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_7989|82|248	0	0	0	0	0	0	0	0	0	0
GCA_000836295|CDS_3341|26|115	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_8353|175|351	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_4258|18|100	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_14867|687|827	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_8541|5|184	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_4348|45|151	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_4105|558|711	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_1996|63|164	0	0	0	0	0	0	0	0	0	0
GCA_001599915|CDS_7965|88|259	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_12590|8|97	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_9237|70|197	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_49|43|210	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_5213|58|221	0	0	0	0	0	0	0	0	0	0
GCA_001510565|CDS_1309|53|238	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_5936|48|208	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_9906|93|257	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_9049|66|215	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_3646|84|244	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_13291|46|208	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_16440|59|235	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_4064|41|124	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12125|43|204	0	0	0	0	0	0	0	0	0	0
GCA_002798055|CDS_4423|58|209	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_2946|37|119	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_12875|60|224	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4513|49|246	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_8738|200|300	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_466|102|241	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_6676|47|215	0	0	0	0	0	0	0	0	0	0
GCA_000226115|CDS_9080|46|145	0	0	0	0	0	0	0	0	0	0
GCA_002778095|CDS_7993|89|275	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_10204|57|137	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_12598|77|238	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_2474|46|206	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_8242|28|188	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_2479|59|153	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10723|60|242	0	0	0	0	0	0	0	0	0	0
GCA_000338955|CDS_5060|53|204	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_6589|78|250	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_13189|46|199	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12560|143|300	0	0	0	0	0	0	0	0	0	0
GCA_000836295|CDS_5212|47|215	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_6573|9|170	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_7488|46|130	0	0	0	0	0	0	0	0	0	0
GCA_002162485|CDS_3495|45|174	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_9320|45|174	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_979|52|213	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14642|46|179	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_1476|60|233	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_296|75|173	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15381|78|259	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_11922|46|184	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_2855|49|143	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_7338|14|130	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_6654|43|231	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_7427|46|197	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_3809|82|238	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15485|32|113	0	0	0	0	0	0	0	0	0	0
GCA_002162545|CDS_7190|44|194	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16058|43|206	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_6197|44|241	0	0	0	0	0	0	0	0	0	0
GCA_004335205|CDS_4148|56|201	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_1770|109|244	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_8923|46|248	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_7559|47|207	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_4516|45|213	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_3639|69|206	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_4551|87|255	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_7725|45|227	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_9319|120|304	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_10857|109|252	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_9218|48|185	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_15327|36|120	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15813|51|186	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_9634|83|216	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_1025|1|111	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_8647|3|110	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_9548|1|110	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_10835|1|63	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_10542|33|91	0	0	0	0	0	0	0	0	0	0
GCA_001895945|CDS_10712|32|101	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_3333|6|56	1	0	0	0	0	0	0	1	0	0
GCA_002760635|CDS_8686|245|303	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_1438|2|140	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_13|237|349	1	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_2556|51|100	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_6422|281|425	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_2579|856|1004	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_643|545|694	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_8801|1|57	0	0	0	0	0	0	0	0	0	0
GCA_001651415|CDS_14561|449|497	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_13716|3|97	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4935|45|179	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_2042|42|130	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_9564|58|199	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_10895|59|196	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_18677|43|184	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_8411|51|185	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6664|46|189	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_12658|50|187	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_11610|48|136	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_9343|50|203	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_4695|61|267	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_4593|50|203	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_12258|35|120	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_6789|895|1048	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_7946|82|236	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_1501|145|296	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_2466|29|159	0	0	1	0	0	0	0	0	0	0
GCA_003313425|CDS_4054|53|192	1	0	0	0	0	0	0	1	0	0
GCA_001481775|CDS_9614|76|209	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12491|29|160	0	0	0	0	0	0	0	0	0	0
GCA_003019875|CDS_7343|70|206	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_6355|70|206	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_8523|67|225	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_4202|54|220	0	0	0	0	0	0	0	0	0	0
GCA_001513895|CDS_2931|158|337	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_14116|53|195	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_3817|376|483	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_4447|56|226	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_10297|56|172	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_5333|581|716	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10912|44|185	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14687|74|229	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_10116|128|278	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_1808|151|300	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_4784|30|202	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_8129|52|203	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_2099|52|207	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_5570|56|210	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_10524|45|205	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1393|49|190	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_7816|44|199	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_14320|59|213	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_4112|147|301	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_5464|48|211	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_7454|53|212	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_9980|49|206	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_4965|47|220	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_7973|47|216	0	0	0	0	0	0	0	0	0	0
GCA_004335205|CDS_9254|37|202	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5317|127|285	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_7851|50|198	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_5518|49|213	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_2851|80|238	0	0	0	0	0	0	0	0	0	0
GCA_001513895|CDS_1258|54|270	0	0	0	0	0	0	0	0	0	0
GCA_002105095|CDS_5585|46|213	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_13417|103|262	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_731|43|177	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_7237|47|208	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_9488|45|207	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_3383|73|232	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_2772|49|212	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_11078|6|154	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_11854|178|324	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_9324|45|251	0	0	0	0	0	0	0	0	0	0
GCA_000392275|CDS_6072|50|216	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_3214|59|224	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_9021|42|237	0	0	0	0	0	0	0	0	0	0
GCA_000738655|CDS_9825|38|191	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_9|45|174	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_1032|53|201	0	0	0	0	0	0	0	0	0	0
GCA_001660795|CDS_6316|57|156	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1720|136|287	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_10430|130|331	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12849|44|175	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_8939|18|172	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_13345|49|139	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_7144|45|175	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11479|65|215	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_7953|101|255	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_3967|51|210	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_260|47|213	0	0	0	0	0	0	0	0	0	0
GCA_003988815|CDS_8123|44|175	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_9069|52|213	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_8085|59|196	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_142|75|221	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5840|67|202	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_4993|38|191	0	0	0	0	0	0	0	0	0	0
GCA_900618795|CDS_6680|50|215	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_5934|47|220	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_8858|46|199	1	0	0	0	0	0	0	1	1	0
GCA_000338955|CDS_7635|129|285	0	0	0	0	0	0	0	0	0	0
GCA_900465125|CDS_5689|77|233	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_5597|46|211	1	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_1093|56|207	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5585|56|207	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_9533|69|240	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_6754|76|260	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_11438|49|235	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_10651|27|178	0	0	0	0	0	0	0	0	0	0
GCA_000836295|CDS_7862|57|207	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_2178|10|163	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_9473|163|311	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_3024|46|194	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_4700|58|205	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_5312|45|174	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_14232|48|208	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_35|50|183	0	0	1	0	1	0	0	0	0	0
GCA_000738655|CDS_8170|73|216	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_14935|80|240	0	0	0	0	0	0	0	0	0	0
GCA_003019875|CDS_3157|5|160	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_11743|68|219	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5820|68|222	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_11996|32|126	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_15946|108|275	0	0	0	0	0	0	0	0	0	0
GCA_004155245|CDS_4644|71|233	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_10675|46|219	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_2936|16|170	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14081|91|253	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_5421|49|190	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_8774|1509|1615	0	0	0	0	0	0	1	0	0	0
GCA_001692915|CDS_11767|63|192	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_8539|65|129	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_863|126|273	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_15114|23|137	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_13707|195|253	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_8372|14|129	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_9491|14|103	0	0	0	0	0	0	0	0	0	0
GCA_027604605|CDS_5918|378|434	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_1238|232|318	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_3261|87|175	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_10852|98|263	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_5359|76|129	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_1121|179|331	0	0	0	0	0	0	0	0	0	0
GCA_027604365|CDS_7376|310|471	0	0	0	0	0	0	0	0	0	0
GCA_002104985|CDS_14954|306|467	0	0	0	0	0	0	0	0	0	1
GCA_002865625|CDS_1274|255|404	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_434|132|238	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_5972|186|324	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_6981|18|111	0	0	0	0	0	0	0	0	0	0
GCA_002778095|CDS_6379|55|221	0	0	0	0	0	0	0	0	0	0
