DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	reducing_support
GCA_001563115|JEMN01001157.1.region001|T1PKS|CNYM01_06823_PKS_KS.1	6
GCA_003184365|scaffold_93.region001|T1PKS|FUN_008908_PKS_KS.1	6
GCA_003184365|scaffold_97.region001|T1PKS|FUN_009118_PKS_KS.1	4
GCA_002927785|scaffold_272.region001|T1PKS|FUN_005279_PKS_KS.1	6
GCA_003988795|scaffold_2.region002|T1PKS|FUN_000951_PKS_KS.1	7
GCA_003988795|scaffold_38.region001|T1PKS|FUN_010298_PKS_KS.1	2
GCA_001692735|KV745157.1.region001|T1PKS|K432DRAFT_428285_PKS_KS.1	6
GCA_000385595|KB915787.1.region001|T1PKS|UCRNP2_1220_PKS_KS.1	6
GCA_001447215|scaffold_552.region001|T1PKS|FUN_011860_PKS_KS.1	6
GCA_003671545|scaffold_233.region001|T1PKS|FUN_010939_PKS_KS.1	6
GCA_001692915|KV749350.1.region001|T1PKS|AOQ84DRAFT_362909_PKS_KS.1	3
GCA_001481775|NW_020171350.1.region002|T1PKS|TGAM01_v204625_PKS_KS.1	7
GCA_000963775|scaffold_33.region001|T1PKS|FUN_009021_PKS_KS.1	8
GCA_003868215|scaffold_12.region002|T1PKS|FUN_003035_PKS_KS.1	6
GCA_000354255|NW_014024929.1.region001|T1PKS|COCC4DRAFT_167230_PKS_KS.1	6
GCA_004216415|scaffold_123.region001|T1PKS|FUN_007364_PKS_KS.1	6
GCA_000003515|CH476615.1.region005|T1PKS|UREG_02932_PKS_KS.1	7
GCA_001270325|scaffold_7.region004|T1PKS|FUN_004146_PKS_KS.1	5
GCA_001270325|scaffold_21.region001|T1PKS|FUN_007563_PKS_KS.1	7
GCA_900073065|FJOG01000001.1.region001|T1PKS|PAC_00199_PKS_KS.1	6
GCA_001619985|NW_017264205.1.region001|T1PKS|L228DRAFT_214821_PKS_KS.1	7
GCA_002105025|MCFA01000098.1.region001|T1PKS|BCR34DRAFT_603445_PKS_KS.1	6
GCA_001692735|KV745185.1.region001|T1PKS|K432DRAFT_445820_PKS_KS.1	4
GCA_003184365|scaffold_82.region001|T1PKS|FUN_008297_PKS_KS.1	6
GCA_003184365|scaffold_112.region001|T1PKS|FUN_009741_PKS_KS.1	6
GCA_000464535|NW_006913659.1.region001|T1PKS|EPUS_00742_PKS_KS.1	5
GCA_000349385|KB705946.1.region001|T1PKS|UCREL1_2836_PKS_KS.1	5
GCA_003012165|scaffold_426.region001|T1PKS|FUN_008956_PKS_KS.1	5
GCA_003988945|scaffold_14.region001|T1PKS|FUN_000929_PKS_KS.1	6
GCA_001600455|scaffold_4.region010|T1PKS|FUN_006693_PKS_KS.1	6
GCA_000812885|scaffold_767.region001|T1PKS|FUN_004534_PKS_KS.1	5
GCA_003012165|scaffold_49.region001|T1PKS|FUN_002185_PKS_KS.1	7
GCA_004335205|scaffold_221.region001|T1PKS|FUN_007028_PKS_KS.1	7
GCA_003988795|scaffold_6.region004|T1PKS|FUN_003298_PKS_KS.1	5
GCA_001600455|scaffold_6.region003|T1PKS|FUN_008227_PKS_KS.1	6
GCA_002081935|scaffold_244.region001|T1PKS|FUN_007997_PKS_KS.1	5
GCA_000349385|KB706935.1.region001|T1PKS|UCREL1_7898_PKS_KS.1	3
GCA_001600455|scaffold_9.region007|T1PKS|FUN_011402_PKS_KS.1	5
GCA_003012165|scaffold_3.region001|T1PKS|FUN_000250_PKS_KS.1	5
GCA_002081935|scaffold_245.region001|T1PKS|FUN_008011_PKS_KS.1	0
GCA_001599595|scaffold_18.region002|T1PKS|FUN_012038_PKS_KS.1	5
GCA_000349385|KB706134.1.region001|T1PKS|UCREL1_3886_PKS_KS.1	4
GCA_000349385|KB706079.1.region001|T1PKS|UCREL1_3513_PKS_KS.1	4
GCA_000516985|NW_006917099.1.region003|T1PKS|PFICI_11984_PKS_KS.1	5
GCA_001600455|scaffold_14.region001|T1PKS|FUN_012893_PKS_KS.1	6
GCA_000516985|NW_006917097.1.region006|T1PKS|PFICI_10144_PKS_KS.1	6
GCA_001600455|scaffold_11.region004|T1PKS|FUN_012275_PKS_KS.1	7
GCA_001481775|NW_020171354.1.region001|T1PKS|TGAM01_v205505_PKS_KS.1	7
GCA_002798055|scaffold_149.region001|T1PKS|FUN_004589_PKS_KS.1	2
GCA_000963775|scaffold_15.region001|T1PKS|FUN_005787_PKS_KS.1	5
GCA_000812075|scaffold_12.region001|T1PKS|FUN_000887_PKS_KS.1	5
GCA_000349385|KB706111.1.region001|T1PKS|UCREL1_3715_PKS_KS.1	4
GCA_000349385|KB707045.1.region001|T1PKS|UCREL1_8471_PKS_KS.1	6
GCA_003385255|scaffold_1.region002|T1PKS|FUN_000086_PKS_KS.1	5
GCA_004155245|scaffold_3.region002|T1PKS|FUN_002095_PKS_KS.1	5
GCA_002081935|scaffold_92.region001|T1PKS|FUN_004319_PKS_KS.1	6
GCA_002105095|NW_024467971.1.region002|T1PKS|BCR38DRAFT_400259_PKS_KS.1	5
GCA_000498615|scaffold_16.region001|T1PKS|FUN_000600_PKS_KS.1	5
GCA_003073855|KZ805585.1.region001|T1PKS|DM02DRAFT_676811_PKS_KS.1	6
GCA_000812885|scaffold_231.region001|T1PKS|FUN_001941_PKS_KS.1	2
GCA_002105025|MCFA01000304.1.region001|T1PKS|BCR34DRAFT_608222_PKS_KS.1	5
GCA_003073855|KZ805355.1.region001|T1PKS|DM02DRAFT_590921_PKS_KS.1	4
GCA_001600455|scaffold_2.region007|T1PKS|FUN_003295_PKS_KS.1	5
GCA_000963775|scaffold_97.region001|T1PKS|FUN_013855_PKS_KS.1	5
GCA_000963775|scaffold_61.region001|T1PKS|FUN_011876_PKS_KS.1	6
GCA_000498615|scaffold_79.region001|T1PKS|FUN_002113_PKS_KS.1	6
GCA_001600455|scaffold_2.region006|T1PKS|FUN_002917_PKS_KS.1	6
GCA_000349385|KB705907.1.region001|T1PKS|UCREL1_2750_PKS_KS.1	5
GCA_001600455|scaffold_2.region008|T1PKS|FUN_003350_PKS_KS.1	5
GCA_003073855|KZ805379.1.region001|T1PKS|DM02DRAFT_593308_PKS_KS.1	5
GCA_001599595|scaffold_11.region004|T1PKS|FUN_010188_PKS_KS.1	7
GCA_000498615|scaffold_626.region001|T1PKS|FUN_007765_PKS_KS.1	4
GCA_001599595|scaffold_1.region008|T1PKS|FUN_001346_PKS_KS.1	4
GCA_900073065|FJOG01000066.1.region001|T1PKS|PAC_19082_PKS_KS.1	6
GCA_003988945|scaffold_141.region001|T1PKS|FUN_005132_PKS_KS.1	6
GCA_001642045|NW_017253360.1.region011|T1PKS|CC84DRAFT_1080713_PKS_KS.1	5
GCA_002105025|MCFA01000334.1.region001|T1PKS|BCR34DRAFT_646535_PKS_KS.1	6
GCA_003012165|scaffold_65.region001|T1PKS|FUN_002674_PKS_KS.1	6
GCA_003073855|KZ805493.1.region001|T1PKS|DM02DRAFT_690006_PKS_KS.1	7
GCA_000516985|NW_006917095.1.region003|T1PKS|PFICI_07957_PKS_KS.1	12
GCA_003016335|KZ678135.1.region001|T1PKS|BS50DRAFT_620815_PKS_KS.1	6
GCA_003073855|KZ805593.1.region001|T1PKS|DM02DRAFT_696181_PKS_KS.1	6
GCA_000225545|NW_011645636.1.region001|T1PKS|AOL_s00079g496_PKS_KS.1	6
GCA_000225545|NW_011645772.1.region004|T1PKS|AOL_s00215g926_PKS_KS.1	5
GCA_004000055|SAEB01000009.1.region001|T1PKS|DFL_006583_PKS_KS.1	6
GCA_000225545|NW_011645600.1.region003|T1PKS|AOL_s00043g828_PKS_KS.1	5
GCA_002105025|MCFA01000010.1.region001|T1PKS|BCR34DRAFT_474444_PKS_KS.1	7
GCA_000467715|scaffold_86.region001|T1PKS|FUN_005083_PKS_KS.1	5
GCA_000498615|scaffold_341.region001|T1PKS|FUN_005663_PKS_KS.1	5
GCA_000467715|scaffold_33.region001|T1PKS|FUN_002425_PKS_KS.1	6
GCA_900536445|scaffold_529.region001|T1PKS|FUN_011809_PKS_KS.1	6
GCA_001956345|scaffold_260.region001|T1PKS|FUN_004981_PKS_KS.1	5
GCA_003988945|scaffold_233.region001|T1PKS|FUN_006799_PKS_KS.1	5
GCA_000812885|scaffold_751.region001|T1PKS|FUN_004480_PKS_KS.1	0
GCA_003073855|KZ805411.1.region001|T1PKS|DM02DRAFT_657248_PKS_KS.1	5
GCA_002240705|scaffold_3264.region001|T1PKS|FUN_010846_PKS_KS.1	1
GCA_000611775|scaffold_1.region006|T1PKS|FUN_002126_PKS_KS.1	8
GCA_000963775|scaffold_175.region001|T1PKS|FUN_015676_PKS_KS.1	3
GCA_001600455|scaffold_5.region003|T1PKS|FUN_007623_PKS_KS.1	3
GCA_003073855|KZ805451.1.region001|T1PKS|DM02DRAFT_598485_PKS_KS.1	4
GCA_000516985|NW_006917101.1.region002|T1PKS|PFICI_13417_PKS_KS.1	3
GCA_003073855|KZ805356.1.region001|T1PKS|DM02DRAFT_590994_PKS_KS.1	3
GCA_003073855|KZ805600.1.region001|T1PKS|DM02DRAFT_676936_PKS_KS.1	5
GCA_003073855|KZ805604.1.region001|T1PKS|DM02DRAFT_697109_PKS_KS.1	6
GCA_003073855|KZ805326.1.region001|T1PKS|DM02DRAFT_586998_PKS_KS.1	3
GCA_001642045|NW_017253367.1.region004|T1PKS|CC84DRAFT_1251427_PKS_KS.1	5
GCA_003073855|KZ805632.1.region001|T1PKS|DM02DRAFT_677173_PKS_KS.1	3
GCA_000467715|scaffold_519.region001|T1PKS|FUN_011977_PKS_KS.1	4
GCA_001956345|scaffold_206.region001|T1PKS|FUN_004601_PKS_KS.1	5
GCA_003795315|LKEA01000087.1.region001|T1PKS|VMCG_10550_PKS_KS.1	4
GCA_001599595|scaffold_17.region002|T1PKS|FUN_011855_PKS_KS.1	6
GCA_000498615|scaffold_408.region001|T1PKS|FUN_006254_PKS_KS.1	5
GCA_003073855|KZ805316.1.region002|T1PKS|DM02DRAFT_128179_PKS_KS.1	5
GCA_002162545|scaffold_36.region001|T1PKS|FUN_008524_PKS_KS.1	7
GCA_000467715|scaffold_180.region001|T1PKS|FUN_007936_PKS_KS.1	6
GCA_002927785|scaffold_502.region001|T1PKS|FUN_007402_PKS_KS.1	7
GCA_003016335|KZ678128.1.region002|T1PKS|BS50DRAFT_581489_PKS_KS.1	6
GCA_002105025|MCFA01000292.1.region001|T1PKS|BCR34DRAFT_498791_PKS_KS.1	7
GCA_003073855|KZ805561.1.region001|T1PKS|DM02DRAFT_694689_PKS_KS.1	6
GCA_001599595|scaffold_17.region001|T1PKS|FUN_011807_PKS_KS.1	6
GCA_003073855|KZ805595.1.region001|T1PKS|DM02DRAFT_696219_PKS_KS.1	7
GCA_900536445|scaffold_147.region001|T1PKS|FUN_006614_PKS_KS.1	5
GCA_000812885|scaffold_247.region001|T1PKS|FUN_002038_PKS_KS.1	5
GCA_003988795|scaffold_10.region002|T1PKS|FUN_004688_PKS_KS.1	6
GCA_000464535|NW_006916278.1.region001|T1PKS|EPUS_06515_PKS_KS.1	3
GCA_000963775|scaffold_14.region001|T1PKS|FUN_005400_PKS_KS.1	3
GCA_003795315|LKEA01000002.1.region001|T1PKS|VMCG_00852_PKS_KS.1	5
GCA_003016335|KZ678130.1.region002|T1PKS|BS50DRAFT_516084_PKS_KS.1	4
GCA_003574815|scaffold_1.region003|T1PKS|FUN_000617_PKS_KS.1	7
GCA_000464535|NW_006916474.1.region001|T1PKS|EPUS_00422_PKS_KS.1	6
GCA_003795315|LKEA01000007.1.region001|T1PKS|VMCG_03411_PKS_KS.1	4
GCA_001600455|scaffold_7.region004|T1PKS|FUN_009435_PKS_KS.1	3
GCA_000812885|scaffold_218.region001|T1PKS|FUN_001867_PKS_KS.1	2
GCA_003988945|scaffold_52.region001|T1PKS|FUN_002687_PKS_KS.1	6
GCA_003988815|scaffold_34.region001|T1PKS|FUN_006267_PKS_KS.1	6
GCA_003988815|scaffold_83.region001|T1PKS|FUN_009146_PKS_KS.1	5
GCA_000467715|scaffold_124.region001|T1PKS|FUN_006465_PKS_KS.1	6
GCA_000611775|scaffold_5.region004|T1PKS|FUN_007038_PKS_KS.1	5
GCA_900536445|scaffold_18.region001|T1PKS|FUN_001377_PKS_KS.1	5
GCA_003049485|scaffold_97.region001|T1PKS|FUN_004340_PKS_KS.1	6
GCA_003264845|scaffold_55.region001|T1PKS|FUN_005832_PKS_KS.1	6
GCA_000611775|scaffold_2.region006|T1PKS|FUN_004153_PKS_KS.1	5
GCA_000963775|scaffold_87.region001|T1PKS|FUN_013416_PKS_KS.1	6
GCA_003671545|scaffold_206.region001|T1PKS|FUN_010400_PKS_KS.1	6
GCA_001447215|scaffold_71.region001|T1PKS|FUN_003921_PKS_KS.1	5
GCA_001563115|JEMN01001852.1.region001|T1PKS|CNYM01_00323_PKS_KS.1	6
GCA_000354255|NW_014024927.1.region001|T1PKS|COCC4DRAFT_60872_PKS_KS.1	7
GCA_900465125|scaffold_7.region001|T1PKS|FUN_002555_PKS_KS.1	5
GCA_001660795|scaffold_70.region001|T1PKS|FUN_005576_PKS_KS.1	0
GCA_000738655|scaffold_49.region001|T1PKS|FUN_007050_PKS_KS.1	6
GCA_001447215|scaffold_141.region001|T1PKS|FUN_006138_PKS_KS.1	6
GCA_002240705|scaffold_1553.region001|T1PKS|FUN_007810_PKS_KS.1	5
GCA_002927785|scaffold_49.region001|T1PKS|FUN_001504_PKS_KS.1	5
GCA_003049485|scaffold_114.region001|T1PKS|FUN_004804_PKS_KS.1	3
GCA_002105095|NW_024467957.1.region003|T1PKS|BCR38DRAFT_99845_PKS_KS.1	6
GCA_001557505|scaffold_5.region005|T1PKS|FUN_006651_PKS_KS.1	5
GCA_001563115|JEMN01000269.1.region001|T1PKS|CNYM01_02499_PKS_KS.1	6
GCA_003795315|LKEA01000036.1.region002|T1PKS|VMCG_08487_PKS_KS.1	6
GCA_001447215|scaffold_255.region001|T1PKS|FUN_008673_PKS_KS.1	7
GCA_002081935|scaffold_37.region001|T1PKS|FUN_002309_PKS_KS.1	5
GCA_001600455|scaffold_11.region004|T1PKS|FUN_012288_PKS_KS.1	7
GCA_000963775|scaffold_3.region001|T1PKS|FUN_001503_PKS_KS.1	6
GCA_000349385|KB705642.1.region002|T1PKS|UCREL1_1496_PKS_KS.1	6
GCA_001600455|scaffold_1.region008|T1PKS|FUN_001467_PKS_KS.1	7
GCA_000354255|NW_014024886.1.region001|T1PKS|COCC4DRAFT_182120_PKS_KS.1	7
GCA_001563115|JEMN01000752.1.region001|T1PKS|CNYM01_12581_PKS_KS.1	6
GCA_003073855|KZ805576.1.region001|T1PKS|DM02DRAFT_695357_PKS_KS.1	7
GCA_002240705|scaffold_363.region001|T1PKS|FUN_003087_PKS_KS.1	5
GCA_001956345|scaffold_241.region001|T1PKS|FUN_004850_PKS_KS.1	5
GCA_900536445|scaffold_160.region001|T1PKS|FUN_006921_PKS_KS.1	5
GCA_000349385|KB706597.1.region001|T1PKS|UCREL1_6306_PKS_KS.1	6
GCA_001600455|scaffold_11.region003|T1PKS|FUN_012246_PKS_KS.1	7
GCA_000963775|scaffold_122.region001|T1PKS|FUN_014672_PKS_KS.1	7
GCA_001600455|scaffold_4.region002|T1PKS|FUN_005627_PKS_KS.1	6
GCA_004155245|scaffold_10.region001|T1PKS|FUN_005233_PKS_KS.1	7
GCA_000354255|NW_014024936.1.region004|T1PKS|COCC4DRAFT_126629_PKS_KS.1	6
GCA_003313425|scaffold_9.region001|T1PKS|FUN_004991_PKS_KS.1	5
GCA_900465125|scaffold_37.region001|T1PKS|FUN_006813_PKS_KS.1	5
GCA_000812885|scaffold_1235.region001|T1PKS|FUN_006133_PKS_KS.1	1
GCA_002162545|scaffold_49.region001|T1PKS|FUN_009488_PKS_KS.1	6
GCA_002105025|MCFA01000252.1.region001|T1PKS|BCR34DRAFT_497625_PKS_KS.1	4
GCA_002865625|KZ613466.1.region001|T1PKS|NA56DRAFT_697117_PKS_KS.1	4
GCA_001956345|scaffold_89.region001|T1PKS|FUN_003252_PKS_KS.1	4
GCA_001692915|KV748444.1.region001|T1PKS|AOQ84DRAFT_383997_PKS_KS.1	2
GCA_003574815|scaffold_50.region001|T1PKS|FUN_009906_PKS_KS.1	4
GCA_000385595|KB916578.1.region001|T1PKS|UCRNP2_7767_PKS_KS.1	4
GCA_001563115|JEMN01001239.1.region001|T1PKS|CNYM01_03218_PKS_KS.1	7
GCA_000365145|KB822713.1.region002|T1PKS|HMPREF1541_09820_PKS_KS.1	6
GCA_001270325|scaffold_32.region001|T1PKS|FUN_008792_PKS_KS.1	5
GCA_002368545|scaffold_23.region002|T1PKS|FUN_005131_PKS_KS.1	4
GCA_003019895|KZ678536.1.region001|T1PKS|BD289DRAFT_441070_PKS_KS.1	4
GCA_001563115|JEMN01000491.1.region001|T1PKS|CNYM01_00146_PKS_KS.1	5
GCA_003012165|scaffold_13.region001|T1PKS|FUN_000795_PKS_KS.1	5
GCA_003016335|KZ678157.1.region001|T1PKS|BS50DRAFT_658786_PKS_KS.1	4
GCA_003073855|KZ805340.1.region001|T1PKS|DM02DRAFT_701168_PKS_KS.1	4
GCA_900290415|LR026968.1.region001|T1PKS|PODCO_502090_PKS_KS.1	4
GCA_000963775|scaffold_33.region003|T1PKS|FUN_009077_PKS_KS.1	4
GCA_000464535|NW_006916073.1.region001|T1PKS|EPUS_08554_PKS_KS.1	4
GCA_002591845|scaffold_224.region001|T1PKS|FUN_006733_PKS_KS.1	6
GCA_000146915|scaffold_24.region001|T1PKS|FUN_009073_PKS_KS.1	4
GCA_001481775|NW_020171340.1.region002|T1PKS|TGAM01_v201444_PKS_KS.1	7
GCA_000392275|NW_006921015.1.region001|T1PKS|UCRPA7_1481_PKS_KS.1	6
GCA_002865625|KZ613470.1.region002|T1PKS|NA56DRAFT_668680_PKS_KS.1	6
GCA_000385595|KB916773.1.region001|T1PKS|UCRNP2_9342_PKS_KS.1	3
GCA_000261425|scaffold_19.region002|T1PKS|FUN_006664_PKS_KS.1	6
GCA_900073065|FJOG01000006.1.region001|T1PKS|PAC_04883_PKS_KS.1	5
GCA_001563115|JEMN01001149.1.region001|T1PKS|CNYM01_07264_PKS_KS.1	4
GCA_000732205|scaffold_2.region001|T1PKS|FUN_003436_PKS_KS.1	3
GCA_001557505|scaffold_7.region003|T1PKS|FUN_008623_PKS_KS.1	5
GCA_000963775|scaffold_17.region001|T1PKS|FUN_006134_PKS_KS.1	3
GCA_004155245|scaffold_6.region006|T1PKS|FUN_004061_PKS_KS.1	6
GCA_002916505|scaffold_66.region001|T1PKS|FUN_002863_PKS_KS.1	5
GCA_003012165|scaffold_457.region001|T1PKS|FUN_009254_PKS_KS.1	3
GCA_002591845|scaffold_40.region001|T1PKS|FUN_002647_PKS_KS.1	3
GCA_003385255|scaffold_77.region001|T1PKS|FUN_004012_PKS_KS.1	5
GCA_001636725|NW_017387302.1.region001|T1PKS|ISF_01217_PKS_KS.1	3
GCA_001481775|NW_020171391.1.region001|T1PKS|TGAM01_v209978_PKS_KS.1	4
GCA_002105095|NW_024467983.1.region001|T1PKS|BCR38DRAFT_491200_PKS_KS.1	6
GCA_001600455|scaffold_8.region004|T1PKS|FUN_010183_PKS_KS.1	4
GCA_000516985|NW_006917097.1.region002|T1PKS|PFICI_09718_PKS_KS.1	4
GCA_002798055|scaffold_2.region001|T1PKS|FUN_000077_PKS_KS.1	4
GCA_000392275|NW_006921330.1.region001|T1PKS|UCRPA7_5703_PKS_KS.1	3
GCA_001447215|scaffold_284.region001|T1PKS|FUN_009152_PKS_KS.1	4
GCA_003019895|KZ678427.1.region001|T1PKS|BD289DRAFT_482064_PKS_KS.1	3
GCA_003795315|LKEA01000036.1.region001|T1PKS|VMCG_08470_PKS_KS.1	4
GCA_003671545|scaffold_357.region001|T1PKS|FUN_012534_PKS_KS.1	4
GCA_003264845|scaffold_70.region001|T1PKS|FUN_006642_PKS_KS.1	4
GCA_003049485|scaffold_87.region001|T1PKS|FUN_004062_PKS_KS.1	3
GCA_001513895|scaffold_6.region001|T1PKS|FUN_002512_PKS_KS.1	4
