n	n:500	L50	min	N80	N50	N20	E-size	max	sum	name
13593	10553	1333	500	3789	10712	23569	14971	123711	52.42e6	Genomes/GCA_003313715.1_ASM331371v1_genomic.fna
6484	3670	156	500	12828	64697	150900	87155	338362	39.07e6	Genomes/GCA_003313735.1_ASM331373v1_genomic.fna
3707	3169	300	501	19212	50009	95756	60460	290578	49.36e6	Genomes/GCA_003313775.1_ASM331377v1_genomic.fna
49305	29276	3161	500	2608	8387	22676	15317	201513	111.5e6	Genomes/GCA_003313805.1_ASM331380v1_genomic.fna
5323	3986	283	500	8494	32748	72290	44360	187988	35.23e6	Genomes/GCA_003313825.1_ASM331382v1_genomic.fna
25489	17666	2258	500	3018	8335	19325	13603	127852	73.02e6	Genomes/GCA_003313875.1_ASM331387v1_genomic.fna
7979	6400	763	500	6395	18613	37193	23084	107096	48.7e6	Genomes/GCA_003313945.1_ASM331394v1_genomic.fna
20853	15649	1571	500	5235	15801	37091	28751	470602	97.45e6	Genomes/GCA_003313965.1_ASM331396v1_genomic.fna
19204	13397	1410	500	4406	13573	31570	21913	233022	74.47e6	Genomes/GCA_003313985.1_ASM331398v1_genomic.fna
30341	20952	2739	500	2149	6530	15296	9551	87726	68.28e6	Genomes/GCA_003314005.1_ASM331400v1_genomic.fna
22535	15019	1528	500	3492	10568	33249	24433	319754	73.88e6	Genomes/GCA_003314045.1_ASM331404v1_genomic.fna
15093	10183	1076	500	3860	12082	31457	19821	186246	53.56e6	Genomes/GCA_003314055.1_ASM331405v1_genomic.fna
11311	9414	1265	500	7367	17719	36550	24991	316142	79.39e6	Genomes/GCA_003314085.1_ASM331408v1_genomic.fna
4788	3074	187	500	7840	29215	101183	67988	378774	26.25e6	Genomes/GCA_003314125.1_ASM331412v1_genomic.fna
19294	13209	1643	500	3160	8587	22551	17574	302132	58.81e6	Genomes/GCA_003314235.1_ASM331423v1_genomic.fna
17452	11604	1337	500	3076	9324	22156	14808	131681	48.51e6	Genomes/GCA_003314255.1_ASM331425v1_genomic.fna
64251	47558	6285	500	3025	8547	19158	12048	98605	199.7e6	Genomes/GCA_003314275.1_ASM331427v1_genomic.fna
65942	36921	1731	500	2542	10076	545061	265068	2039324	150.9e6	Genomes/GCA_003314295.1_ASM331429v1_genomic.fna
74	60	8	566	718369	1760169	2893408	1767948	3591682	38.67e6	Genomes/GCA_003314315.1_ASM331431v1_genomic.fna
31146	23118	2392	500	4276	12501	33863	70900	1659620	128.4e6	Genomes/GCA_003314335.1_ASM331433v1_genomic.fna
1283	1283	37	500	80786	260175	459035	344213	1356186	32.52e6	Genomes/GCA_003314355.1_CUFNS_Cheung_Ptr_1.0_genomic.fna
30562	18840	1346	500	4904	19617	59848	35232	314985	117.1e6	Genomes/GCA_003314395.1_ASM331439v1_genomic.fna
10689	7398	993	500	3633	10006	20854	14387	101133	35.66e6	Genomes/GCA_003314595.1_ASM331459v1_genomic.fna
7558	4726	298	500	6305	23107	84306	53867	333535	34.19e6	Genomes/GCA_003314615.1_ASM331461v1_genomic.fna
7793	5536	354	500	14752	44227	171425	234698	2763131	72.22e6	Genomes/GCA_003314645.1_ASM331464v1_genomic.fna
5310	4281	432	500	9326	27196	60999	37790	190787	43.76e6	Genomes/GCA_003315835.1_ASM331583v1_genomic.fna
5386	3524	262	500	10517	35091	81778	52523	292124	34.57e6	Genomes/GCA_003315845.1_ASM331584v1_genomic.fna
9329	7464	860	501	5459	16274	34017	21383	101093	49.99e6	Genomes/GCA_003315875.1_ASM331587v1_genomic.fna
18065	11578	1591	500	2178	6197	14044	9381	87719	37.12e6	Genomes/GCA_003315895.1_ASM331589v1_genomic.fna
10856	7877	906	500	5825	16108	35301	23104	172220	53.83e6	Genomes/GCA_003315915.1_ASM331591v1_genomic.fna
36963	22821	2987	500	1982	5962	14454	9483	85092	69.28e6	Genomes/GCA_003315955.1_ASM331595v1_genomic.fna
11605	8218	856	500	4271	12729	36083	24257	200423	46.56e6	Genomes/GCA_003315975.1_ASM331597v1_genomic.fna
2989	2040	154	500	16955	46694	110522	68408	260909	28.09e6	Genomes/GCA_003315995.1_ASM331599v1_genomic.fna
12799	8818	497	500	4186	21412	73295	57585	678877	53.14e6	Genomes/GCA_003316005.1_ASM331600v1_genomic.fna
4507	1773	131	501	19221	57552	133724	92467	551408	29.43e6	Genomes/GCA_003316025.1_ASM331602v1_genomic.fna
15805	11835	1715	500	3117	8112	17141	11713	125289	50.36e6	Genomes/GCA_003316035.1_ASM331603v1_genomic.fna
4318	3017	251	500	9718	31310	69064	46236	311532	29.25e6	Genomes/GCA_003316055.1_ASM331605v1_genomic.fna
5242	3630	332	500	6818	21537	51500	39524	315244	29.09e6	Genomes/GCA_003316065.1_ASM331606v1_genomic.fna
4316	2982	143	500	9410	45516	159159	97614	539242	31.51e6	Genomes/GCA_003316085.1_ASM331608v1_genomic.fna
4689	3355	236	500	12383	40328	102429	61926	308190	37.32e6	Genomes/GCA_003316125.1_ASM331612v1_genomic.fna
7975	5586	417	500	5640	21972	62319	35856	209167	38.78e6	Genomes/GCA_003316145.1_ASM331614v1_genomic.fna
16322	10015	1018	500	4104	13033	30423	19586	158035	50.57e6	Genomes/GCA_003316165.1_ASM331616v1_genomic.fna
13906	9856	1172	500	3635	10458	25552	16853	184800	48.98e6	Genomes/GCA_003316195.1_ASM331619v1_genomic.fna
15587	10198	1169	500	3316	9669	25315	16795	177013	46.18e6	Genomes/GCA_003316205.1_ASM331620v1_genomic.fna
3109	2125	103	500	24618	92083	284238	161828	732726	41.11e6	Genomes/GCA_003316335.1_ASM331633v1_genomic.fna
25404	17139	2085	500	3473	10403	22990	15206	227372	80.62e6	Genomes/GCA_003316345.1_ASM331634v1_genomic.fna
26186	18165	1660	500	10364	28698	58825	38997	306586	169.4e6	Genomes/GCA_003316355.1_ASM331635v1_genomic.fna
13496	9560	1115	500	4146	11551	26169	17717	127918	48.59e6	Genomes/GCA_003316375.1_ASM331637v1_genomic.fna
9339	6415	714	500	3212	10528	23795	14578	80521	27.75e6	Genomes/GCA_003316405.1_ASM331640v1_genomic.fna
6214	4037	167	500	9516	49062	200812	119343	835730	40.53e6	Genomes/GCA_003316425.1_ASM331642v1_genomic.fna
7382	5900	510	500	9293	31116	74564	49136	358937	63.89e6	Genomes/GCA_003316435.1_ASM331643v1_genomic.fna
25797	16981	1860	500	3575	10944	28066	18197	160778	82.6e6	Genomes/GCA_003316465.1_ASM331646v1_genomic.fna
12454	8931	1091	500	3781	10603	25027	16592	125230	44.62e6	Genomes/GCA_003316485.1_ASM331648v1_genomic.fna
6446	4299	335	501	7799	25319	68346	45948	321452	35.83e6	Genomes/GCA_003316505.1_ASM331650v1_genomic.fna
29607	21023	2862	500	2852	8034	16933	11021	114330	82.75e6	Genomes/GCA_003316525.1_ASM331652v1_genomic.fna
10584	7304	925	500	4844	13005	27931	18819	119320	44.17e6	Genomes/GCA_003316545.1_ASM331654v1_genomic.fna
13238	9782	1274	500	3787	10581	22863	14552	127675	48.69e6	Genomes/GCA_003316565.1_ASM331656v1_genomic.fna
83801	30449	2808	500	2063	8203	22640	13557	126791	97.97e6	Genomes/GCA_003316585.1_ASM331658v1_genomic.fna
17345	13135	1934	500	2772	7389	15698	9854	74867	50.93e6	Genomes/GCA_003316615.1_ASM331661v1_genomic.fna
10976	7861	591	500	6015	23944	57399	34168	185717	55.23e6	Genomes/GCA_003316655.1_ASM331665v1_genomic.fna
3116	980	15	500	42041	648857	1241683	846573	2878011	36.2e6	Genomes/GCA_003324175.1_ASM332417v1_genomic.fna
5775	5774	957	500	5740	12571	23299	15043	56677	39.02e6	Genomes/GCA_003325435.1_Razy_CA_genomic.fna
17	17	6	92142	551176	895080	1092474	872983	1454222	11.85e6	Genomes/GCA_003327635.1_ASM332763v1_genomic.fna
22	22	3	8766	1163060	2129560	2950169	1920950	2950169	12.4e6	Genomes/GCA_003327685.1_ASM332768v1_genomic.fna
30	30	5	6476	1179902	2051212	2728046	1907646	2810115	24.17e6	Genomes/GCA_003327735.1_ASM332773v1_genomic.fna
36	36	5	1073	1403589	2001885	2754468	2285411	4329872	26.37e6	Genomes/GCA_003336255.1_ASM333625v1_genomic.fna
714	714	107	1000	14689	31139	56131	36951	123322	10.47e6	Genomes/GCA_003339355.1_UCD_Pferm_PL1_genomic.fna
55	55	10	1140	675328	1344161	1923694	1371309	2828443	35.75e6	Genomes/GCA_003344505.1_Aspph1_genomic.fna
32	32	3	1373	1459790	4221305	10.15e6	4964731	10.15e6	33.77e6	Genomes/GCA_003344595.1_ASM334459v1_genomic.fna
396	396	17	1010	289619	757052	1200611	789241	2162737	37.48e6	Genomes/GCA_003344945.1_Aspwel1_genomic.fna
50	30	5	609	2629290	4469415	4953257	4129992	6330099	46.21e6	Genomes/GCA_003353625.1_ASM335362v1_genomic.fna
32	32	3	1641	1332696	3781401	8027520	3950405	8027520	33.59e6	Genomes/GCA_003357145.1_ASM335714v1_genomic.fna
160	160	6	1016	1214816	2797858	3896126	2728341	5572714	44.21e6	Genomes/GCA_003369625.1_ASM336962v1_genomic.fna
45	45	9	1056	1411490	1966900	2477953	1913993	3385773	40.42e6	Genomes/GCA_003369635.1_ASM336963v1_genomic.fna
77	77	7	1021	1654866	2352432	3248540	2579427	5328770	42.36e6	Genomes/GCA_003369665.1_ASM336966v1_genomic.fna
1399	1385	127	500	38053	95846	169509	111978	462098	38.96e6	Genomes/GCA_003385255.1_ASM338525v1_genomic.fna
508	496	54	504	106871	248957	474857	294853	802057	43.27e6	Genomes/GCA_003385265.1_ASM338526v1_genomic.fna
1779	1773	180	504	30273	69893	127326	85500	342675	41.44e6	Genomes/GCA_003385315.1_ASM338531v1_genomic.fna
50	50	5	953	1928457	4816645	6436047	4077682	6661909	55.15e6	Genomes/GCA_003386485.1_ASM338648v1_genomic.fna
9	9	3	11690	2479805	3386193	3645162	2942629	3645162	15.55e6	Genomes/GCA_003401635.1_MR1_a14_ref_genomic.fna
13	13	4	17759	3848386	4932594	7657474	5654782	8264539	53.75e6	Genomes/GCA_003415625.1_ASM341562v1_genomic.fna
20	20	4	2165	2122274	3973320	6814826	4052733	7110141	41.84e6	Genomes/GCA_003415645.1_ASM341564v1_genomic.fna
947	947	173	893	36493	74857	140249	93759	366852	43.51e6	Genomes/GCA_003426235.1_ASM342623v1_genomic.fna
1006	1006	185	1134	33901	74043	128093	87756	352309	43.18e6	Genomes/GCA_003426265.1_ASM342626v1_genomic.fna
14	14	4	91324	3874555	4499170	5611102	4540807	5928792	38.72e6	Genomes/GCA_003426965.1_ASM342696v1_genomic.fna
847	803	90	503	60872	129299	259969	166423	552646	39.13e6	Genomes/GCA_003439915.1_ASM343991v1_genomic.fna
1242	1235	203	505	18018	38627	71395	47568	219093	25.69e6	Genomes/GCA_003449175.1_ASM344917v1_genomic.fna
1843	1173	101	503	47878	102721	178442	131945	737016	33.49e6	Genomes/GCA_003503115.1_ASM350311v1_genomic.fna
10567	6837	777	500	13276	32888	68003	81217	1352484	95.61e6	Genomes/GCA_003521225.1_ASM352122v1_genomic.fna
20150	12069	658	500	3321	13540	119145	170561	1440308	57.11e6	Genomes/GCA_003521295.1_ASM352129v1_genomic.fna
34	34	10	19382	937876	1214476	1651704	1289065	2466138	29.35e6	Genomes/GCA_003545705.1_ASM354570v1_genomic.fna
731	703	108	543	198020	428076	760145	507006	1874166	147e6	Genomes/GCA_003547095.1_Glomus_Soap2_v3.1.nr.fa_genomic.fna
2571	2571	246	747	51581	128662	272931	163504	586647	112.7e6	Genomes/GCA_003550305.1_ASM355030v1_genomic.fna
7499	7499	720	917	98243	215220	417346	266362	1145041	522.9e6	Genomes/GCA_003550325.1_ASM355032v1_genomic.fna
5527	1122	11	500	397659	938230	1909630	1128884	3036100	31.71e6	Genomes/GCA_003574815.1_ASM357481v1_genomic.fna
7484	1708	176	500	20320	45134	83895	54505	187578	26.2e6	Genomes/GCA_003589665.1_phiScl_1.0_genomic.fna
10900	10773	1696	500	2985	7259	13772	9097	50651	41.64e6	Genomes/GCA_003610855.1_ASM361085v1_genomic.fna
25079	24292	3907	500	1759	4836	9569	6111	39112	64.71e6	Genomes/GCA_003611235.1_ASM361123v1_genomic.fna
2220	2220	395	2000	10448	23917	43952	28635	110356	30.65e6	Genomes/GCA_003614675.1_DimcrSC1_genomic.fna
1385	1385	237	1990	9999	23189	43646	28376	106818	18.2e6	Genomes/GCA_003614735.1_Thasp1_genomic.fna
3315	3315	757	1882	2943	5841	12768	8871	95175	16.2e6	Genomes/GCA_003614755.1_Synps1_genomic.fna
27	27	6	1543	1556761	2259528	2813636	2080045	3008220	27.19e6	Genomes/GCA_003614865.1_ASM361486v1_genomic.fna
4969	772	74	504	61366	132609	239187	162846	525154	31.61e6	Genomes/GCA_003614995.1_ASM361499v1_genomic.fna
564	564	68	1006	38220	92490	182355	114549	308348	21.79e6	Genomes/GCA_003615045.1_Caupr1_genomic.fna
852	317	29	502	142528	288347	591025	374858	998066	29.82e6	Genomes/GCA_003635345.1_ASM363534v1_genomic.fna
89	89	8	7441	849825	1555341	2124709	1418944	2468947	29.86e6	Genomes/GCA_003665825.1_ASM366582v1_genomic.fna
309	309	28	503	170373	378672	710245	515528	1703713	36.95e6	Genomes/GCA_003666085.1_ASM366608v1_genomic.fna
266	104	6	517	239061	431947	897382	593598	1408195	9519276	Genomes/GCA_003670155.1_ASM367015v1_genomic.fna
78	78	6	506	614587	1244559	2650296	1689312	3745549	25.11e6	Genomes/GCA_003671435.1_ASM367143v1_genomic.fna
5218	853	100	500	65132	160689	290890	190570	880821	51.29e6	Genomes/GCA_003671545.1_ASM367154v1_genomic.fna
501	177	9	500	160053	376274	705464	432713	1100707	10.26e6	Genomes/GCA_003671565.1_ASM367156v1_genomic.fna
349	199	6	500	181188	562868	1190564	674997	1546580	11.02e6	Genomes/GCA_003671575.2_ASM367157v2_genomic.fna
84	60	7	586	247998	555879	799181	562884	1101463	9144368	Genomes/GCA_003671595.2_ASM367159v2_genomic.fna
1089	1088	1	502	37985	22.45e6	22.45e6	12.88e6	22.45e6	39.2e6	Genomes/GCA_003671625.1_ASM367162v1_genomic.fna
307	307	40	4325	123276	441150	869108	527043	2271665	55.91e6	Genomes/GCA_003675405.1_ASM367540v1_genomic.fna
66	66	9	12828	1776180	2978635	4297276	3038223	5124013	72.79e6	Genomes/GCA_003689225.1_ASM368922v1_genomic.fna
2760	1141	13	500	349496	1012881	1358282	890488	2090159	32.79e6	Genomes/GCA_003689335.1_ASM368933v1_genomic.fna
11098	4347	91	500	17524	157987	339674	182227	609881	49.67e6	Genomes/GCA_003693225.1_ASM369322v1_genomic.fna
233	230	33	509	136814	280694	500207	318518	860885	28.45e6	Genomes/GCA_003693505.1_ASM369350v1_genomic.fna
342	338	33	503	129080	295381	469781	301403	782891	27.89e6	Genomes/GCA_003693545.1_ASM369354v1_genomic.fna
359	351	18	506	168110	388903	939363	519817	1289295	25.65e6	Genomes/GCA_003693555.1_ASM369355v1_genomic.fna
1403	1402	158	850	38695	91081	171419	108582	379168	46.63e6	Genomes/GCA_003698175.1_Fus_sp_AF-12_v1.0_genomic.fna
497	262	15	500	126476	286772	518959	322112	788719	12.52e6	Genomes/GCA_003705115.1_ASM370511v1_genomic.fna
3451	2892	189	500	5360	28353	62730	37300	142645	20.07e6	Genomes/GCA_003705165.1_ASM370516v1_genomic.fna
306	130	7	503	253291	506406	817354	721275	1933023	10.46e6	Genomes/GCA_003705175.2_ASM370517v2_genomic.fna
183	109	12	502	189115	366469	753169	458003	1038917	14.85e6	Genomes/GCA_003705185.1_ASM370518v1_genomic.fna
218	76	9	505	140046	335967	789974	447706	1014236	10.39e6	Genomes/GCA_003705215.2_ASM370521v2_genomic.fna
4756	312	38	504	59648	115710	242080	147080	450883	14.49e6	Genomes/GCA_003705225.1_ASM370522v1_genomic.fna
125	73	3	500	738438	1151431	2210088	1136343	2210088	9190917	Genomes/GCA_003705255.2_ASM370525v2_genomic.fna
265	137	13	520	114840	255796	523207	333478	988303	11.7e6	Genomes/GCA_003705275.1_ASM370527v1_genomic.fna
1194	813	53	501	38376	94997	184108	113547	289408	16.53e6	Genomes/GCA_003705295.1_ASM370529v1_genomic.fna
281	104	12	510	202939	347462	1276072	573937	1866142	14.64e6	Genomes/GCA_003705305.2_ASM370530v2_genomic.fna
176	68	5	510	361061	970097	1189378	843787	1534210	11.05e6	Genomes/GCA_003705335.1_ASM370533v1_genomic.fna
550	318	9	500	116788	282169	680843	379253	724845	9005971	Genomes/GCA_003705365.1_ASM370536v1_genomic.fna
1346	298	19	502	132146	290682	500464	328329	768231	17.53e6	Genomes/GCA_003705375.1_ASM370537v1_genomic.fna
645	281	13	511	66734	187244	903251	359640	1174119	10.21e6	Genomes/GCA_003705415.1_ASM370541v1_genomic.fna
302	86	4	502	355069	1115028	1328254	855878	1371452	9807244	Genomes/GCA_003705435.1_ASM370543v1_genomic.fna
720	433	21	501	74432	167176	336741	203822	588252	11.93e6	Genomes/GCA_003705455.2_ASM370545v2_genomic.fna
856	466	25	509	51911	138389	235240	148057	330799	10.15e6	Genomes/GCA_003705465.1_ASM370546v1_genomic.fna
209	98	9	501	197075	350369	767172	469699	1112387	10.37e6	Genomes/GCA_003705495.1_ASM370549v1_genomic.fna
650	434	28	500	45071	112988	212466	150668	612800	10.65e6	Genomes/GCA_003705525.2_ASM370552v2_genomic.fna
11407	8486	997	500	878	3117	9141	15019	261886	14.61e6	Genomes/GCA_003705535.2_ASM370553v2_genomic.fna
34	17	4	1214	678611	843707	1403861	1008788	1722945	9658040	Genomes/GCA_003705555.1_ASM370555v1_genomic.fna
1891	547	18	500	64750	215228	419847	248710	617252	12.55e6	Genomes/GCA_003705615.1_ASM370561v1_genomic.fna
910	332	24	500	91498	184242	305104	221609	691015	14.18e6	Genomes/GCA_003705625.1_ASM370562v1_genomic.fna
266	187	5	503	269693	663820	1415131	963974	2279773	11.98e6	Genomes/GCA_003705635.1_ASM370563v1_genomic.fna
118	83	7	505	478275	873220	1366927	904318	1927655	15.03e6	Genomes/GCA_003705675.1_ASM370567v1_genomic.fna
846	285	21	502	95776	221497	386432	246497	668820	13.71e6	Genomes/GCA_003705695.1_ASM370569v1_genomic.fna
61	44	5	512	342307	677789	2958272	1109214	2958272	12.45e6	Genomes/GCA_003705705.1_ASM370570v1_genomic.fna
246	204	34	520	63387	128247	248695	150255	329432	14.11e6	Genomes/GCA_003705735.2_ASM370573v2_genomic.fna
663	462	16	502	78687	231195	601949	356267	1078439	14.64e6	Genomes/GCA_003705745.2_ASM370574v2_genomic.fna
512	334	15	506	116373	249159	585407	355862	970412	13.72e6	Genomes/GCA_003705765.2_ASM370576v2_genomic.fna
148	81	14	519	174489	330016	584883	342833	753586	12.57e6	Genomes/GCA_003705795.2_ASM370579v2_genomic.fna
157	86	5	508	222901	778961	1173375	724800	1606910	10.81e6	Genomes/GCA_003705805.2_ASM370580v2_genomic.fna
145	98	11	553	208133	473546	672570	465091	933472	14.05e6	Genomes/GCA_003705835.2_ASM370583v2_genomic.fna
531	325	19	502	111463	258083	564925	331197	877097	17.05e6	Genomes/GCA_003705845.2_ASM370584v2_genomic.fna
390	249	10	507	165425	435637	728525	447751	894220	12.18e6	Genomes/GCA_003705865.1_ASM370586v1_genomic.fna
690	368	30	500	60600	143535	269759	167660	473651	13.8e6	Genomes/GCA_003705895.1_ASM370589v1_genomic.fna
706	463	26	500	82196	191657	362797	264174	800456	17.19e6	Genomes/GCA_003705905.1_ASM370590v1_genomic.fna
326	252	32	500	53331	108046	194024	120434	271579	10.22e6	Genomes/GCA_003705955.1_ASM370595v1_genomic.fna
576	144	10	504	225522	451587	649481	449518	1092367	11.94e6	Genomes/GCA_003705975.1_ASM370597v1_genomic.fna
835	291	9	500	355697	466427	828372	553918	1154729	12.47e6	Genomes/GCA_003705985.1_ASM370598v1_genomic.fna
157	100	8	532	400624	651929	782692	596946	947261	11.56e6	Genomes/GCA_003706005.1_ASM370600v1_genomic.fna
234	119	8	500	350596	621758	936648	649106	1220971	12.92e6	Genomes/GCA_003706035.1_ASM370603v1_genomic.fna
422	201	11	503	182716	363362	895120	472301	933844	13.61e6	Genomes/GCA_003706045.1_ASM370604v1_genomic.fna
168	104	5	500	736505	890716	1537802	1000409	1805010	11.27e6	Genomes/GCA_003706095.1_ASM370609v1_genomic.fna
479	157	11	515	193568	468011	655877	451332	936193	12.87e6	Genomes/GCA_003706105.2_ASM370610v2_genomic.fna
82	42	7	500	283762	450359	789798	547329	1278667	8827015	Genomes/GCA_003706115.2_ASM370611v2_genomic.fna
96	62	7	546	233154	545273	802081	500695	978749	8661463	Genomes/GCA_003706165.2_ASM370616v2_genomic.fna
166	20	4	522	997536	1228363	1316370	1128614	1541281	9073327	Genomes/GCA_003706195.1_ASM370619v1_genomic.fna
181	114	17	521	144187	227353	459168	343888	1232101	12.83e6	Genomes/GCA_003706205.1_ASM370620v1_genomic.fna
121	60	7	517	373348	679072	972366	724974	1633205	11.98e6	Genomes/GCA_003706235.1_ASM370623v1_genomic.fna
699	343	34	501	52500	122314	217911	140969	389125	13.43e6	Genomes/GCA_003706265.1_ASM370626v1_genomic.fna
94	68	11	534	260337	434068	726065	552773	1514898	14.72e6	Genomes/GCA_003706285.2_ASM370628v2_genomic.fna
109	85	11	503	197731	419317	469448	393167	742767	10.35e6	Genomes/GCA_003706305.2_ASM370630v2_genomic.fna
819	348	17	504	129488	334567	511637	313373	719706	15.16e6	Genomes/GCA_003706315.2_ASM370631v2_genomic.fna
3163	2722	253	500	6544	22557	43403	28970	185711	19.45e6	Genomes/GCA_003706345.1_ASM370634v1_genomic.fna
8808	7680	710	500	1866	6666	25239	14075	76713	24.7e6	Genomes/GCA_003706365.1_ASM370636v1_genomic.fna
794	369	27	503	41937	109872	209435	119860	312152	8866981	Genomes/GCA_003706385.1_ASM370638v1_genomic.fna
78	56	5	572	307877	741064	1306217	892163	1880460	10.69e6	Genomes/GCA_003706395.1_ASM370639v1_genomic.fna
481	295	13	501	117799	280725	705674	367711	888145	12.71e6	Genomes/GCA_003706445.2_ASM370644v2_genomic.fna
157	63	8	506	238919	466639	811962	535815	1119833	11.58e6	Genomes/GCA_003706475.2_ASM370647v2_genomic.fna
2177	1014	50	501	33805	87158	211679	118374	369455	16.26e6	Genomes/GCA_003706495.1_ASM370649v1_genomic.fna
320	47	5	545	439183	1111818	1424870	915788	1482744	12.36e6	Genomes/GCA_003706505.2_ASM370650v2_genomic.fna
223	104	9	503	338643	607260	931069	648544	1418990	14.77e6	Genomes/GCA_003706525.1_ASM370652v1_genomic.fna
232	121	16	510	142374	268031	432879	310512	765287	12.75e6	Genomes/GCA_003706535.1_ASM370653v1_genomic.fna
440	166	8	509	321391	599434	787651	550635	1143824	10.8e6	Genomes/GCA_003706565.2_ASM370656v2_genomic.fna
120	26	4	504	605777	1487040	1610937	1151611	1718397	11.19e6	Genomes/GCA_003706575.1_ASM370657v1_genomic.fna
108	68	7	513	282022	668977	1346259	697630	1450014	12.73e6	Genomes/GCA_003706635.1_ASM370663v1_genomic.fna
270	143	10	519	155823	449399	853871	462540	1003085	11.8e6	Genomes/GCA_003706655.2_ASM370665v2_genomic.fna
194	136	15	501	118937	233890	383618	301972	985007	10.6e6	Genomes/GCA_003706665.1_ASM370666v1_genomic.fna
490	139	6	502	211915	501818	1412321	789126	1840091	11.98e6	Genomes/GCA_003706695.2_ASM370669v2_genomic.fna
192	139	10	501	128946	390696	802383	428438	973885	11.46e6	Genomes/GCA_003706705.2_ASM370670v2_genomic.fna
306	163	15	507	116181	229255	415900	296512	754808	11.04e6	Genomes/GCA_003706715.1_ASM370671v1_genomic.fna
2381	476	25	502	69698	173609	333141	204885	544471	14.04e6	Genomes/GCA_003706755.2_ASM370675v2_genomic.fna
812	114	4	500	314032	1185655	1379899	1016328	2064289	11.73e6	Genomes/GCA_003706765.2_ASM370676v2_genomic.fna
506	138	13	509	100489	269751	385910	255502	530835	9366370	Genomes/GCA_003706775.2_ASM370677v2_genomic.fna
413	92	8	502	193603	412411	863972	542306	1437069	11.22e6	Genomes/GCA_003706805.2_ASM370680v2_genomic.fna
138	100	11	519	138081	341274	509622	361585	841916	10.8e6	Genomes/GCA_003706855.2_ASM370685v2_genomic.fna
277	184	17	516	81976	195708	475366	338176	1348442	12.23e6	Genomes/GCA_003706875.2_ASM370687v2_genomic.fna
451	121	16	532	103078	250691	401181	272494	664144	12.01e6	Genomes/GCA_003706895.1_ASM370689v1_genomic.fna
339	171	19	502	93553	205038	395043	233451	520387	11.59e6	Genomes/GCA_003706915.2_ASM370691v2_genomic.fna
560	340	37	503	42201	117138	207889	126542	317060	12.89e6	Genomes/GCA_003706925.2_ASM370692v2_genomic.fna
702	167	8	500	337202	611147	893695	622423	1351247	12.02e6	Genomes/GCA_003706955.2_ASM370695v2_genomic.fna
158	104	11	501	168944	320613	574896	418969	1146432	11.09e6	Genomes/GCA_003706995.2_ASM370699v2_genomic.fna
335	129	17	500	163460	306990	405598	293781	612986	12.4e6	Genomes/GCA_003707015.2_ASM370701v2_genomic.fna
131	80	8	519	134725	401942	891353	535251	1124597	11.28e6	Genomes/GCA_003707025.1_ASM370702v1_genomic.fna
311	52	4	513	565101	1082171	1838899	1139744	1863787	11.44e6	Genomes/GCA_003707065.2_ASM370706v2_genomic.fna
1044	382	10	500	112833	303499	623691	350119	791684	9437423	Genomes/GCA_003707115.1_ASM370711v1_genomic.fna
410	285	46	606	35824	82758	156964	95543	263280	12.08e6	Genomes/GCA_003707135.1_ASM370713v1_genomic.fna
664	355	34	502	57442	114155	207591	147206	473280	13.14e6	Genomes/GCA_003707165.1_ASM370716v1_genomic.fna
1461	324	19	500	73743	207511	351432	230095	583013	11.98e6	Genomes/GCA_003707195.1_ASM370719v1_genomic.fna
1236	399	20	501	78224	216721	370925	219528	541563	12.31e6	Genomes/GCA_003707205.2_ASM370720v2_genomic.fna
630	213	12	500	82460	278406	488529	370447	1306945	11.31e6	Genomes/GCA_003707215.1_ASM370721v1_genomic.fna
276	183	10	500	128716	292512	837746	439462	1340882	10.22e6	Genomes/GCA_003707255.1_ASM370725v1_genomic.fna
276	122	16	505	117801	241483	396108	249599	501156	10.81e6	Genomes/GCA_003707265.1_ASM370726v1_genomic.fna
1789	540	23	500	65492	194901	295593	201855	545607	12.51e6	Genomes/GCA_003707275.2_ASM370727v2_genomic.fna
312	123	7	515	203917	531624	855386	523407	1000948	9821462	Genomes/GCA_003707305.1_ASM370730v1_genomic.fna
140	73	8	509	251202	337546	777224	462655	1002083	9258074	Genomes/GCA_003707315.2_ASM370731v2_genomic.fna
1055	274	16	502	103241	199788	457463	253375	632094	11.04e6	Genomes/GCA_003707355.1_ASM370735v1_genomic.fna
231	150	7	503	220167	745218	894456	600593	1154972	11.76e6	Genomes/GCA_003707375.2_ASM370737v2_genomic.fna
148	78	9	515	347944	597890	909521	650415	1198608	13.95e6	Genomes/GCA_003707425.2_ASM370742v2_genomic.fna
832	568	23	500	78351	218239	411934	297896	997750	18.15e6	Genomes/GCA_003707435.1_ASM370743v1_genomic.fna
725	212	30	507	88063	161660	288594	228680	873069	16.12e6	Genomes/GCA_003707475.1_ASM370747v1_genomic.fna
216	184	32	554	81546	172408	238843	170420	387624	14.64e6	Genomes/GCA_003707485.2_ASM370748v2_genomic.fna
6879	6096	1384	500	1740	3414	6142	4191	23964	15.19e6	Genomes/GCA_003707525.2_ASM370752v2_genomic.fna
118	50	4	520	612213	1392634	1995911	1419450	2488267	13.62e6	Genomes/GCA_003707545.2_ASM370754v2_genomic.fna
137	93	8	510	291038	516559	740682	510780	907998	10.04e6	Genomes/GCA_003707555.1_ASM370755v1_genomic.fna
